freq. /Hz	Z1 /ohm	Z2 /ohm	
1.000E+03	4.177E-02	1.068E+00	
7.943E+02	4.197E-02	8.480E-01	
6.310E+02	4.219E-02	6.733E-01	
5.012E+02	4.245E-02	5.344E-01	
3.981E+02	4.270E-02	4.242E-01	
3.162E+02	4.297E-02	3.366E-01	
2.512E+02	4.322E-02	2.671E-01	
1.995E+02	4.348E-02	2.118E-01	
1.585E+02	4.374E-02	1.679E-01	
1.259E+02	4.398E-02	1.331E-01	
1.000E+02	4.423E-02	1.054E-01	
7.943E+01	4.454E-02	8.381E-02	
6.310E+01	4.477E-02	6.633E-02	
5.200E+01	4.494E-02	5.452E-02	
3.981E+01	4.517E-02	4.150E-02	
3.162E+01	4.535E-02	3.278E-02	
2.512E+01	4.554E-02	2.593E-02	
1.995E+01	4.566E-02	2.046E-02	
1.585E+01	4.578E-02	1.617E-02	
1.259E+01	4.591E-02	1.279E-02	
1.000E+01	4.600E-02	1.006E-02	
7.943E+00	4.603E-02	7.919E-03	
6.310E+00	4.607E-02	6.202E-03	
5.012E+00	4.616E-02	4.846E-03	
3.981E+00	4.619E-02	3.752E-03	
3.162E+00	4.626E-02	2.879E-03	
2.512E+00	4.625E-02	2.208E-03	
1.995E+00	4.633E-02	1.661E-03	
1.585E+00	4.648E-02	1.164E-03	
1.259E+00	4.647E-02	7.265E-04	
1.000E+00	4.649E-02	4.982E-04	
7.943E-01	4.652E-02	1.002E-04	
6.310E-01	4.656E-02	-1.395E-04	
5.012E-01	4.667E-02	-1.139E-04	
3.981E-01	4.686E-02	-4.451E-04	
3.162E-01	4.687E-02	-7.432E-04	
2.512E-01	4.710E-02	-9.975E-04	
1.995E-01	4.727E-02	-1.341E-03	
1.585E-01	4.741E-02	-1.571E-03	
1.259E-01	4.764E-02	-1.905E-03	
1.000E-01	4.784E-02	-2.220E-03	
7.943E-02	4.817E-02	-2.576E-03	
6.310E-02	4.831E-02	-3.008E-03	
5.012E-02	4.872E-02	-3.506E-03	
3.981E-02	4.902E-02	-4.015E-03	
3.162E-02	4.951E-02	-4.738E-03	
2.512E-02	4.997E-02	-5.428E-03	
1.995E-02	5.063E-02	-6.186E-03	
1.585E-02	5.138E-02	-7.259E-03	
1.259E-02	5.224E-02	-8.328E-03	
1.000E-02	5.348E-02	-9.257E-03	
