freq. /Hz	Z1 /ohm	Z2 /ohm	
1.000E+03	4.207E-02	1.068E+00	
7.943E+02	4.229E-02	8.479E-01	
6.310E+02	4.255E-02	6.731E-01	
5.012E+02	4.283E-02	5.343E-01	
3.981E+02	4.314E-02	4.240E-01	
3.162E+02	4.343E-02	3.364E-01	
2.512E+02	4.371E-02	2.669E-01	
1.995E+02	4.400E-02	2.116E-01	
1.585E+02	4.429E-02	1.678E-01	
1.259E+02	4.458E-02	1.330E-01	
1.000E+02	4.484E-02	1.054E-01	
7.943E+01	4.516E-02	8.379E-02	
6.310E+01	4.538E-02	6.636E-02	
5.200E+01	4.559E-02	5.452E-02	
3.981E+01	4.579E-02	4.157E-02	
3.162E+01	4.591E-02	3.291E-02	
2.512E+01	4.609E-02	2.600E-02	
1.995E+01	4.618E-02	2.056E-02	
1.585E+01	4.627E-02	1.623E-02	
1.259E+01	4.633E-02	1.280E-02	
1.000E+01	4.642E-02	1.010E-02	
7.943E+00	4.642E-02	7.963E-03	
6.310E+00	4.646E-02	6.243E-03	
5.012E+00	4.664E-02	4.934E-03	
3.981E+00	4.657E-02	3.797E-03	
3.162E+00	4.659E-02	2.981E-03	
2.512E+00	4.662E-02	2.200E-03	
1.995E+00	4.671E-02	1.645E-03	
1.585E+00	4.673E-02	1.130E-03	
1.259E+00	4.685E-02	7.315E-04	
1.000E+00	4.687E-02	3.426E-04	
7.943E-01	4.693E-02	1.028E-04	
6.310E-01	4.700E-02	-2.763E-04	
5.012E-01	4.707E-02	-3.213E-04	
3.981E-01	4.719E-02	-5.578E-04	
3.162E-01	4.735E-02	-8.784E-04	
2.512E-01	4.754E-02	-1.231E-03	
1.995E-01	4.765E-02	-1.565E-03	
1.585E-01	4.785E-02	-1.924E-03	
1.259E-01	4.806E-02	-2.275E-03	
1.000E-01	4.827E-02	-2.606E-03	
7.943E-02	4.860E-02	-3.070E-03	
6.310E-02	4.892E-02	-3.595E-03	
5.012E-02	4.923E-02	-4.133E-03	
3.981E-02	4.962E-02	-4.930E-03	
3.162E-02	5.013E-02	-5.653E-03	
2.512E-02	5.078E-02	-7.003E-03	
1.995E-02	5.118E-02	-8.045E-03	
1.585E-02	5.216E-02	-9.231E-03	
1.259E-02	5.324E-02	-1.113E-02	
1.000E-02	5.440E-02	-1.277E-02	
