time /s	I /mA	E /V
0.200	209.521	4.083
0.400	209.905	4.083
0.600	209.929	4.083
0.800	209.940	4.083
1.000	209.946	4.083
1.200	209.951	4.084
1.400	209.955	4.084
1.600	209.958	4.084
1.800	209.958	4.084
2.000	209.960	4.084
2.200	209.959	4.084
2.400	209.961	4.084
2.600	209.958	4.084
2.800	209.962	4.084
3.000	209.962	4.084
3.200	209.966	4.084
3.400	209.965	4.084
3.600	209.965	4.084
3.800	209.966	4.085
4.000	209.967	4.085
4.200	209.964	4.085
4.400	209.968	4.085
4.600	209.968	4.085
4.800	209.969	4.085
5.000	209.967	4.085
5.200	209.967	4.085
5.400	209.966	4.085
5.600	209.969	4.085
5.800	209.968	4.085
6.000	209.969	4.085
6.200	209.970	4.085
6.400	209.967	4.085
6.600	209.970	4.085
6.800	209.968	4.085
7.000	209.970	4.085
7.200	209.969	4.085
7.400	209.970	4.085
7.600	209.969	4.085
7.800	209.970	4.085
8.000	209.970	4.085
8.200	209.970	4.085
8.400	209.971	4.085
8.600	209.970	4.085
8.800	209.970	4.086
9.000	209.972	4.086
9.200	209.969	4.086
9.400	209.969	4.086
9.600	209.972	4.086
9.800	209.971	4.086
10.000	209.969	4.086
10.200	209.970	4.086
10.400	209.970	4.086
10.600	209.971	4.086
10.800	209.971	4.086
11.000	209.971	4.086
11.200	209.970	4.086
11.400	209.970	4.086
11.600	209.969	4.086
11.800	209.972	4.086
12.000	209.970	4.086
12.200	209.970	4.086
12.400	209.971	4.086
12.600	209.971	4.086
12.800	209.971	4.086
13.000	209.972	4.086
13.200	209.971	4.086
13.400	209.973	4.086
13.600	209.972	4.086
13.800	209.973	4.086
14.000	209.973	4.086
14.200	209.973	4.086
14.400	209.971	4.086
14.600	209.972	4.087
14.800	209.971	4.087
15.000	209.971	4.087
15.200	209.972	4.087
15.400	209.971	4.087
15.600	209.972	4.087
15.800	209.972	4.087
16.000	209.973	4.087
16.200	209.972	4.087
16.400	209.971	4.087
16.600	209.974	4.087
16.800	209.973	4.087
17.000	209.975	4.087
17.200	209.973	4.087
17.400	209.972	4.087
17.600	209.973	4.087
17.800	209.972	4.087
18.000	209.973	4.087
18.200	209.974	4.087
18.400	209.972	4.087
18.600	209.972	4.087
18.800	209.972	4.087
19.000	209.972	4.087
19.200	209.971	4.087
19.400	209.971	4.087
19.600	209.970	4.087
19.800	209.970	4.087
20.000	209.971	4.087
20.200	209.972	4.087
20.400	209.972	4.087
20.600	209.972	4.087
20.800	209.973	4.087
21.000	209.973	4.087
21.200	209.972	4.087
21.400	209.972	4.087
21.600	209.971	4.087
21.800	209.972	4.087
22.000	209.971	4.087
22.200	209.972	4.088
22.400	209.970	4.088
22.600	209.971	4.088
22.800	209.972	4.088
23.000	209.970	4.088
23.200	209.971	4.088
23.400	209.970	4.088
23.600	209.973	4.088
23.800	209.971	4.088
24.000	209.973	4.088
24.200	209.972	4.088
24.400	209.973	4.088
24.600	209.972	4.088
24.800	209.973	4.088
25.000	209.973	4.088
25.200	209.972	4.088
25.400	209.971	4.088
25.600	209.971	4.088
25.800	209.972	4.088
26.000	209.972	4.088
26.200	209.969	4.088
26.400	209.972	4.088
26.600	209.972	4.088
26.800	209.972	4.088
27.000	209.970	4.088
27.200	209.971	4.088
27.400	209.973	4.088
27.600	209.973	4.088
27.800	209.972	4.088
28.000	209.973	4.088
28.200	209.973	4.088
28.400	209.973	4.088
28.600	209.973	4.088
28.800	209.971	4.088
29.000	209.970	4.088
29.200	209.972	4.088
29.400	209.971	4.088
29.600	209.971	4.088
29.800	209.970	4.088
30.000	209.971	4.088
30.200	209.972	4.088
30.400	209.972	4.088
30.600	209.971	4.088
30.800	209.973	4.088
31.000	209.972	4.088
31.200	209.971	4.088
31.400	209.971	4.088
31.600	209.972	4.088
31.800	209.972	4.088
32.000	209.971	4.088
32.200	209.972	4.088
32.400	209.970	4.088
32.600	209.972	4.088
32.800	209.972	4.088
33.000	209.973	4.089
33.200	209.971	4.089
33.400	209.971	4.089
33.600	209.973	4.089
33.800	209.973	4.089
34.000	209.973	4.089
34.200	209.972	4.089
34.400	209.973	4.089
34.600	209.971	4.089
34.800	209.973	4.089
35.000	209.971	4.089
35.200	209.973	4.089
35.400	209.973	4.089
35.600	209.974	4.089
35.800	209.972	4.089
36.000	209.971	4.089
36.200	209.972	4.089
36.400	209.971	4.089
36.600	209.974	4.089
36.800	209.973	4.089
37.000	209.973	4.089
37.200	209.973	4.089
37.400	209.971	4.089
37.600	209.971	4.089
37.800	209.973	4.089
38.000	209.971	4.089
38.200	209.973	4.089
38.400	209.972	4.089
38.600	209.972	4.089
38.800	209.972	4.089
39.000	209.973	4.089
39.200	209.972	4.089
39.400	209.973	4.089
39.600	209.971	4.089
39.800	209.972	4.089
40.000	209.972	4.089
40.200	209.971	4.089
40.400	209.972	4.089
40.600	209.972	4.089
40.800	209.974	4.089
41.000	209.973	4.089
41.200	209.972	4.089
41.400	209.972	4.089
41.600	209.973	4.089
41.800	209.972	4.089
42.000	209.973	4.089
42.200	209.970	4.089
42.400	209.971	4.089
42.600	209.973	4.089
42.800	209.974	4.089
43.000	209.974	4.089
43.200	209.973	4.089
43.400	209.975	4.089
43.600	209.973	4.089
43.800	209.973	4.089
44.000	209.975	4.089
44.200	209.972	4.089
44.400	209.973	4.089
44.600	209.973	4.089
44.800	209.974	4.089
45.000	209.975	4.089
45.200	209.974	4.090
45.400	209.975	4.090
45.600	209.973	4.089
45.800	209.972	4.090
46.000	209.974	4.090
46.200	209.973	4.090
46.400	209.974	4.090
46.600	209.973	4.090
46.800	209.972	4.090
47.000	209.974	4.090
47.200	209.973	4.090
47.400	209.974	4.090
47.600	209.975	4.090
47.800	209.974	4.090
48.000	209.974	4.090
48.200	209.974	4.090
48.400	209.973	4.090
48.600	209.973	4.090
48.800	209.974	4.090
49.000	209.974	4.090
49.200	209.975	4.090
49.400	209.975	4.090
49.600	209.972	4.090
49.800	209.972	4.090
50.000	209.972	4.090
50.200	209.974	4.090
50.400	209.973	4.090
50.600	209.972	4.090
50.800	209.973	4.090
51.000	209.973	4.090
51.200	209.973	4.090
51.400	209.973	4.090
51.600	209.973	4.090
51.800	209.972	4.090
52.000	209.972	4.090
52.200	209.971	4.090
52.400	209.973	4.090
52.600	209.972	4.090
52.800	209.973	4.090
53.000	209.972	4.090
53.200	209.972	4.090
53.400	209.973	4.090
53.600	209.974	4.090
53.800	209.973	4.090
54.000	209.972	4.090
54.200	209.972	4.090
54.400	209.973	4.090
54.600	209.971	4.090
54.800	209.972	4.090
55.000	209.971	4.090
55.200	209.974	4.090
55.400	209.974	4.090
55.600	209.975	4.090
55.800	209.974	4.090
56.000	209.975	4.090
56.200	209.974	4.090
56.400	209.974	4.090
56.600	209.972	4.090
56.800	209.976	4.090
57.000	209.973	4.090
57.200	209.972	4.090
57.400	209.972	4.090
57.600	209.974	4.090
57.800	209.973	4.090
58.000	209.971	4.090
58.200	209.971	4.090
58.400	209.973	4.090
58.600	209.974	4.090
58.800	209.972	4.090
59.000	209.975	4.090
59.200	209.974	4.090
59.400	209.975	4.090
59.600	209.974	4.090
59.800	209.972	4.090
60.000	209.974	4.090
60.200	209.972	4.090
60.400	209.972	4.090
60.600	209.972	4.090
60.800	209.975	4.090
61.000	209.973	4.090
61.200	209.974	4.090
61.400	209.975	4.090
61.600	209.975	4.090
61.800	209.974	4.090
62.000	209.974	4.090
62.200	209.974	4.090
62.400	209.974	4.090
62.600	209.975	4.091
62.800	209.974	4.091
63.000	209.973	4.091
63.200	209.974	4.091
63.400	209.974	4.091
63.600	209.973	4.090
63.800	209.973	4.091
64.000	209.972	4.091
64.200	209.973	4.091
64.400	209.974	4.091
64.600	209.972	4.091
64.800	209.973	4.091
65.000	209.974	4.091
65.200	209.973	4.091
65.400	209.972	4.091
65.600	209.971	4.091
65.800	209.970	4.091
66.000	209.972	4.091
66.200	209.971	4.091
66.400	209.972	4.091
66.600	209.974	4.091
66.800	209.971	4.091
67.000	209.972	4.091
67.200	209.971	4.091
67.400	209.971	4.091
67.600	209.973	4.091
67.800	209.973	4.091
68.000	209.973	4.091
68.200	209.972	4.091
68.400	209.973	4.091
68.600	209.972	4.091
68.800	209.974	4.091
69.000	209.974	4.091
69.200	209.973	4.091
69.400	209.974	4.091
69.600	209.974	4.091
69.800	209.973	4.091
70.000	209.974	4.091
70.200	209.973	4.091
70.400	209.973	4.091
70.600	209.972	4.091
70.800	209.969	4.091
71.000	209.972	4.091
71.200	209.972	4.091
71.400	209.973	4.091
71.600	209.972	4.091
71.800	209.973	4.091
72.000	209.972	4.091
72.200	209.971	4.091
72.400	209.971	4.091
72.600	209.971	4.091
72.800	209.973	4.091
73.000	209.973	4.091
73.200	209.973	4.091
73.400	209.973	4.091
73.600	209.974	4.091
73.800	209.972	4.091
74.000	209.972	4.091
74.200	209.973	4.091
74.400	209.974	4.091
74.600	209.973	4.091
74.800	209.973	4.091
75.000	209.973	4.091
75.200	209.973	4.091
75.400	209.973	4.091
75.600	209.974	4.091
75.800	209.972	4.091
76.000	209.972	4.091
76.200	209.971	4.091
76.400	209.973	4.091
76.600	209.974	4.091
76.800	209.973	4.091
77.000	209.973	4.091
77.200	209.973	4.091
77.400	209.971	4.091
77.600	209.972	4.091
77.800	209.972	4.091
78.000	209.974	4.091
78.200	209.974	4.091
78.400	209.975	4.091
78.600	209.974	4.091
78.800	209.975	4.091
79.000	209.974	4.091
79.200	209.975	4.091
79.400	209.973	4.091
79.600	209.974	4.091
79.800	209.973	4.091
80.000	209.972	4.091
80.200	209.971	4.091
80.400	209.972	4.091
80.600	209.974	4.091
80.800	209.973	4.091
81.000	209.973	4.091
81.200	209.973	4.091
81.400	209.971	4.091
81.600	209.973	4.091
81.800	209.973	4.091
82.000	209.973	4.091
82.200	209.974	4.091
82.400	209.974	4.091
82.600	209.974	4.091
82.800	209.975	4.091
83.000	209.975	4.091
83.200	209.974	4.091
83.400	209.974	4.091
83.600	209.976	4.091
83.800	209.973	4.091
84.000	209.974	4.091
84.200	209.974	4.092
84.400	209.976	4.092
84.600	209.974	4.092
84.800	209.973	4.092
85.000	209.973	4.092
85.200	209.974	4.092
85.400	209.974	4.092
85.600	209.973	4.092
85.800	209.974	4.092
86.000	209.974	4.092
86.200	209.974	4.092
86.400	209.974	4.092
86.600	209.975	4.092
86.800	209.975	4.092
87.000	209.975	4.092
87.200	209.974	4.092
87.400	209.973	4.092
87.600	209.972	4.092
87.800	209.971	4.092
88.000	209.973	4.092
88.200	209.974	4.092
88.400	209.975	4.092
88.600	209.974	4.092
88.800	209.974	4.092
89.000	209.972	4.092
89.200	209.973	4.092
89.400	209.974	4.092
89.600	209.975	4.092
89.800	209.972	4.092
90.000	209.972	4.092
90.200	209.974	4.092
90.400	209.974	4.092
90.600	209.974	4.092
90.800	209.974	4.092
91.000	209.975	4.092
91.200	209.974	4.092
91.400	209.973	4.092
91.600	209.973	4.092
91.800	209.974	4.092
92.000	209.975	4.092
92.200	209.974	4.092
92.400	209.975	4.092
92.600	209.976	4.092
92.800	209.974	4.092
93.000	209.974	4.092
93.200	209.973	4.092
93.400	209.973	4.092
93.600	209.974	4.092
93.800	209.974	4.092
94.000	209.973	4.092
94.200	209.974	4.092
94.400	209.972	4.092
94.600	209.975	4.092
94.800	209.975	4.092
95.000	209.973	4.092
95.200	209.973	4.092
95.400	209.975	4.092
95.600	209.975	4.092
95.800	209.976	4.092
96.000	209.975	4.092
96.200	209.974	4.092
96.400	209.974	4.092
96.600	209.976	4.092
96.800	209.973	4.092
97.000	209.975	4.092
97.200	209.975	4.092
97.400	209.973	4.092
97.600	209.973	4.092
97.800	209.973	4.092
98.000	209.973	4.092
98.200	209.973	4.092
98.400	209.972	4.092
98.600	209.974	4.092
98.800	209.973	4.092
99.000	209.974	4.092
99.200	209.974	4.092
99.400	209.973	4.092
99.600	209.972	4.092
99.800	209.971	4.092
100.000	209.973	4.092
100.200	209.975	4.092
100.400	209.975	4.092
100.600	209.972	4.092
100.800	209.974	4.092
101.000	209.973	4.092
101.200	209.972	4.092
101.400	209.974	4.092
101.600	209.974	4.092
101.800	209.974	4.092
102.000	209.974	4.092
102.200	209.974	4.092
102.400	209.973	4.092
102.600	209.973	4.092
102.800	209.973	4.092
103.000	209.973	4.092
103.200	209.972	4.092
103.400	209.974	4.092
103.600	209.975	4.092
103.800	209.974	4.092
104.000	209.975	4.092
104.200	209.975	4.092
104.400	209.975	4.092
104.600	209.974	4.092
104.800	209.973	4.092
105.000	209.974	4.092
105.200	209.973	4.092
105.400	209.973	4.092
105.600	209.972	4.092
105.800	209.973	4.092
106.000	209.973	4.092
106.200	209.971	4.092
106.400	209.972	4.092
106.600	209.972	4.092
106.800	209.970	4.092
107.000	209.971	4.092
107.200	209.972	4.092
107.400	209.971	4.092
107.600	209.972	4.092
107.800	209.972	4.092
108.000	209.971	4.093
108.200	209.972	4.092
108.400	209.971	4.093
108.600	209.972	4.093
108.800	209.971	4.093
109.000	209.972	4.093
109.200	209.972	4.093
109.400	209.971	4.093
109.600	209.971	4.093
109.800	209.971	4.093
110.000	209.972	4.093
110.200	209.971	4.093
110.400	209.970	4.093
110.600	209.972	4.093
110.800	209.972	4.093
111.000	209.973	4.093
111.200	209.970	4.093
111.400	209.970	4.093
111.600	209.970	4.093
111.800	209.970	4.093
112.000	209.970	4.093
112.200	209.970	4.093
112.400	209.969	4.093
112.600	209.970	4.093
112.800	209.971	4.093
113.000	209.971	4.093
113.200	209.972	4.093
113.400	209.970	4.093
113.600	209.969	4.093
