freq. /Hz	Z1 /ohm	Z2 /ohm	
1.000E+03	4.191E-02	1.068E+00	
7.943E+02	4.206E-02	8.483E-01	
6.310E+02	4.222E-02	6.736E-01	
5.012E+02	4.241E-02	5.347E-01	
3.981E+02	4.263E-02	4.244E-01	
3.162E+02	4.283E-02	3.369E-01	
2.512E+02	4.304E-02	2.673E-01	
1.995E+02	4.325E-02	2.120E-01	
1.585E+02	4.347E-02	1.681E-01	
1.259E+02	4.366E-02	1.332E-01	
1.000E+02	4.389E-02	1.055E-01	
7.943E+01	4.418E-02	8.378E-02	
6.310E+01	4.436E-02	6.625E-02	
5.200E+01	4.457E-02	5.436E-02	
3.981E+01	4.476E-02	4.128E-02	
3.162E+01	4.501E-02	3.248E-02	
2.512E+01	4.520E-02	2.545E-02	
1.995E+01	4.538E-02	1.990E-02	
1.585E+01	4.561E-02	1.548E-02	
1.259E+01	4.585E-02	1.196E-02	
1.000E+01	4.603E-02	9.120E-03	
7.943E+00	4.628E-02	6.898E-03	
6.310E+00	4.641E-02	5.093E-03	
5.012E+00	4.670E-02	3.565E-03	
3.981E+00	4.693E-02	2.533E-03	
3.162E+00	4.723E-02	1.546E-03	
2.512E+00	4.741E-02	7.886E-04	
1.995E+00	4.767E-02	1.222E-04	
1.585E+00	4.786E-02	-4.001E-04	
1.259E+00	4.807E-02	-1.102E-03	
1.000E+00	4.844E-02	-1.552E-03	
7.943E-01	4.854E-02	-1.820E-03	
6.310E-01	4.884E-02	-2.689E-03	
5.012E-01	4.916E-02	-2.818E-03	
3.981E-01	4.982E-02	-3.679E-03	
3.162E-01	5.049E-02	-3.825E-03	
2.512E-01	5.006E-02	-4.356E-03	
1.995E-01	5.093E-02	-6.096E-03	
1.585E-01	5.179E-02	-5.893E-03	
1.259E-01	5.090E-02	-7.752E-03	
1.000E-01	5.312E-02	-8.323E-03	
7.943E-02	5.227E-02	-1.176E-02	
6.310E-02	5.303E-02	-1.093E-02	
5.012E-02	5.594E-02	-1.463E-02	
3.981E-02	5.510E-02	-2.028E-02	
3.162E-02	5.300E-02	-2.204E-02	
2.512E-02	5.502E-02	-2.347E-02	
1.995E-02	5.963E-02	-2.805E-02	
1.585E-02	6.285E-02	-3.963E-02	
1.259E-02	6.205E-02	-5.015E-02	
1.000E-02	5.985E-02	-5.864E-02	
