freq. /Hz	Z1 /ohm	Z2 /ohm	
1.000E+03	4.173E-02	1.068E+00	
7.943E+02	4.194E-02	8.480E-01	
6.310E+02	4.213E-02	6.733E-01	
5.012E+02	4.240E-02	5.344E-01	
3.981E+02	4.265E-02	4.242E-01	
3.162E+02	4.292E-02	3.366E-01	
2.512E+02	4.317E-02	2.671E-01	
1.995E+02	4.343E-02	2.118E-01	
1.585E+02	4.367E-02	1.679E-01	
1.259E+02	4.393E-02	1.331E-01	
1.000E+02	4.416E-02	1.054E-01	
7.943E+01	4.450E-02	8.384E-02	
6.310E+01	4.472E-02	6.634E-02	
5.200E+01	4.489E-02	5.449E-02	
3.981E+01	4.512E-02	4.149E-02	
3.162E+01	4.530E-02	3.282E-02	
2.512E+01	4.546E-02	2.592E-02	
1.995E+01	4.562E-02	2.047E-02	
1.585E+01	4.570E-02	1.615E-02	
1.259E+01	4.583E-02	1.274E-02	
1.000E+01	4.591E-02	1.007E-02	
7.943E+00	4.599E-02	7.898E-03	
6.310E+00	4.603E-02	6.076E-03	
5.012E+00	4.608E-02	4.804E-03	
3.981E+00	4.615E-02	3.842E-03	
3.162E+00	4.615E-02	2.931E-03	
2.512E+00	4.620E-02	2.206E-03	
1.995E+00	4.625E-02	1.645E-03	
1.585E+00	4.634E-02	1.065E-03	
1.259E+00	4.648E-02	7.664E-04	
1.000E+00	4.644E-02	3.618E-04	
7.943E-01	4.642E-02	1.268E-04	
6.310E-01	4.657E-02	-2.584E-04	
5.012E-01	4.659E-02	-2.166E-04	
3.981E-01	4.685E-02	-3.976E-04	
3.162E-01	4.690E-02	-8.347E-04	
2.512E-01	4.704E-02	-1.034E-03	
1.995E-01	4.714E-02	-1.386E-03	
1.585E-01	4.735E-02	-1.593E-03	
1.259E-01	4.758E-02	-1.872E-03	
1.000E-01	4.781E-02	-2.290E-03	
7.943E-02	4.805E-02	-2.544E-03	
6.310E-02	4.832E-02	-2.950E-03	
5.012E-02	4.869E-02	-3.447E-03	
3.981E-02	4.891E-02	-3.997E-03	
3.162E-02	4.955E-02	-4.659E-03	
2.512E-02	4.987E-02	-5.498E-03	
1.995E-02	5.049E-02	-6.238E-03	
1.585E-02	5.135E-02	-7.259E-03	
1.259E-02	5.216E-02	-8.267E-03	
1.000E-02	5.344E-02	-9.210E-03	
