time /s	I /mA	E /V
0.200	209.511	3.911
0.400	209.903	3.911
0.600	209.931	3.912
0.800	209.941	3.912
1.000	209.947	3.912
1.200	209.952	3.912
1.400	209.956	3.912
1.600	209.958	3.912
1.800	209.959	3.912
2.000	209.962	3.912
2.200	209.963	3.912
2.400	209.964	3.912
2.600	209.964	3.913
2.800	209.965	3.913
3.000	209.966	3.913
3.200	209.967	3.913
3.400	209.968	3.913
3.600	209.968	3.913
3.800	209.968	3.913
4.000	209.970	3.913
4.200	209.970	3.913
4.400	209.968	3.913
4.600	209.970	3.913
4.800	209.970	3.913
5.000	209.969	3.913
5.200	209.971	3.913
5.400	209.970	3.913
5.600	209.971	3.913
5.800	209.970	3.913
6.000	209.972	3.913
6.200	209.971	3.913
6.400	209.971	3.914
6.600	209.972	3.914
6.800	209.971	3.914
7.000	209.972	3.914
7.200	209.973	3.914
7.400	209.971	3.914
7.600	209.972	3.914
7.800	209.973	3.914
8.000	209.972	3.914
8.200	209.972	3.914
8.400	209.974	3.914
8.600	209.971	3.914
8.800	209.971	3.914
9.000	209.973	3.914
9.200	209.973	3.914
9.400	209.972	3.914
9.600	209.974	3.914
9.800	209.972	3.914
10.000	209.971	3.914
10.200	209.973	3.914
10.400	209.971	3.914
10.600	209.973	3.914
10.800	209.971	3.914
11.000	209.972	3.914
11.200	209.974	3.914
11.400	209.974	3.915
11.600	209.973	3.915
11.800	209.973	3.915
12.000	209.974	3.915
12.200	209.973	3.915
12.400	209.971	3.915
12.600	209.974	3.915
12.800	209.975	3.915
13.000	209.973	3.915
13.200	209.972	3.915
13.400	209.971	3.915
13.600	209.973	3.915
13.800	209.971	3.915
14.000	209.974	3.915
14.200	209.974	3.915
14.400	209.972	3.915
14.600	209.975	3.915
14.800	209.974	3.915
15.000	209.973	3.915
15.200	209.973	3.915
15.400	209.974	3.915
15.600	209.971	3.915
15.800	209.972	3.915
16.000	209.972	3.915
16.200	209.974	3.915
16.400	209.974	3.915
16.600	209.972	3.915
16.800	209.974	3.915
17.000	209.976	3.915
17.200	209.975	3.915
17.400	209.971	3.915
17.600	209.973	3.915
17.800	209.973	3.915
18.000	209.972	3.915
18.200	209.972	3.915
18.400	209.973	3.915
18.600	209.971	3.915
18.800	209.972	3.916
19.000	209.973	3.916
19.200	209.973	3.916
19.400	209.973	3.916
19.600	209.973	3.916
19.800	209.975	3.916
20.000	209.973	3.916
20.200	209.972	3.916
20.400	209.973	3.916
20.600	209.971	3.916
20.800	209.972	3.916
21.000	209.971	3.916
21.200	209.971	3.916
21.400	209.971	3.916
21.600	209.973	3.916
21.800	209.974	3.916
22.000	209.972	3.916
22.200	209.972	3.916
22.400	209.972	3.916
22.600	209.973	3.916
22.800	209.973	3.916
23.000	209.973	3.916
23.200	209.972	3.916
23.400	209.972	3.916
23.600	209.972	3.916
23.800	209.973	3.916
24.000	209.971	3.916
24.200	209.972	3.916
24.400	209.971	3.916
24.600	209.972	3.916
24.800	209.973	3.916
25.000	209.973	3.916
25.200	209.973	3.916
25.400	209.972	3.916
25.600	209.973	3.916
25.800	209.975	3.916
26.000	209.975	3.916
26.200	209.973	3.916
26.400	209.972	3.917
26.600	209.972	3.917
26.800	209.970	3.917
27.000	209.973	3.917
27.200	209.974	3.917
27.400	209.974	3.917
27.600	209.973	3.917
27.800	209.972	3.917
28.000	209.973	3.917
28.200	209.976	3.917
28.400	209.974	3.917
28.600	209.975	3.917
28.800	209.975	3.917
29.000	209.974	3.917
29.200	209.975	3.917
29.400	209.973	3.917
29.600	209.975	3.917
29.800	209.974	3.917
30.000	209.974	3.917
30.200	209.973	3.917
30.400	209.972	3.917
30.600	209.974	3.917
30.800	209.974	3.917
31.000	209.974	3.917
31.200	209.974	3.917
31.400	209.977	3.917
31.600	209.974	3.917
31.800	209.975	3.917
32.000	209.976	3.917
32.200	209.975	3.917
32.400	209.975	3.917
32.600	209.975	3.917
32.800	209.973	3.917
33.000	209.975	3.917
33.200	209.976	3.917
33.400	209.974	3.917
33.600	209.974	3.917
33.800	209.975	3.917
34.000	209.976	3.917
34.200	209.976	3.917
34.400	209.974	3.917
34.600	209.974	3.917
34.800	209.974	3.917
35.000	209.973	3.917
35.200	209.974	3.917
35.400	209.974	3.917
35.600	209.973	3.917
35.800	209.975	3.918
36.000	209.975	3.918
36.200	209.975	3.918
36.400	209.974	3.918
36.600	209.976	3.918
36.800	209.976	3.918
37.000	209.976	3.918
37.200	209.975	3.918
37.400	209.977	3.918
37.600	209.977	3.918
37.800	209.975	3.918
38.000	209.974	3.918
38.200	209.976	3.918
38.400	209.973	3.918
38.600	209.973	3.918
38.800	209.974	3.918
39.000	209.974	3.918
39.200	209.976	3.918
39.400	209.974	3.918
39.600	209.974	3.918
39.800	209.974	3.918
40.000	209.973	3.918
40.200	209.974	3.918
40.400	209.974	3.918
40.600	209.975	3.918
40.800	209.974	3.918
41.000	209.972	3.918
41.200	209.975	3.918
41.400	209.973	3.918
41.600	209.974	3.918
41.800	209.973	3.918
42.000	209.973	3.918
42.200	209.974	3.918
42.400	209.975	3.918
42.600	209.974	3.918
42.800	209.975	3.918
43.000	209.975	3.918
43.200	209.974	3.918
43.400	209.973	3.918
43.600	209.974	3.918
43.800	209.974	3.918
44.000	209.977	3.918
44.200	209.974	3.918
44.400	209.976	3.918
44.600	209.976	3.918
44.800	209.973	3.918
45.000	209.975	3.918
45.200	209.975	3.918
45.400	209.973	3.918
45.600	209.975	3.918
45.800	209.974	3.918
46.000	209.973	3.918
46.200	209.975	3.918
46.400	209.973	3.918
46.600	209.974	3.918
46.800	209.972	3.918
47.000	209.974	3.918
47.200	209.974	3.918
47.400	209.973	3.918
47.600	209.973	3.918
47.800	209.973	3.918
48.000	209.972	3.918
48.200	209.971	3.918
48.400	209.973	3.918
48.600	209.973	3.919
48.800	209.973	3.919
49.000	209.975	3.919
49.200	209.975	3.919
49.400	209.977	3.919
49.600	209.975	3.919
49.800	209.976	3.919
50.000	209.976	3.919
50.200	209.972	3.919
50.400	209.974	3.919
50.600	209.975	3.919
50.800	209.972	3.919
51.000	209.974	3.919
51.200	209.974	3.919
51.400	209.975	3.919
51.600	209.975	3.919
51.800	209.974	3.919
52.000	209.974	3.919
52.200	209.974	3.919
52.400	209.973	3.919
52.600	209.973	3.919
52.800	209.973	3.919
53.000	209.974	3.919
53.200	209.976	3.919
53.400	209.974	3.919
53.600	209.973	3.919
53.800	209.973	3.919
54.000	209.974	3.919
54.200	209.975	3.919
54.400	209.974	3.919
54.600	209.976	3.919
54.800	209.974	3.919
55.000	209.975	3.919
55.200	209.976	3.919
55.400	209.975	3.919
55.600	209.974	3.919
55.800	209.976	3.919
56.000	209.976	3.919
56.200	209.975	3.919
56.400	209.974	3.919
56.600	209.974	3.919
56.800	209.974	3.919
57.000	209.973	3.919
57.200	209.975	3.919
57.400	209.974	3.919
57.600	209.975	3.919
57.800	209.977	3.919
58.000	209.976	3.919
58.200	209.975	3.919
58.400	209.975	3.919
58.600	209.975	3.919
58.800	209.973	3.919
59.000	209.975	3.919
59.200	209.974	3.919
59.400	209.975	3.919
59.600	209.975	3.919
59.800	209.976	3.919
60.000	209.975	3.919
60.200	209.974	3.919
60.400	209.974	3.919
60.600	209.975	3.919
60.800	209.973	3.919
61.000	209.975	3.919
61.200	209.975	3.919
61.400	209.974	3.919
61.600	209.974	3.919
61.800	209.973	3.919
62.000	209.973	3.919
62.200	209.974	3.919
62.400	209.973	3.919
62.600	209.973	3.919
62.800	209.973	3.919
63.000	209.973	3.919
63.200	209.972	3.919
63.400	209.973	3.919
63.600	209.972	3.919
63.800	209.973	3.919
64.000	209.972	3.919
64.200	209.974	3.920
64.400	209.974	3.919
64.600	209.974	3.920
64.800	209.974	3.920
65.000	209.974	3.920
65.200	209.972	3.920
65.400	209.974	3.920
65.600	209.975	3.920
65.800	209.974	3.920
66.000	209.974	3.920
66.200	209.975	3.920
66.400	209.974	3.920
66.600	209.973	3.920
66.800	209.973	3.920
67.000	209.974	3.920
67.200	209.974	3.920
67.400	209.975	3.920
67.600	209.975	3.920
67.800	209.975	3.920
68.000	209.974	3.920
68.200	209.974	3.920
68.400	209.976	3.920
68.600	209.976	3.920
68.800	209.974	3.920
69.000	209.974	3.920
69.200	209.973	3.920
69.400	209.974	3.920
69.600	209.974	3.920
69.800	209.973	3.920
70.000	209.974	3.920
70.200	209.975	3.920
70.400	209.976	3.920
70.600	209.974	3.920
70.800	209.973	3.920
71.000	209.973	3.920
71.200	209.973	3.920
71.400	209.973	3.920
71.600	209.973	3.920
71.800	209.973	3.920
72.000	209.974	3.920
72.200	209.974	3.920
72.400	209.974	3.920
72.600	209.972	3.920
72.800	209.971	3.920
73.000	209.972	3.920
73.200	209.972	3.920
73.400	209.971	3.920
73.600	209.973	3.920
73.800	209.972	3.920
74.000	209.973	3.920
74.200	209.972	3.920
74.400	209.971	3.920
74.600	209.972	3.920
74.800	209.972	3.920
75.000	209.971	3.920
75.200	209.971	3.920
75.400	209.972	3.920
75.600	209.973	3.920
75.800	209.973	3.920
76.000	209.970	3.920
76.200	209.970	3.920
76.400	209.971	3.920
76.600	209.972	3.920
76.800	209.972	3.920
77.000	209.971	3.920
77.200	209.971	3.920
77.400	209.970	3.920
