freq. /Hz	Z1 /ohm	Z2 /ohm	
1.000E+03	4.202E-02	1.068E+00	
7.943E+02	4.225E-02	8.479E-01	
6.310E+02	4.247E-02	6.732E-01	
5.012E+02	4.275E-02	5.343E-01	
3.981E+02	4.304E-02	4.240E-01	
3.162E+02	4.331E-02	3.365E-01	
2.512E+02	4.360E-02	2.669E-01	
1.995E+02	4.389E-02	2.117E-01	
1.585E+02	4.418E-02	1.678E-01	
1.259E+02	4.445E-02	1.330E-01	
1.000E+02	4.472E-02	1.054E-01	
7.943E+01	4.505E-02	8.376E-02	
6.310E+01	4.529E-02	6.630E-02	
5.200E+01	4.548E-02	5.445E-02	
3.981E+01	4.569E-02	4.147E-02	
3.162E+01	4.590E-02	3.279E-02	
2.512E+01	4.605E-02	2.590E-02	
1.995E+01	4.615E-02	2.047E-02	
1.585E+01	4.634E-02	1.619E-02	
1.259E+01	4.637E-02	1.278E-02	
1.000E+01	4.649E-02	1.009E-02	
7.943E+00	4.646E-02	7.948E-03	
6.310E+00	4.652E-02	6.197E-03	
5.012E+00	4.664E-02	4.870E-03	
3.981E+00	4.669E-02	3.710E-03	
3.162E+00	4.668E-02	2.884E-03	
2.512E+00	4.676E-02	2.196E-03	
1.995E+00	4.677E-02	1.636E-03	
1.585E+00	4.689E-02	1.098E-03	
1.259E+00	4.685E-02	6.916E-04	
1.000E+00	4.692E-02	4.055E-04	
7.943E-01	4.699E-02	6.458E-05	
6.310E-01	4.712E-02	-2.224E-04	
5.012E-01	4.727E-02	-2.873E-04	
3.981E-01	4.729E-02	-4.572E-04	
3.162E-01	4.742E-02	-8.017E-04	
2.512E-01	4.754E-02	-1.075E-03	
1.995E-01	4.772E-02	-1.394E-03	
1.585E-01	4.792E-02	-1.664E-03	
1.259E-01	4.815E-02	-1.947E-03	
1.000E-01	4.841E-02	-2.315E-03	
7.943E-02	4.873E-02	-2.727E-03	
6.310E-02	4.889E-02	-3.114E-03	
5.012E-02	4.926E-02	-3.606E-03	
3.981E-02	4.962E-02	-4.304E-03	
3.162E-02	5.011E-02	-4.878E-03	
2.512E-02	5.054E-02	-5.791E-03	
1.995E-02	5.121E-02	-6.586E-03	
1.585E-02	5.213E-02	-7.684E-03	
1.259E-02	5.304E-02	-8.877E-03	
1.000E-02	5.428E-02	-9.957E-03	
