freq. /Hz	Z1 /ohm	Z2 /ohm	
1.000E+03	4.199E-02	1.068E+00	
7.943E+02	4.222E-02	8.480E-01	
6.310E+02	4.243E-02	6.733E-01	
5.012E+02	4.270E-02	5.344E-01	
3.981E+02	4.298E-02	4.241E-01	
3.162E+02	4.322E-02	3.366E-01	
2.512E+02	4.351E-02	2.670E-01	
1.995E+02	4.378E-02	2.118E-01	
1.585E+02	4.404E-02	1.679E-01	
1.259E+02	4.430E-02	1.331E-01	
1.000E+02	4.454E-02	1.054E-01	
7.943E+01	4.487E-02	8.384E-02	
6.310E+01	4.507E-02	6.638E-02	
5.200E+01	4.525E-02	5.454E-02	
3.981E+01	4.548E-02	4.157E-02	
3.162E+01	4.563E-02	3.285E-02	
2.512E+01	4.576E-02	2.600E-02	
1.995E+01	4.591E-02	2.053E-02	
1.585E+01	4.602E-02	1.624E-02	
1.259E+01	4.609E-02	1.278E-02	
1.000E+01	4.617E-02	1.002E-02	
7.943E+00	4.626E-02	7.981E-03	
6.310E+00	4.626E-02	6.205E-03	
5.012E+00	4.634E-02	4.894E-03	
3.981E+00	4.637E-02	3.810E-03	
3.162E+00	4.639E-02	2.909E-03	
2.512E+00	4.646E-02	2.191E-03	
1.995E+00	4.651E-02	1.632E-03	
1.585E+00	4.647E-02	1.126E-03	
1.259E+00	4.659E-02	6.919E-04	
1.000E+00	4.658E-02	4.409E-04	
7.943E-01	4.672E-02	8.015E-05	
6.310E-01	4.677E-02	-2.344E-04	
5.012E-01	4.689E-02	-3.212E-04	
3.981E-01	4.698E-02	-4.439E-04	
3.162E-01	4.717E-02	-7.818E-04	
2.512E-01	4.734E-02	-1.128E-03	
1.995E-01	4.746E-02	-1.329E-03	
1.585E-01	4.763E-02	-1.560E-03	
1.259E-01	4.788E-02	-1.975E-03	
1.000E-01	4.804E-02	-2.281E-03	
7.943E-02	4.832E-02	-2.607E-03	
6.310E-02	4.854E-02	-3.024E-03	
5.012E-02	4.887E-02	-3.591E-03	
3.981E-02	4.916E-02	-4.057E-03	
3.162E-02	4.967E-02	-4.822E-03	
2.512E-02	5.003E-02	-5.694E-03	
1.995E-02	5.068E-02	-6.478E-03	
1.585E-02	5.141E-02	-7.597E-03	
1.259E-02	5.221E-02	-8.917E-03	
1.000E-02	5.332E-02	-1.010E-02	
