freq. /Hz	Z1 /ohm	Z2 /ohm	
1.000E+03	4.213E-02	1.068E+00	
7.943E+02	4.235E-02	8.479E-01	
6.310E+02	4.260E-02	6.731E-01	
5.012E+02	4.288E-02	5.343E-01	
3.981E+02	4.317E-02	4.240E-01	
3.162E+02	4.346E-02	3.364E-01	
2.512E+02	4.377E-02	2.669E-01	
1.995E+02	4.405E-02	2.116E-01	
1.585E+02	4.434E-02	1.678E-01	
1.259E+02	4.463E-02	1.329E-01	
1.000E+02	4.491E-02	1.053E-01	
7.943E+01	4.526E-02	8.369E-02	
6.310E+01	4.549E-02	6.626E-02	
5.200E+01	4.568E-02	5.442E-02	
3.981E+01	4.591E-02	4.145E-02	
3.162E+01	4.610E-02	3.277E-02	
2.512E+01	4.625E-02	2.592E-02	
1.995E+01	4.636E-02	2.044E-02	
1.585E+01	4.651E-02	1.615E-02	
1.259E+01	4.659E-02	1.278E-02	
1.000E+01	4.666E-02	1.011E-02	
7.943E+00	4.673E-02	7.910E-03	
6.310E+00	4.672E-02	6.177E-03	
5.012E+00	4.680E-02	4.867E-03	
3.981E+00	4.694E-02	3.751E-03	
3.162E+00	4.687E-02	2.840E-03	
2.512E+00	4.692E-02	2.208E-03	
1.995E+00	4.697E-02	1.607E-03	
1.585E+00	4.702E-02	1.074E-03	
1.259E+00	4.711E-02	7.265E-04	
1.000E+00	4.710E-02	3.888E-04	
7.943E-01	4.719E-02	2.924E-05	
6.310E-01	4.723E-02	-2.329E-04	
5.012E-01	4.734E-02	-1.835E-04	
3.981E-01	4.751E-02	-4.478E-04	
3.162E-01	4.758E-02	-8.769E-04	
2.512E-01	4.778E-02	-1.156E-03	
1.995E-01	4.793E-02	-1.378E-03	
1.585E-01	4.816E-02	-1.733E-03	
1.259E-01	4.838E-02	-2.068E-03	
1.000E-01	4.857E-02	-2.458E-03	
7.943E-02	4.892E-02	-2.881E-03	
6.310E-02	4.916E-02	-3.405E-03	
5.012E-02	4.947E-02	-3.739E-03	
3.981E-02	4.994E-02	-4.445E-03	
3.162E-02	5.051E-02	-5.157E-03	
2.512E-02	5.087E-02	-6.147E-03	
1.995E-02	5.152E-02	-6.849E-03	
1.585E-02	5.252E-02	-8.088E-03	
1.259E-02	5.345E-02	-9.495E-03	
1.000E-02	5.465E-02	-1.052E-02	
