frequency,gamma
3.16227766016838,1.86645179891095e-18
3.04878629930116,8.55738728946312e-18
2.93936804344738,3.78876593345269e-17
2.83387671245443,1.61989448278953e-16
2.73217137244667,6.6881848450223e-16
2.63411614754118,2.66662952832354e-15
2.53958003832083,1.02671600035145e-14
2.44843674682223,3.81743497420854e-14
2.36056450780468,1.37065195003564e-13
2.27584592607479,4.75245088124846e-13
2.19416781964925,1.59126990400684e-12
2.11542106854651,5.14525483904117e-12
2.03950046900506,1.60660119971878e-11
1.96630459293376,4.84450149897689e-11
1.89573565240638,1.41069125456194e-10
1.82769936901922,3.96697344375158e-10
1.76210484793751,1.07729402688553e-09
1.69886445646205,2.82527571541647e-09
1.63789370695406,7.15556635372875e-09
1.57911114396174,1.75020922486263e-08
1.52243823539771,4.13434208059643e-08
1.46779926762207,9.43198122960682e-08
1.41512124429079,2.0782198016743e-07
1.36433378883436,4.42269446644324e-07
1.31536905043638,9.09091976816078e-07
1.2681616133865,1.80499990477653e-06
1.22264840968663,3.46197301067718e-06
1.17876863479359,6.41479745912018e-06
1.13646366638572,1.14841612994598e-05
1.09567698604489,1.98667890300316e-05
1.05635410374919,3.32151617369667e-05
1.01844248507565,5.36796808180001e-05
0.981891481015469,8.38789538044474e-05
0.94665226030819,0.000126763707645476
0.912677744204287,0.000185351094957855
0.879922543569107,0.000262331077398975
0.848342898244072,0.00035958287443542
0.817896618584167,0.000477679087981572
0.788543029093588,0.000615485125981127
0.760242914084262,0.000769967887469238
0.732958465284632,0.000936300875675814
0.706653231328715,0.00110829363716914
0.681292069057961,0.0012790948854065
0.656841096570836,0.00144204382040867
0.633267647957418,0.00159149795927658
0.610540229658533,0.00172346534658487
0.588628478391113,0.00183591614785526
0.567503120583586,0.00192872868916549
0.54713593326709,0.00200331268428505
0.527499706370262,0.00206202180943416
0.508568206367245,0.00210750190359709
0.490316141230326,0.00214211616523129
0.472719126640397,0.00216755271331426
0.455753653410091,0.00218466673886576
0.439397056076079,0.00219355336580488
0.423627482618552,0.00219379941551503
0.408423865267452,0.00218483019035846
0.393765892356439,0.00216625587289561
0.379633981186992,0.00213813268052422
0.3660092518664,0.00210108358247248
0.352873502084675,0.00205626414595293
0.340209182796711,0.00200519936574962
0.327999374777175,0.00194954589913621
0.316227766016838,0.00189084432320708
0.304878629930116,0.00183031801036088
0.293936804344738,0.00176875486174884
0.283387671245443,0.00170648359928592
0.273217137244667,0.00164343447625273
0.263411614754118,0.00157925902263016
0.253958003832083,0.00151347606886503
0.244843674682223,0.00144561164640083
0.236056450780468,0.00137530752453646
0.227584592607479,0.00130238514909689
0.219416781964925,0.00122686525178153
