freq. /Hz	Z1 /ohm	Z2 /ohm	
1.000E+03	4.195E-02	1.068E+00	
7.943E+02	4.216E-02	8.479E-01	
6.310E+02	4.239E-02	6.732E-01	
5.012E+02	4.267E-02	5.343E-01	
3.981E+02	4.294E-02	4.241E-01	
3.162E+02	4.323E-02	3.365E-01	
2.512E+02	4.351E-02	2.669E-01	
1.995E+02	4.378E-02	2.117E-01	
1.585E+02	4.406E-02	1.678E-01	
1.259E+02	4.432E-02	1.330E-01	
1.000E+02	4.458E-02	1.054E-01	
7.943E+01	4.494E-02	8.376E-02	
6.310E+01	4.515E-02	6.631E-02	
5.200E+01	4.534E-02	5.445E-02	
3.981E+01	4.556E-02	4.149E-02	
3.162E+01	4.574E-02	3.277E-02	
2.512E+01	4.591E-02	2.592E-02	
1.995E+01	4.605E-02	2.045E-02	
1.585E+01	4.615E-02	1.619E-02	
1.259E+01	4.624E-02	1.277E-02	
1.000E+01	4.635E-02	1.010E-02	
7.943E+00	4.640E-02	7.931E-03	
6.310E+00	4.645E-02	6.220E-03	
5.012E+00	4.653E-02	4.841E-03	
3.981E+00	4.663E-02	3.773E-03	
3.162E+00	4.661E-02	2.897E-03	
2.512E+00	4.670E-02	2.129E-03	
1.995E+00	4.665E-02	1.595E-03	
1.585E+00	4.668E-02	1.133E-03	
1.259E+00	4.679E-02	7.017E-04	
1.000E+00	4.687E-02	4.329E-04	
7.943E-01	4.686E-02	1.233E-05	
6.310E-01	4.697E-02	-1.624E-04	
5.012E-01	4.699E-02	-8.741E-05	
3.981E-01	4.719E-02	-5.127E-04	
3.162E-01	4.728E-02	-7.383E-04	
2.512E-01	4.742E-02	-1.098E-03	
1.995E-01	4.764E-02	-1.331E-03	
1.585E-01	4.780E-02	-1.590E-03	
1.259E-01	4.793E-02	-1.932E-03	
1.000E-01	4.818E-02	-2.233E-03	
7.943E-02	4.839E-02	-2.604E-03	
6.310E-02	4.872E-02	-3.119E-03	
5.012E-02	4.908E-02	-3.556E-03	
3.981E-02	4.937E-02	-4.106E-03	
3.162E-02	4.999E-02	-4.782E-03	
2.512E-02	5.036E-02	-5.550E-03	
1.995E-02	5.095E-02	-6.411E-03	
1.585E-02	5.177E-02	-7.364E-03	
1.259E-02	5.266E-02	-8.582E-03	
1.000E-02	5.397E-02	-9.533E-03	
