time /s	I /mA	E /V
0.200	209.499	4.089
0.400	209.895	4.090
0.600	209.918	4.090
0.800	209.927	4.090
1.000	209.934	4.090
1.200	209.938	4.090
1.400	209.940	4.090
1.600	209.942	4.090
1.800	209.945	4.090
2.000	209.945	4.090
2.200	209.946	4.090
2.400	209.946	4.091
2.600	209.947	4.091
2.800	209.947	4.091
3.000	209.946	4.091
3.200	209.947	4.091
3.400	209.948	4.091
3.600	209.948	4.091
3.800	209.948	4.091
4.000	209.947	4.091
4.200	209.950	4.091
4.400	209.948	4.091
4.600	209.949	4.091
4.800	209.950	4.091
5.000	209.949	4.091
5.200	209.948	4.091
5.400	209.952	4.091
5.600	209.949	4.091
5.800	209.950	4.091
6.000	209.950	4.091
6.200	209.950	4.091
6.400	209.951	4.091
6.600	209.950	4.091
6.800	209.950	4.091
7.000	209.949	4.091
7.200	209.949	4.091
7.400	209.950	4.091
7.600	209.949	4.091
7.800	209.950	4.091
8.000	209.951	4.092
8.200	209.950	4.092
8.400	209.950	4.092
8.600	209.950	4.092
8.800	209.951	4.092
9.000	209.951	4.092
9.200	209.951	4.092
9.400	209.953	4.092
9.600	209.951	4.092
9.800	209.950	4.092
10.000	209.950	4.092
10.200	209.949	4.092
10.400	209.949	4.092
10.600	209.951	4.092
10.800	209.950	4.092
11.000	209.950	4.092
11.200	209.952	4.092
11.400	209.951	4.092
11.600	209.949	4.092
11.800	209.952	4.092
12.000	209.952	4.092
12.200	209.953	4.092
12.400	209.952	4.092
12.600	209.951	4.092
12.800	209.950	4.092
13.000	209.952	4.092
13.200	209.951	4.092
13.400	209.952	4.092
13.600	209.951	4.092
13.800	209.950	4.092
14.000	209.951	4.092
14.200	209.950	4.092
14.400	209.950	4.092
14.600	209.951	4.092
14.800	209.952	4.092
15.000	209.952	4.092
15.200	209.952	4.092
15.400	209.952	4.092
15.600	209.953	4.092
15.800	209.951	4.092
16.000	209.951	4.092
16.200	209.951	4.092
16.400	209.952	4.092
16.600	209.951	4.092
16.800	209.951	4.093
17.000	209.950	4.092
17.200	209.951	4.093
17.400	209.949	4.093
17.600	209.951	4.093
17.800	209.950	4.093
18.000	209.952	4.093
18.200	209.949	4.093
18.400	209.951	4.093
18.600	209.948	4.093
18.800	209.947	4.093
19.000	209.948	4.093
19.200	209.949	4.093
19.400	209.951	4.093
19.600	209.950	4.093
19.800	209.950	4.093
20.000	209.949	4.093
20.200	209.948	4.093
20.400	209.949	4.093
20.600	209.952	4.093
20.800	209.949	4.093
21.000	209.951	4.093
21.200	209.949	4.093
21.400	209.950	4.093
21.600	209.950	4.093
21.800	209.950	4.093
22.000	209.950	4.093
22.200	209.949	4.093
22.400	209.949	4.093
22.600	209.950	4.093
22.800	209.950	4.093
23.000	209.948	4.093
23.200	209.949	4.093
23.400	209.949	4.093
23.600	209.948	4.093
23.800	209.949	4.093
24.000	209.950	4.093
24.200	209.949	4.093
24.400	209.952	4.093
24.600	209.951	4.093
24.800	209.950	4.093
25.000	209.949	4.093
25.200	209.952	4.093
25.400	209.951	4.093
25.600	209.950	4.093
25.800	209.951	4.093
26.000	209.951	4.093
26.200	209.952	4.093
26.400	209.951	4.093
26.600	209.951	4.093
26.800	209.949	4.093
27.000	209.951	4.093
27.200	209.950	4.093
27.400	209.951	4.093
27.600	209.949	4.093
27.800	209.949	4.093
28.000	209.951	4.093
28.200	209.952	4.093
28.400	209.951	4.093
28.600	209.951	4.093
28.800	209.951	4.093
29.000	209.951	4.093
29.200	209.952	4.093
29.400	209.952	4.093
29.600	209.952	4.093
29.800	209.951	4.094
30.000	209.951	4.094
30.200	209.950	4.094
30.400	209.951	4.094
30.600	209.951	4.094
30.800	209.950	4.094
31.000	209.950	4.094
31.200	209.948	4.094
31.400	209.950	4.094
31.600	209.948	4.094
31.800	209.950	4.094
32.000	209.950	4.094
32.200	209.950	4.094
32.400	209.950	4.094
32.600	209.950	4.094
32.800	209.950	4.094
33.000	209.950	4.094
33.200	209.951	4.094
33.400	209.948	4.094
33.600	209.950	4.094
33.800	209.950	4.094
34.000	209.949	4.094
34.200	209.949	4.094
34.400	209.951	4.094
34.600	209.952	4.094
34.800	209.949	4.094
35.000	209.951	4.094
35.200	209.951	4.094
35.400	209.950	4.094
35.600	209.950	4.094
35.800	209.952	4.094
36.000	209.951	4.094
36.200	209.951	4.094
36.400	209.950	4.094
36.600	209.951	4.094
36.800	209.951	4.094
37.000	209.953	4.094
37.200	209.952	4.094
37.400	209.951	4.094
37.600	209.951	4.094
37.800	209.952	4.094
38.000	209.951	4.094
38.200	209.951	4.094
38.400	209.953	4.094
38.600	209.951	4.094
38.800	209.952	4.094
39.000	209.952	4.094
39.200	209.952	4.094
39.400	209.952	4.094
39.600	209.953	4.094
39.800	209.954	4.094
40.000	209.953	4.094
40.200	209.952	4.094
40.400	209.952	4.094
40.600	209.953	4.094
40.800	209.952	4.094
41.000	209.953	4.094
41.200	209.954	4.094
41.400	209.955	4.094
41.600	209.953	4.094
41.800	209.952	4.094
42.000	209.952	4.094
42.200	209.953	4.094
42.400	209.952	4.094
42.600	209.953	4.094
42.800	209.953	4.094
43.000	209.951	4.094
43.200	209.954	4.094
43.400	209.952	4.094
43.600	209.953	4.094
43.800	209.952	4.094
44.000	209.951	4.094
44.200	209.951	4.094
44.400	209.953	4.094
44.600	209.952	4.094
44.800	209.953	4.094
45.000	209.952	4.094
45.200	209.951	4.094
45.400	209.952	4.094
45.600	209.952	4.094
45.800	209.952	4.094
46.000	209.952	4.094
46.200	209.952	4.095
46.400	209.953	4.094
46.600	209.953	4.094
46.800	209.954	4.095
47.000	209.954	4.095
47.200	209.953	4.094
47.400	209.953	4.095
47.600	209.953	4.095
47.800	209.952	4.095
48.000	209.952	4.095
