frequency,gamma
31.6227766016838,8.57966898738262e-56
30.2594649144541,2.43558925411301e-54
28.9549279129501,6.60290969931994e-53
27.7066317204989,1.70948171041317e-51
26.5121517001609,4.22660197329606e-50
25.369167745219,9.97966668374581e-49
24.2754597727033,2.25029011885829e-47
23.2289034111965,4.84572520393275e-46
22.2274658745468,9.96498944642966e-45
21.269202013471,1.95700842863038e-43
20.3522505373799,3.67034037566289e-42
19.4748303990876,6.57381954580307e-41
18.6352373353818,1.12441597592106e-39
17.8318405567361,1.83668224929049e-38
17.0630795797345,2.86509378138177e-37
16.3274611960552,4.26816742947724e-36
15.6235565721271,6.07214095914569e-35
14.9499984738246,8.24973568236049e-34
14.3054786108109,1.07037514451461e-32
13.6887450953708,1.32626341325433e-31
13.098600010798,1.56935557591801e-30
12.533897084613,1.77341636752493e-29
11.9935394620923,1.91380578092536e-28
11.4764775757857,1.97234463831125e-27
10.9817071068805,1.94117879088388e-26
10.5082670344567,1.82450922449702e-25
10.0552377688406,1.63766241281191e-24
9.62173936543333,1.40378465663223e-23
9.2069298155447,1.14914383969791e-22
8.81000341091118,8.98351065581772e-22
8.43018917872296,6.70680336193536e-21
8.0667493841194,4.78170579303526e-20
7.71897809724458,3.25572655396584e-19
7.38619982207936,2.11695089361305e-18
7.06776818438698,1.31453283383456e-17
6.76306467622345,7.7952470672239e-17
6.47149745457427,4.41454677605029e-16
6.192500191784,2.3874822604037e-15
5.92553097554568,1.23308205019407e-14
5.67007125631367,6.08193242335938e-14
5.42562484009524,2.86476496615178e-13
5.19171692466471,1.28864767813424e-12
4.9678931773279,5.53575914631141e-12
4.75371885244591,2.2710043652413e-11
4.54877794700378,8.89726536494611e-11
4.3526723925841,3.32883991752378e-10
4.16502128217605,1.18939763197847e-09
3.98546013031791,4.05843897865096e-09
3.8136401651362,1.32247893588634e-08
3.64922765090613,4.11544022816103e-08
3.49190323981767,1.22304271620915e-07
3.34136135168805,3.47108097075358e-07
3.19730958041597,9.40774757064914e-07
