freq. /Hz	Z1 /ohm	Z2 /ohm	
1.000E+03	1.002E-01	4.221E-01	
7.943E+02	1.005E-01	3.348E-01	
6.310E+02	1.007E-01	2.654E-01	
5.012E+02	1.010E-01	2.104E-01	
3.981E+02	1.013E-01	1.667E-01	
3.162E+02	1.016E-01	1.320E-01	
2.512E+02	1.019E-01	1.045E-01	
1.995E+02	1.022E-01	8.267E-02	
1.585E+02	1.025E-01	6.533E-02	
1.259E+02	1.028E-01	5.159E-02	
1.000E+02	1.031E-01	4.071E-02	
7.943E+01	1.034E-01	3.262E-02	
6.310E+01	1.037E-01	2.568E-02	
5.200E+01	1.038E-01	2.103E-02	
3.981E+01	1.040E-01	1.591E-02	
3.162E+01	1.042E-01	1.248E-02	
2.512E+01	1.043E-01	9.824E-03	
1.995E+01	1.044E-01	7.671E-03	
1.585E+01	1.046E-01	6.077E-03	
1.259E+01	1.046E-01	4.703E-03	
1.000E+01	1.047E-01	3.625E-03	
7.943E+00	1.047E-01	2.840E-03	
6.310E+00	1.048E-01	2.128E-03	
5.012E+00	1.048E-01	1.686E-03	
3.981E+00	1.049E-01	1.209E-03	
3.162E+00	1.048E-01	8.184E-04	
2.512E+00	1.048E-01	5.694E-04	
1.995E+00	1.050E-01	3.516E-04	
1.585E+00	1.050E-01	1.428E-04	
1.259E+00	1.051E-01	-1.159E-04	
1.000E+00	1.051E-01	-1.843E-04	
7.943E-01	1.052E-01	-3.711E-04	
6.310E-01	1.053E-01	-5.448E-04	
5.012E-01	1.053E-01	-3.464E-05	
3.981E-01	1.053E-01	-4.096E-04	
3.162E-01	1.054E-01	-5.911E-04	
2.512E-01	1.055E-01	-9.855E-04	
1.995E-01	1.057E-01	-1.272E-03	
1.585E-01	1.059E-01	-1.575E-03	
1.259E-01	1.061E-01	-1.837E-03	
1.000E-01	1.063E-01	-2.310E-03	
7.943E-02	1.065E-01	-2.632E-03	
6.310E-02	1.068E-01	-2.966E-03	
5.012E-02	1.071E-01	-3.424E-03	
3.981E-02	1.076E-01	-4.101E-03	
3.162E-02	1.079E-01	-4.538E-03	
2.512E-02	1.086E-01	-5.463E-03	
1.995E-02	4.541E-01	-7.695E-02	
1.585E-02	1.043E-01	-4.999E-03	
1.259E-02	1.054E-01	-8.289E-03	
1.000E-02	1.060E-01	-9.548E-03	
