time /s	I /mA	E /V
85.200	-2591.646	3.627
85.400	-2591.959	3.627
85.600	-2591.610	3.627
85.800	-2591.316	3.627
86.000	-2591.205	3.627
86.200	-2591.321	3.627
86.400	-2591.263	3.626
86.600	-2591.240	3.626
86.800	-2591.323	3.626
87.000	-2591.576	3.626
87.200	-2591.418	3.626
87.400	-2591.368	3.626
87.600	-2591.093	3.626
87.800	-2590.897	3.626
88.000	-2590.797	3.625
88.200	-2590.599	3.625
88.400	-2590.333	3.625
88.600	-2590.547	3.625
88.800	-2590.512	3.625
89.000	-2591.004	3.625
89.200	-2590.786	3.625
89.400	-2590.364	3.625
89.600	-2589.964	3.624
89.800	-2590.378	3.624
90.000	-2590.073	3.624
90.200	-2589.831	3.624
90.400	-2589.681	3.624
90.600	-2589.603	3.624
90.800	-2589.473	3.624
91.000	-2589.610	3.624
91.200	-2589.594	3.623
91.400	-2589.532	3.623
91.600	-2589.199	3.623
91.800	-2588.984	3.623
92.000	-2589.332	3.623
92.200	-2588.989	3.623
92.400	-2588.891	3.623
92.600	-2588.514	3.623
92.800	-2588.583	3.623
93.000	-2588.506	3.622
93.200	-2588.379	3.622
93.400	-2588.014	3.622
93.600	-2587.986	3.622
93.800	-2588.465	3.622
94.000	-2588.359	3.622
94.200	-2588.235	3.622
94.400	-2588.087	3.622
94.600	-2587.915	3.621
94.800	-2587.719	3.621
95.000	-2587.520	3.621
95.200	-2587.453	3.621
95.400	-2587.175	3.621
95.600	-2587.341	3.621
95.800	-2587.404	3.621
96.000	-2587.282	3.621
96.200	-2587.433	3.621
96.400	-2587.130	3.620
96.600	-2587.135	3.620
96.800	-2587.064	3.620
97.000	-2586.950	3.620
97.200	-2586.819	3.620
97.400	-2587.150	3.620
97.600	-2587.277	3.620
97.800	-2586.862	3.620
98.000	-2586.673	3.620
98.200	-2586.634	3.619
98.400	-2586.701	3.619
98.600	-2586.746	3.619
98.800	-2586.548	3.619
99.000	-2586.452	3.619
99.200	-2586.221	3.619
99.400	-2586.231	3.619
99.600	-2586.491	3.619
99.800	-2586.395	3.619
100.000	-2586.653	3.618
100.200	-2586.338	3.618
100.400	-2586.512	3.618
100.600	-2586.645	3.618
100.800	-2586.518	3.618
101.000	-2586.304	3.618
101.200	-2586.088	3.618
101.400	-2586.159	3.618
101.600	-2586.524	3.617
101.800	-2586.369	3.617
102.000	-2586.243	3.617
102.200	-2585.533	3.617
102.400	-2585.496	3.617
102.600	-2585.314	3.617
102.800	-2584.882	3.617
103.000	-2584.649	3.617
103.200	-2584.738	3.617
103.400	-2584.557	3.617
103.600	-2584.790	3.616
103.800	-2584.672	3.616
104.000	-2584.275	3.616
104.200	-2584.169	3.616
104.400	-2584.283	3.616
104.600	-2584.094	3.616
104.800	-2583.776	3.616
105.000	-2583.503	3.616
105.200	-2583.333	3.616
105.400	-2583.525	3.616
105.600	-2583.421	3.616
105.800	-2583.092	3.615
106.000	-2583.136	3.615
106.200	-2583.055	3.615
106.400	-2582.844	3.615
106.600	-2582.952	3.615
106.800	-2583.197	3.615
107.000	-2582.860	3.615
107.200	-2582.865	3.615
107.400	-2582.767	3.615
107.600	-2582.629	3.615
107.800	-2582.298	3.614
108.000	-2582.006	3.614
108.200	-2582.162	3.614
108.400	-2582.513	3.614
108.600	-2582.839	3.614
108.800	-2583.042	3.614
109.000	-2582.618	3.614
109.200	-2582.159	3.614
109.400	-2581.886	3.614
109.600	-2581.733	3.614
109.800	-2581.387	3.614
110.000	-2581.347	3.613
110.200	-2581.500	3.613
110.400	-2581.867	3.613
110.600	-2581.550	3.613
110.800	-2581.685	3.613
111.000	-2582.224	3.613
111.200	-2582.227	3.613
111.400	-2581.966	3.613
111.600	-2582.114	3.613
111.800	-2582.072	3.613
112.000	-2582.219	3.612
112.200	-2582.078	3.612
112.400	-2581.722	3.612
112.600	-2581.289	3.612
112.800	-2580.761	3.612
113.000	-2580.738	3.612
113.200	-2580.880	3.612
113.400	-2580.365	3.612
113.600	-2580.059	3.612
113.800	-2580.343	3.612
114.000	-2580.618	3.612
114.200	-2580.745	3.612
114.400	-2580.578	3.611
114.600	-2580.958	3.611
114.800	-2581.295	3.611
115.000	-2581.158	3.611
115.200	-2580.969	3.611
115.400	-2580.643	3.611
115.600	-2580.422	3.611
115.800	-2580.022	3.611
116.000	-2580.370	3.611
116.200	-2579.976	3.611
116.400	-2580.139	3.611
116.600	-2580.028	3.610
116.800	-2580.071	3.610
117.000	-2579.710	3.610
117.200	-2579.799	3.610
117.400	-2579.643	3.610
117.600	-2579.426	3.610
117.800	-2579.602	3.610
118.000	-2579.299	3.610
118.200	-2579.525	3.610
118.400	-2579.303	3.610
118.600	-2579.501	3.610
118.800	-2579.178	3.610
119.000	-2579.333	3.609
119.200	-2579.123	3.609
119.400	-2578.820	3.609
119.600	-2578.706	3.609
119.800	-2578.912	3.609
120.000	-2578.877	3.609
120.200	-2579.272	3.609
120.400	-2579.065	3.609
120.600	-2578.768	3.609
120.800	-2578.630	3.609
121.000	-2578.236	3.609
121.200	-2578.296	3.609
121.400	-2578.413	3.608
121.600	-2578.490	3.608
121.800	-2578.604	3.608
122.000	-2578.265	3.608
122.200	-2577.851	3.608
122.400	-2577.650	3.608
122.600	-2577.345	3.608
122.800	-2577.392	3.608
123.000	-2577.578	3.608
123.200	-2577.536	3.608
123.400	-2577.294	3.608
123.600	-2577.436	3.608
123.800	-2577.154	3.607
124.000	-2577.116	3.607
124.200	-2576.837	3.607
124.400	-2576.982	3.607
124.600	-2576.965	3.607
124.800	-2577.519	3.607
125.000	-2577.380	3.607
125.200	-2577.384	3.607
125.400	-2577.187	3.607
125.600	-2576.966	3.607
125.800	-2577.269	3.607
126.000	-2576.845	3.607
126.200	-2576.463	3.607
126.400	-2575.997	3.607
126.600	-2576.186	3.606
126.800	-2576.328	3.606
127.000	-2576.215	3.606
127.200	-2576.145	3.606
127.400	-2576.482	3.606
127.600	-2576.876	3.606
127.800	-2576.687	3.606
128.000	-2576.429	3.606
128.200	-2576.197	3.606
128.400	-2575.943	3.606
128.600	-2575.736	3.606
128.800	-2576.207	3.605
129.000	-2576.178	3.605
129.200	-2575.545	3.605
129.400	-2575.722	3.605
129.600	-2575.838	3.605
129.800	-2576.128	3.605
130.000	-2576.411	3.605
130.200	-2576.118	3.605
130.400	-2576.131	3.605
130.600	-2576.180	3.605
130.800	-2576.329	3.605
131.000	-2576.050	3.605
131.200	-2575.954	3.605
131.400	-2576.386	3.604
131.600	-2576.227	3.604
131.800	-2575.845	3.604
132.000	-2575.210	3.604
132.200	-2574.937	3.604
132.400	-2574.695	3.604
132.600	-2574.391	3.604
132.800	-2574.496	3.604
133.000	-2574.635	3.604
133.200	-2574.835	3.604
133.400	-2574.772	3.604
133.600	-2574.978	3.604
133.800	-2575.295	3.604
134.000	-2574.868	3.604
134.200	-2574.793	3.603
134.400	-2574.703	3.603
134.600	-2574.480	3.603
134.800	-2575.080	3.603
135.000	-2575.226	3.603
135.200	-2574.944	3.603
135.400	-2574.311	3.603
135.600	-2574.465	3.603
135.800	-2574.445	3.603
136.000	-2574.158	3.603
136.200	-2574.037	3.603
136.400	-2573.930	3.603
136.600	-2573.841	3.603
136.800	-2573.725	3.603
137.000	-2573.860	3.603
137.200	-2573.893	3.602
137.400	-2573.800	3.602
137.600	-2573.630	3.602
137.800	-2573.470	3.602
138.000	-2573.119	3.602
138.200	-2572.899	3.602
138.400	-2573.465	3.602
138.600	-2573.260	3.602
138.800	-2573.565	3.602
139.000	-2573.576	3.602
139.200	-2573.174	3.602
139.400	-2572.848	3.602
139.600	-2572.860	3.602
139.800	-2572.951	3.602
140.000	-2572.596	3.601
140.200	-2572.760	3.601
140.400	-2572.942	3.601
140.600	-2572.978	3.601
140.800	-2573.023	3.601
141.000	-2573.151	3.601
141.200	-2572.797	3.601
141.400	-2572.602	3.601
141.600	-2572.582	3.601
141.800	-2572.623	3.601
142.000	-2572.730	3.601
142.200	-2572.372	3.601
142.400	-2572.107	3.601
142.600	-2572.570	3.601
142.800	-2572.487	3.601
143.000	-2571.877	3.601
143.200	-2572.028	3.600
143.400	-2571.671	3.600
143.600	-2571.467	3.600
143.800	-2571.237	3.600
144.000	-2571.758	3.600
144.200	-2571.886	3.600
144.400	-2571.889	3.600
144.600	-2571.671	3.600
144.800	-2572.087	3.600
145.000	-2572.037	3.600
145.200	-2571.632	3.600
145.400	-2571.462	3.600
145.600	-2571.556	3.600
145.800	-2571.520	3.600
146.000	-2571.269	3.599
146.200	-2571.122	3.599
146.400	-2571.013	3.599
146.600	-2571.108	3.599
146.800	-2570.958	3.599
147.000	-2570.576	3.599
147.200	-2570.300	3.599
147.400	-2570.206	3.599
147.600	-2569.875	3.599
147.800	-2570.349	3.599
148.000	-2570.590	3.599
148.200	-2570.239	3.599
148.400	-2570.694	3.599
148.600	-2570.760	3.599
148.800	-2571.111	3.599
149.000	-2571.588	3.598
149.200	-2571.705	3.598
149.400	-2571.864	3.598
149.600	-2572.109	3.598
149.800	-2572.479	3.598
150.000	-2572.492	3.598
150.200	-2572.002	3.598
150.400	-2571.366	3.598
150.600	-2571.245	3.598
150.800	-2570.665	3.598
151.000	-2570.526	3.598
151.200	-2570.292	3.598
151.400	-2570.546	3.598
151.600	-2570.187	3.598
151.800	-2569.876	3.598
152.000	-2569.712	3.598
152.200	-2569.943	3.597
152.400	-2569.674	3.597
152.600	-2569.746	3.597
152.800	-2569.484	3.597
153.000	-2569.639	3.597
153.200	-2569.738	3.597
153.400	-2569.690	3.597
153.600	-2569.356	3.597
153.800	-2569.122	3.597
154.000	-2569.292	3.597
154.200	-2568.857	3.597
154.400	-2569.180	3.597
154.600	-2569.057	3.597
154.800	-2568.818	3.597
155.000	-2569.057	3.597
155.200	-2569.477	3.596
155.400	-2569.604	3.596
155.600	-2569.624	3.596
155.800	-2569.890	3.596
156.000	-2569.798	3.596
156.200	-2569.515	3.596
156.400	-2569.872	3.596
156.600	-2569.479	3.596
156.800	-2568.999	3.596
157.000	-2568.897	3.596
157.200	-2569.162	3.596
157.400	-2569.171	3.596
157.600	-2569.369	3.596
157.800	-2569.940	3.596
158.000	-2570.171	3.595
158.200	-2569.574	3.595
158.400	-2569.158	3.595
158.600	-2568.846	3.595
158.800	-2568.835	3.595
159.000	-2568.401	3.595
159.200	-2568.091	3.595
159.400	-2568.233	3.595
159.600	-2568.077	3.595
159.800	-2567.680	3.595
160.000	-2567.884	3.595
160.200	-2567.770	3.595
160.400	-2567.598	3.595
160.600	-2567.872	3.595
160.800	-2567.723	3.595
161.000	-2567.875	3.595
161.200	-2567.939	3.595
161.400	-2567.612	3.595
161.600	-2567.557	3.595
161.800	-2567.916	3.594
162.000	-2567.904	3.594
162.200	-2567.978	3.594
162.400	-2567.815	3.594
162.600	-2567.923	3.594
162.800	-2567.768	3.594
163.000	-2567.476	3.594
163.200	-2567.218	3.594
163.400	-2566.816	3.594
163.600	-2566.832	3.594
163.800	-2567.424	3.594
164.000	-2567.288	3.594
164.200	-2567.376	3.594
164.400	-2567.170	3.594
164.600	-2567.054	3.594
164.800	-2566.982	3.594
165.000	-2567.149	3.593
165.200	-2567.074	3.593
165.400	-2566.705	3.593
165.600	-2566.705	3.593
165.800	-2567.524	3.593
166.000	-2568.132	3.593
166.200	-2567.874	3.593
166.400	-2567.350	3.593
166.600	-2567.379	3.593
166.800	-2567.187	3.593
167.000	-2567.107	3.593
167.200	-2566.659	3.593
167.400	-2567.001	3.593
167.600	-2566.869	3.593
167.800	-2567.037	3.593
168.000	-2566.825	3.592
168.200	-2566.529	3.592
168.400	-2566.772	3.592
168.600	-2566.915	3.592
168.800	-2566.313	3.592
169.000	-2566.881	3.592
169.200	-2566.476	3.592
169.400	-2566.111	3.592
169.600	-2565.922	3.592
169.800	-2565.659	3.592
170.000	-2565.565	3.592
170.200	-2565.420	3.592
170.400	-2565.441	3.592
170.600	-2565.575	3.592
170.800	-2565.573	3.592
171.000	-2565.903	3.592
171.200	-2565.979	3.592
171.400	-2566.327	3.591
171.600	-2565.921	3.591
171.800	-2566.218	3.591
172.000	-2566.294	3.591
172.200	-2565.976	3.591
172.400	-2565.752	3.591
172.600	-2565.547	3.591
172.800	-2565.129	3.591
173.000	-2565.074	3.591
173.200	-2565.584	3.591
173.400	-2565.915	3.591
173.600	-2565.743	3.591
173.800	-2566.126	3.591
174.000	-2565.814	3.591
174.200	-2565.483	3.591
174.400	-2565.734	3.591
174.600	-2565.953	3.591
174.800	-2565.893	3.590
175.000	-2565.383	3.590
175.200	-2565.493	3.590
175.400	-2565.079	3.590
175.600	-2565.421	3.590
175.800	-2565.585	3.590
176.000	-2565.552	3.590
176.200	-2565.734	3.590
176.400	-2565.645	3.590
176.600	-2565.588	3.590
176.800	-2565.449	3.590
177.000	-2565.795	3.590
177.200	-2565.252	3.590
177.400	-2565.235	3.590
177.600	-2565.514	3.590
177.800	-2565.519	3.590
178.000	-2565.635	3.589
178.200	-2565.690	3.589
178.400	-2565.784	3.589
178.600	-2565.338	3.589
178.800	-2564.762	3.589
179.000	-2564.349	3.589
179.200	-2564.090	3.589
179.400	-2564.782	3.589
179.600	-2564.605	3.589
179.800	-2564.456	3.589
180.000	-2564.471	3.589
180.200	-2564.840	3.589
180.400	-2564.617	3.589
180.600	-2564.615	3.589
180.800	-2564.225	3.589
181.000	-2564.187	3.589
181.200	-2564.219	3.589
181.400	-2563.843	3.589
181.600	-2563.854	3.589
181.800	-2564.022	3.589
182.000	-2564.413	3.588
182.200	-2564.113	3.588
182.400	-2564.254	3.588
182.600	-2564.571	3.588
182.800	-2564.453	3.588
183.000	-2564.335	3.588
183.200	-2564.291	3.588
183.400	-2564.067	3.588
183.600	-2563.948	3.588
183.800	-2563.811	3.588
184.000	-2563.483	3.588
184.200	-2563.135	3.588
184.400	-2563.226	3.588
184.600	-2563.548	3.588
184.800	-2564.077	3.588
185.000	-2564.226	3.588
185.200	-2563.889	3.588
185.400	-2563.723	3.588
185.600	-2563.851	3.587
185.800	-2563.859	3.587
186.000	-2563.732	3.587
186.200	-2563.507	3.587
186.400	-2563.592	3.587
186.600	-2563.219	3.587
186.800	-2563.258	3.587
187.000	-2563.391	3.587
187.200	-2563.126	3.587
187.400	-2563.187	3.587
187.600	-2563.301	3.587
187.800	-2563.374	3.587
188.000	-2563.037	3.587
188.200	-2562.987	3.587
188.400	-2562.487	3.587
188.600	-2562.368	3.587
188.800	-2562.100	3.587
189.000	-2561.845	3.587
189.200	-2561.795	3.587
189.400	-2562.132	3.586
189.600	-2562.170	3.586
189.800	-2562.103	3.586
