frequency,gamma
31.6227766016838,2.70437929450591e-71
30.3204162960459,9.99063160736771e-70
29.0716927215232,3.57727702267284e-68
27.874396889626,1.24240288376993e-66
26.7264107873963,4.18633003146424e-65
25.6257036306496,1.36822596057533e-63
24.5703282715225,4.33433326185636e-62
23.5584177539742,1.32936699111318e-60
22.5881820111464,3.94208844082652e-59
21.6579046987401,1.12851115434186e-57
20.765940158807,3.11394731118465e-56
19.9107105085857,8.26986776124811e-55
19.0907028492315,2.11095117178025e-53
18.3044665895021,5.17284202822221e-52
17.5506108796662,1.21563747534536e-50
16.8278021510944,2.73732641310726e-49
16.1347617571795,5.9018200938335e-48
15.4702637114147,1.21766817013781e-46
14.8331325186268,2.40298658860117e-45
14.2222410955284,4.53408723726062e-44
13.6365087769109,8.17739223391665e-43
13.0748994039507,1.40936576257544e-41
12.5364194912473,2.32079001582518e-40
12.0201164693502,3.6507988325491e-39
11.5250769996664,5.48567806243944e-38
11.050425358767,7.87271189816499e-37
10.5953218892346,1.07904563484139e-35
10.1589615143123,1.41238510381902e-34
9.74057231372456,1.76541158717668e-33
9.33941415815277,2.10719185903516e-32
8.95477739994846,2.40168672475226e-31
8.58598161776862,2.61381102727454e-30
8.23237441291226,2.71625706570617e-29
7.89333025522893,2.69526337114462e-28
7.56824937655766,2.55364883085405e-27
7.25655670973875,2.3101896816127e-26
6.95770087132161,1.99552966484278e-25
6.67115318616897,1.64585266286084e-24
6.39640675223206,1.29611789053957e-23
6.13297554384229,9.7458056746591e-23
5.88039355193324,6.99696751674919e-22
5.63821395967191,4.79645339299652e-21
5.40600835204101,3.13941284879847e-20
5.183365957974,1.96197823799963e-19
4.96989292370222,1.17073161038338e-18
4.7652116160287,6.67018504442556e-18
4.56895995429606,3.62857324504835e-17
4.3807907698669,1.88474066953802e-16
4.20037119198342,9.34728252366563e-16
4.02738205891998,4.4262681891877e-15
3.86151735338693,2.00128708693589e-14
3.70248366118688,8.63975341175728e-14
3.54999965216581,3.5613517209746e-13
3.40379558254078,1.40168886029066e-12
3.26361281772403,5.26761202182177e-12
3.129203374799,1.89018428089403e-11
3.00032948383936,6.47629087203344e-11
2.87676316729462,2.11877602953515e-10
2.75828583669848,6.61890711187207e-10
2.64468790598647,1.97441214717524e-09
2.5357684207388,5.62405593084309e-09
2.43133470269254,1.52979982315615e-08
2.33120200889429,3.97383018055701e-08
2.23519320489049,9.85814118592902e-08
2.14313845137697,2.33571151566011e-07
2.0548749037538,5.28587678435055e-07
1.97024642405357,1.14270409724278e-06
1.88910330473382,2.36008436620525e-06
1.81130200384477,4.65771305615455e-06
1.73670489110407,8.78546460442683e-06
1.66518000442917,1.58425615859463e-05
1.59660081649679,2.73218536294504e-05
1.53084601091644,4.50833985914137e-05
1.46779926762207,7.12189057742104e-05
1.40734905710218,0.00010778589906161
1.34938844310444,0.000156427314038634
1.29381489346579,0.000217941516264354
1.24053009873327,0.000291911676999874
1.18943979825494,0.000376518996118449
1.14045361343299,0.000468634254537818
1.09348488784432,0.000564207405982848
1.0484505339455,0.00065887905221681
1.00527088609122,0.000748659428263173
0.963869559605896,0.000830495194100169
