time /s	I /mA	E /V
0.200	209.468	3.817
0.400	209.885	3.817
0.600	209.910	3.817
0.800	209.920	3.818
1.000	209.926	3.818
1.200	209.928	3.818
1.400	209.931	3.818
1.600	209.932	3.818
1.800	209.934	3.818
2.000	209.935	3.818
2.200	209.936	3.818
2.400	209.937	3.818
2.600	209.938	3.818
2.800	209.938	3.818
3.000	209.938	3.818
3.200	209.940	3.818
3.400	209.939	3.818
3.600	209.940	3.819
3.800	209.941	3.819
4.000	209.940	3.819
4.200	209.941	3.819
4.400	209.942	3.819
4.600	209.943	3.819
4.800	209.942	3.819
5.000	209.941	3.819
5.200	209.941	3.819
5.400	209.943	3.819
5.600	209.943	3.819
5.800	209.942	3.819
6.000	209.944	3.819
6.200	209.943	3.819
6.400	209.943	3.819
6.600	209.944	3.819
6.800	209.945	3.819
7.000	209.943	3.819
7.200	209.944	3.819
7.400	209.944	3.819
7.600	209.944	3.819
7.800	209.943	3.819
8.000	209.943	3.819
8.200	209.945	3.820
8.400	209.943	3.820
8.600	209.944	3.820
8.800	209.944	3.820
9.000	209.944	3.820
9.200	209.943	3.820
9.400	209.943	3.820
9.600	209.944	3.820
9.800	209.943	3.820
10.000	209.944	3.820
10.200	209.945	3.820
10.400	209.945	3.820
10.600	209.945	3.820
10.800	209.943	3.820
11.000	209.943	3.820
11.200	209.945	3.820
11.400	209.943	3.820
11.600	209.945	3.820
11.800	209.945	3.820
12.000	209.944	3.820
12.200	209.945	3.820
12.400	209.946	3.820
12.600	209.945	3.820
12.800	209.946	3.820
13.000	209.945	3.820
13.200	209.946	3.820
13.400	209.948	3.820
13.600	209.947	3.820
13.800	209.947	3.820
14.000	209.945	3.820
14.200	209.945	3.821
14.400	209.946	3.821
14.600	209.946	3.821
14.800	209.947	3.821
15.000	209.946	3.821
15.200	209.945	3.821
15.400	209.945	3.821
15.600	209.944	3.821
15.800	209.946	3.821
16.000	209.946	3.821
16.200	209.947	3.821
16.400	209.947	3.821
16.600	209.945	3.821
16.800	209.945	3.821
17.000	209.946	3.821
17.200	209.944	3.821
17.400	209.945	3.821
17.600	209.944	3.821
17.800	209.946	3.821
18.000	209.945	3.821
18.200	209.946	3.821
