freq. /Hz	Z1 /ohm	Z2 /ohm	
1.000E+03	9.742E-02	4.222E-01	
7.943E+02	9.766E-02	3.350E-01	
6.310E+02	9.785E-02	2.655E-01	
5.012E+02	9.813E-02	2.105E-01	
3.981E+02	9.840E-02	1.669E-01	
3.162E+02	9.866E-02	1.322E-01	
2.512E+02	9.892E-02	1.047E-01	
1.995E+02	9.919E-02	8.283E-02	
1.585E+02	9.944E-02	6.549E-02	
1.259E+02	9.971E-02	5.171E-02	
1.000E+02	9.996E-02	4.078E-02	
7.943E+01	1.003E-01	3.264E-02	
6.310E+01	1.005E-01	2.570E-02	
5.200E+01	1.007E-01	2.098E-02	
3.981E+01	1.009E-01	1.584E-02	
3.162E+01	1.012E-01	1.241E-02	
2.512E+01	1.013E-01	9.701E-03	
1.995E+01	1.014E-01	7.644E-03	
1.585E+01	1.016E-01	5.929E-03	
1.259E+01	1.017E-01	4.671E-03	
1.000E+01	1.018E-01	3.583E-03	
7.943E+00	1.018E-01	2.790E-03	
6.310E+00	1.018E-01	2.142E-03	
5.012E+00	1.019E-01	1.605E-03	
3.981E+00	1.020E-01	1.202E-03	
3.162E+00	1.021E-01	7.814E-04	
2.512E+00	1.021E-01	5.558E-04	
1.995E+00	1.021E-01	3.340E-04	
1.585E+00	1.021E-01	8.922E-05	
1.259E+00	1.021E-01	-1.375E-04	
1.000E+00	1.022E-01	-2.267E-04	
7.943E-01	1.023E-01	-4.199E-04	
6.310E-01	1.024E-01	-5.742E-04	
5.012E-01	1.025E-01	-8.109E-05	
3.981E-01	1.025E-01	-3.980E-04	
3.162E-01	1.026E-01	-7.366E-04	
2.512E-01	1.027E-01	-1.013E-03	
1.995E-01	1.029E-01	-1.304E-03	
1.585E-01	1.030E-01	-1.506E-03	
1.259E-01	1.033E-01	-1.910E-03	
1.000E-01	1.035E-01	-2.248E-03	
7.943E-02	1.036E-01	-2.564E-03	
6.310E-02	1.041E-01	-2.989E-03	
5.012E-02	1.043E-01	-3.517E-03	
3.981E-02	1.048E-01	-4.049E-03	
3.162E-02	1.051E-01	-4.816E-03	
2.512E-02	1.058E-01	-5.381E-03	
1.995E-02	1.063E-01	-6.399E-03	
1.585E-02	1.070E-01	-7.276E-03	
1.259E-02	1.081E-01	-8.225E-03	
1.000E-02	1.093E-01	-9.485E-03	
