time /s	I /mA	E /V
0.200	209.493	4.093
0.400	209.896	4.093
0.600	209.919	4.093
0.800	209.928	4.094
1.000	209.934	4.094
1.200	209.938	4.094
1.400	209.941	4.094
1.600	209.941	4.094
1.800	209.943	4.094
2.000	209.945	4.094
2.200	209.947	4.094
2.400	209.947	4.094
2.600	209.949	4.094
2.800	209.949	4.094
3.000	209.950	4.094
3.200	209.950	4.094
3.400	209.952	4.094
3.600	209.951	4.095
3.800	209.951	4.095
4.000	209.952	4.095
4.200	209.952	4.095
4.400	209.952	4.095
4.600	209.953	4.095
4.800	209.954	4.095
5.000	209.953	4.095
5.200	209.952	4.095
5.400	209.953	4.095
5.600	209.952	4.095
5.800	209.955	4.095
6.000	209.953	4.095
6.200	209.954	4.095
6.400	209.953	4.095
6.600	209.954	4.095
6.800	209.953	4.095
7.000	209.954	4.095
7.200	209.953	4.095
7.400	209.952	4.095
7.600	209.953	4.095
7.800	209.955	4.095
8.000	209.954	4.095
8.200	209.954	4.095
8.400	209.955	4.095
8.600	209.955	4.095
8.800	209.953	4.095
9.000	209.953	4.095
9.200	209.954	4.095
9.400	209.954	4.095
9.600	209.955	4.096
9.800	209.954	4.096
10.000	209.954	4.096
10.200	209.953	4.096
10.400	209.953	4.096
10.600	209.956	4.096
10.800	209.954	4.096
11.000	209.953	4.096
11.200	209.956	4.096
11.400	209.955	4.096
11.600	209.956	4.096
11.800	209.954	4.096
12.000	209.954	4.096
12.200	209.954	4.096
12.400	209.955	4.096
12.600	209.955	4.096
12.800	209.956	4.096
13.000	209.955	4.096
13.200	209.955	4.096
13.400	209.956	4.096
13.600	209.954	4.096
13.800	209.956	4.096
14.000	209.956	4.096
14.200	209.953	4.096
14.400	209.955	4.096
14.600	209.957	4.096
14.800	209.956	4.096
15.000	209.955	4.096
15.200	209.956	4.096
15.400	209.955	4.096
15.600	209.955	4.096
15.800	209.956	4.096
16.000	209.954	4.096
16.200	209.956	4.096
16.400	209.954	4.096
16.600	209.955	4.096
16.800	209.955	4.096
17.000	209.954	4.096
17.200	209.955	4.096
17.400	209.955	4.096
17.600	209.953	4.096
17.800	209.954	4.096
18.000	209.955	4.096
18.200	209.955	4.096
18.400	209.955	4.096
18.600	209.957	4.096
18.800	209.955	4.096
19.000	209.956	4.096
19.200	209.955	4.097
19.400	209.956	4.097
19.600	209.955	4.097
19.800	209.955	4.097
20.000	209.955	4.097
20.200	209.954	4.097
20.400	209.955	4.097
20.600	209.953	4.097
20.800	209.952	4.097
21.000	209.953	4.097
21.200	209.955	4.097
21.400	209.954	4.097
21.600	209.954	4.097
21.800	209.954	4.097
22.000	209.954	4.097
22.200	209.953	4.097
22.400	209.954	4.097
22.600	209.954	4.097
22.800	209.954	4.097
23.000	209.954	4.097
23.200	209.953	4.097
23.400	209.955	4.097
23.600	209.953	4.097
23.800	209.953	4.097
24.000	209.954	4.097
24.200	209.953	4.097
24.400	209.952	4.097
24.600	209.954	4.097
24.800	209.953	4.097
25.000	209.956	4.097
25.200	209.954	4.097
25.400	209.954	4.097
25.600	209.954	4.097
25.800	209.953	4.097
26.000	209.953	4.097
26.200	209.954	4.097
26.400	209.954	4.097
26.600	209.954	4.097
26.800	209.954	4.097
27.000	209.954	4.097
27.200	209.955	4.097
27.400	209.955	4.097
27.600	209.955	4.097
27.800	209.955	4.097
28.000	209.955	4.097
28.200	209.955	4.097
28.400	209.956	4.097
28.600	209.957	4.097
28.800	209.956	4.097
29.000	209.956	4.097
29.200	209.956	4.097
29.400	209.955	4.097
29.600	209.955	4.097
29.800	209.953	4.097
30.000	209.954	4.097
30.200	209.954	4.097
30.400	209.955	4.097
30.600	209.956	4.097
30.800	209.956	4.097
31.000	209.955	4.097
31.200	209.955	4.097
31.400	209.954	4.097
31.600	209.954	4.098
31.800	209.954	4.097
32.000	209.953	4.098
32.200	209.952	4.098
32.400	209.954	4.098
32.600	209.953	4.098
32.800	209.953	4.098
33.000	209.953	4.098
33.200	209.956	4.098
33.400	209.954	4.098
33.600	209.955	4.098
33.800	209.955	4.098
34.000	209.956	4.098
34.200	209.956	4.098
34.400	209.959	4.098
34.600	209.957	4.098
34.800	209.957	4.098
35.000	209.956	4.098
35.200	209.956	4.098
35.400	209.955	4.098
35.600	209.956	4.098
35.800	209.957	4.098
36.000	209.957	4.098
36.200	209.957	4.098
36.400	209.958	4.098
36.600	209.958	4.098
36.800	209.956	4.098
37.000	209.956	4.098
37.200	209.957	4.098
