time /s	I /mA	E /V
0.200	209.483	4.094
0.400	209.891	4.095
0.600	209.915	4.095
0.800	209.926	4.095
1.000	209.933	4.095
1.200	209.937	4.095
1.400	209.941	4.095
1.600	209.941	4.095
1.800	209.944	4.096
2.000	209.944	4.096
2.200	209.945	4.096
2.400	209.948	4.096
2.600	209.947	4.096
2.800	209.948	4.096
3.000	209.947	4.096
3.200	209.948	4.096
3.400	209.949	4.096
3.600	209.948	4.096
3.800	209.949	4.096
4.000	209.950	4.096
4.200	209.949	4.096
4.400	209.950	4.096
4.600	209.951	4.096
4.800	209.953	4.096
5.000	209.951	4.096
5.200	209.952	4.096
5.400	209.952	4.096
5.600	209.951	4.096
5.800	209.953	4.096
6.000	209.954	4.097
6.200	209.952	4.097
6.400	209.952	4.097
6.600	209.952	4.097
6.800	209.954	4.097
7.000	209.953	4.097
7.200	209.953	4.097
7.400	209.951	4.097
7.600	209.952	4.097
7.800	209.953	4.097
8.000	209.952	4.097
8.200	209.953	4.097
8.400	209.951	4.097
8.600	209.951	4.097
8.800	209.952	4.097
9.000	209.953	4.097
9.200	209.952	4.097
9.400	209.953	4.097
9.600	209.953	4.097
9.800	209.953	4.097
10.000	209.953	4.097
10.200	209.953	4.097
10.400	209.953	4.097
10.600	209.954	4.097
10.800	209.953	4.097
11.000	209.953	4.097
11.200	209.953	4.097
11.400	209.953	4.097
11.600	209.952	4.097
11.800	209.954	4.097
12.000	209.953	4.097
12.200	209.952	4.097
12.400	209.953	4.097
12.600	209.953	4.097
12.800	209.954	4.097
13.000	209.955	4.097
13.200	209.954	4.097
13.400	209.955	4.098
13.600	209.953	4.098
13.800	209.954	4.098
14.000	209.954	4.098
14.200	209.953	4.098
14.400	209.954	4.098
14.600	209.951	4.098
14.800	209.953	4.098
15.000	209.953	4.098
15.200	209.952	4.098
15.400	209.952	4.098
15.600	209.952	4.098
15.800	209.952	4.098
16.000	209.951	4.098
16.200	209.953	4.098
16.400	209.953	4.098
16.600	209.953	4.098
16.800	209.954	4.098
17.000	209.953	4.098
17.200	209.954	4.098
17.400	209.954	4.098
17.600	209.955	4.098
17.800	209.954	4.098
18.000	209.953	4.098
18.200	209.951	4.098
18.400	209.953	4.098
18.600	209.952	4.098
18.800	209.952	4.098
19.000	209.952	4.098
19.200	209.952	4.098
19.400	209.952	4.098
19.600	209.953	4.098
19.800	209.954	4.098
20.000	209.954	4.098
20.200	209.955	4.098
20.400	209.953	4.098
20.600	209.950	4.098
20.800	209.952	4.098
21.000	209.952	4.098
21.200	209.953	4.098
21.400	209.954	4.098
21.600	209.954	4.098
21.800	209.953	4.098
22.000	209.953	4.098
22.200	209.952	4.098
22.400	209.953	4.098
22.600	209.953	4.098
22.800	209.951	4.098
23.000	209.954	4.098
23.200	209.954	4.098
23.400	209.954	4.098
23.600	209.953	4.098
23.800	209.953	4.098
24.000	209.953	4.098
24.200	209.954	4.098
24.400	209.955	4.099
24.600	209.955	4.099
24.800	209.953	4.099
25.000	209.953	4.098
25.200	209.954	4.099
25.400	209.953	4.099
25.600	209.953	4.099
25.800	209.954	4.099
26.000	209.952	4.099
26.200	209.953	4.099
26.400	209.953	4.099
26.600	209.952	4.099
26.800	209.952	4.099
27.000	209.954	4.099
27.200	209.954	4.099
27.400	209.955	4.099
27.600	209.954	4.099
27.800	209.954	4.099
28.000	209.953	4.099
28.200	209.955	4.099
28.400	209.956	4.099
28.600	209.954	4.099
28.800	209.956	4.099
29.000	209.956	4.099
29.200	209.955	4.099
29.400	209.956	4.099
29.600	209.957	4.099
29.800	209.956	4.099
30.000	209.956	4.099
30.200	209.957	4.099
30.400	209.955	4.099
30.600	209.955	4.099
30.800	209.956	4.099
31.000	209.956	4.099
31.200	209.957	4.099
31.400	209.957	4.099
31.600	209.956	4.099
31.800	209.956	4.099
32.000	209.955	4.099
32.200	209.956	4.099
32.400	209.955	4.099
32.600	209.955	4.099
32.800	209.956	4.099
33.000	209.956	4.099
33.200	209.956	4.099
33.400	209.955	4.099
33.600	209.957	4.099
33.800	209.957	4.099
34.000	209.957	4.099
34.200	209.957	4.099
34.400	209.957	4.099
34.600	209.956	4.099
34.800	209.956	4.099
35.000	209.956	4.099
35.200	209.955	4.099
35.400	209.954	4.099
35.600	209.955	4.099
35.800	209.955	4.099
36.000	209.955	4.099
36.200	209.955	4.099
36.400	209.955	4.099
36.600	209.957	4.099
36.800	209.954	4.099
37.000	209.954	4.099
37.200	209.955	4.099
37.400	209.954	4.099
37.600	209.955	4.099
37.800	209.955	4.099
38.000	209.956	4.099
38.200	209.956	4.099
38.400	209.955	4.099
38.600	209.955	4.099
38.800	209.957	4.099
39.000	209.957	4.099
39.200	209.954	4.099
39.400	209.954	4.099
39.600	209.953	4.099
39.800	209.955	4.099
40.000	209.953	4.100
40.200	209.954	4.100
40.400	209.953	4.100
40.600	209.952	4.100
40.800	209.954	4.100
41.000	209.953	4.100
41.200	209.953	4.100
41.400	209.954	4.100
41.600	209.955	4.100
41.800	209.954	4.100
42.000	209.954	4.100
42.200	209.954	4.100
42.400	209.954	4.100
42.600	209.955	4.100
42.800	209.954	4.100
43.000	209.955	4.100
43.200	209.954	4.100
43.400	209.956	4.100
43.600	209.955	4.100
43.800	209.954	4.100
44.000	209.954	4.100
44.200	209.956	4.100
44.400	209.956	4.100
44.600	209.958	4.100
44.800	209.954	4.100
45.000	209.955	4.100
45.200	209.955	4.100
45.400	209.955	4.100
45.600	209.955	4.100
45.800	209.954	4.100
46.000	209.955	4.100
46.200	209.954	4.100
46.400	209.955	4.100
46.600	209.955	4.100
46.800	209.954	4.100
47.000	209.954	4.100
47.200	209.953	4.100
47.400	209.953	4.100
47.600	209.955	4.100
47.800	209.953	4.100
48.000	209.953	4.100
48.200	209.954	4.100
48.400	0.145	4.079
48.600	0.069	4.079
48.800	0.054	4.079
49.000	0.043	4.079
49.200	0.040	4.079
49.400	0.037	4.079
49.600	0.033	4.079
49.800	0.034	4.079
50.000	0.032	4.079
50.200	0.031	4.078
50.400	0.030	4.078
50.600	0.029	4.078
50.800	0.029	4.078
51.000	0.028	4.078
51.200	0.027	4.078
51.400	0.028	4.078
51.600	0.028	4.078
51.800	0.029	4.078
52.000	0.027	4.078
52.200	0.027	4.078
52.400	0.026	4.078
52.600	0.027	4.078
52.800	0.026	4.078
53.000	0.026	4.078
53.200	0.027	4.078
53.400	0.028	4.078
53.600	0.028	4.078
53.800	0.027	4.078
54.000	0.028	4.078
54.200	0.027	4.078
54.400	0.027	4.078
54.600	0.027	4.078
54.800	0.026	4.078
55.000	0.027	4.078
55.200	0.026	4.078
55.400	0.027	4.078
55.600	0.026	4.078
55.800	0.025	4.078
56.000	0.026	4.078
56.200	0.024	4.078
