freq. /Hz	Z1 /ohm	Z2 /ohm	
1.000E+03	1.234E-01	4.221E-01	
7.943E+02	1.237E-01	3.348E-01	
6.310E+02	1.239E-01	2.653E-01	
5.012E+02	1.242E-01	2.103E-01	
3.981E+02	1.245E-01	1.667E-01	
3.162E+02	1.248E-01	1.320E-01	
2.512E+02	1.251E-01	1.045E-01	
1.995E+02	1.254E-01	8.264E-02	
1.585E+02	1.257E-01	6.529E-02	
1.259E+02	1.260E-01	5.155E-02	
1.000E+02	1.263E-01	4.061E-02	
7.943E+01	1.267E-01	3.257E-02	
6.310E+01	1.269E-01	2.561E-02	
5.200E+01	1.271E-01	2.091E-02	
3.981E+01	1.274E-01	1.577E-02	
3.162E+01	1.275E-01	1.236E-02	
2.512E+01	1.277E-01	9.632E-03	
1.995E+01	1.279E-01	7.549E-03	
1.585E+01	1.280E-01	5.853E-03	
1.259E+01	1.281E-01	4.517E-03	
1.000E+01	1.282E-01	3.406E-03	
7.943E+00	1.284E-01	2.694E-03	
6.310E+00	1.283E-01	2.028E-03	
5.012E+00	1.284E-01	1.573E-03	
3.981E+00	1.284E-01	1.112E-03	
3.162E+00	1.286E-01	8.922E-04	
2.512E+00	1.286E-01	4.677E-04	
1.995E+00	1.285E-01	2.266E-04	
1.585E+00	1.286E-01	8.390E-05	
1.259E+00	1.287E-01	-3.894E-05	
1.000E+00	1.288E-01	-3.724E-04	
7.943E-01	1.289E-01	-5.024E-04	
6.310E-01	1.290E-01	-6.585E-04	
5.012E-01	1.284E-01	-1.280E-04	
3.981E-01	1.286E-01	-3.923E-04	
3.162E-01	1.286E-01	-6.984E-04	
2.512E-01	1.288E-01	-1.089E-03	
1.995E-01	1.290E-01	-1.299E-03	
1.585E-01	1.292E-01	-1.669E-03	
1.259E-01	1.293E-01	-1.960E-03	
1.000E-01	1.297E-01	-2.353E-03	
7.943E-02	1.299E-01	-2.723E-03	
6.310E-02	1.302E-01	-3.223E-03	
5.012E-02	1.305E-01	-3.725E-03	
3.981E-02	1.308E-01	-4.350E-03	
3.162E-02	1.313E-01	-5.157E-03	
2.512E-02	1.319E-01	-5.970E-03	
1.995E-02	6.047E-01	-1.455E-02	
1.585E-02	1.069E-01	-9.769E-03	
1.259E-02	1.084E-01	-8.922E-03	
1.000E-02	1.100E-01	-1.025E-02	
