freq. /Hz	Z1 /ohm	Z2 /ohm	
1.000E+03	9.729E-02	4.222E-01	
7.943E+02	9.754E-02	3.350E-01	
6.310E+02	9.776E-02	2.655E-01	
5.012E+02	9.803E-02	2.106E-01	
3.981E+02	9.827E-02	1.669E-01	
3.162E+02	9.857E-02	1.322E-01	
2.512E+02	9.884E-02	1.047E-01	
1.995E+02	9.911E-02	8.281E-02	
1.585E+02	9.937E-02	6.548E-02	
1.259E+02	9.960E-02	5.169E-02	
1.000E+02	9.986E-02	4.078E-02	
7.943E+01	1.002E-01	3.265E-02	
6.310E+01	1.005E-01	2.570E-02	
5.200E+01	1.006E-01	2.099E-02	
3.981E+01	1.009E-01	1.584E-02	
3.162E+01	1.010E-01	1.240E-02	
2.512E+01	1.012E-01	9.655E-03	
1.995E+01	1.014E-01	7.573E-03	
1.585E+01	1.015E-01	5.931E-03	
1.259E+01	1.016E-01	4.667E-03	
1.000E+01	1.016E-01	3.609E-03	
7.943E+00	1.017E-01	2.773E-03	
6.310E+00	1.018E-01	2.113E-03	
5.012E+00	1.018E-01	1.601E-03	
3.981E+00	1.019E-01	1.151E-03	
3.162E+00	1.019E-01	8.628E-04	
2.512E+00	1.020E-01	5.963E-04	
1.995E+00	1.021E-01	2.781E-04	
1.585E+00	1.021E-01	1.012E-04	
1.259E+00	1.022E-01	-7.016E-05	
1.000E+00	1.021E-01	-2.306E-04	
7.943E-01	1.022E-01	-4.397E-04	
6.310E-01	1.022E-01	-5.477E-04	
5.012E-01	1.025E-01	-1.479E-04	
3.981E-01	1.024E-01	-4.415E-04	
3.162E-01	1.026E-01	-6.341E-04	
2.512E-01	1.027E-01	-1.023E-03	
1.995E-01	1.028E-01	-1.263E-03	
1.585E-01	1.030E-01	-1.532E-03	
1.259E-01	1.032E-01	-1.969E-03	
1.000E-01	1.035E-01	-2.223E-03	
7.943E-02	1.038E-01	-2.581E-03	
6.310E-02	1.041E-01	-3.042E-03	
5.012E-02	1.043E-01	-3.476E-03	
3.981E-02	1.048E-01	-4.134E-03	
3.162E-02	1.051E-01	-4.666E-03	
2.512E-02	1.057E-01	-5.340E-03	
1.995E-02	1.063E-01	-6.381E-03	
1.585E-02	1.071E-01	-7.230E-03	
1.259E-02	1.081E-01	-8.326E-03	
1.000E-02	1.092E-01	-9.389E-03	
