time /s	I /mA	E /V
0.200	209.615	3.665
0.400	209.914	3.665
0.600	209.927	3.665
0.800	209.935	3.665
1.000	209.938	3.665
1.200	209.939	3.665
1.400	209.942	3.665
1.600	209.941	3.665
1.800	209.942	3.665
2.000	209.942	3.665
2.200	209.943	3.665
2.400	209.944	3.665
2.600	209.944	3.666
2.800	209.944	3.666
3.000	209.945	3.666
3.200	209.943	3.666
3.400	209.944	3.666
3.600	209.944	3.666
3.800	209.944	3.666
4.000	209.945	3.666
4.200	209.945	3.666
4.400	209.944	3.666
4.600	209.943	3.666
4.800	209.945	3.666
5.000	209.946	3.666
5.200	209.947	3.666
5.400	209.946	3.666
5.600	209.945	3.666
5.800	209.946	3.666
6.000	209.946	3.666
6.200	209.947	3.666
6.400	209.946	3.666
6.600	209.946	3.666
6.800	209.946	3.666
7.000	209.946	3.666
7.200	209.946	3.666
7.400	209.946	3.666
7.600	209.947	3.666
7.800	209.947	3.666
8.000	209.947	3.666
8.200	209.947	3.666
8.400	209.949	3.666
8.600	209.949	3.666
8.800	209.949	3.666
9.000	209.946	3.666
9.200	209.948	3.666
9.400	209.949	3.666
9.600	209.948	3.666
9.800	209.948	3.666
10.000	209.949	3.666
10.200	209.948	3.666
10.400	209.948	3.666
10.600	209.947	3.666
10.800	209.948	3.666
11.000	209.946	3.666
11.200	209.948	3.666
11.400	209.946	3.666
11.600	209.945	3.666
11.800	209.948	3.667
12.000	209.947	3.667
12.200	209.948	3.667
12.400	209.949	3.667
12.600	209.948	3.667
12.800	209.947	3.667
13.000	209.947	3.667
13.200	209.948	3.667
13.400	209.947	3.667
13.600	209.950	3.667
13.800	209.949	3.667
14.000	209.947	3.667
14.200	209.947	3.667
14.400	209.948	3.667
14.600	209.947	3.667
14.800	209.946	3.667
15.000	209.948	3.667
15.200	209.945	3.667
15.400	209.945	3.667
15.600	209.946	3.667
15.800	209.946	3.667
16.000	209.946	3.667
16.200	209.948	3.667
16.400	209.945	3.667
16.600	209.947	3.667
16.800	209.946	3.667
17.000	209.947	3.667
17.200	209.946	3.667
17.400	209.947	3.667
17.600	209.947	3.667
17.800	209.945	3.667
18.000	209.946	3.667
18.200	209.945	3.667
18.400	209.946	3.667
18.600	209.946	3.667
18.800	209.946	3.667
19.000	209.947	3.667
19.200	209.946	3.667
19.400	209.946	3.667
19.600	209.945	3.667
19.800	209.944	3.667
20.000	209.945	3.667
20.200	209.946	3.667
20.400	209.946	3.667
20.600	209.945	3.667
20.800	209.946	3.667
21.000	209.945	3.667
21.200	209.946	3.667
21.400	209.945	3.667
21.600	209.945	3.667
21.800	209.946	3.667
22.000	209.944	3.667
22.200	209.947	3.667
22.400	209.945	3.667
22.600	209.945	3.667
22.800	209.945	3.667
23.000	209.946	3.667
23.200	209.946	3.667
23.400	209.947	3.667
23.600	209.947	3.667
23.800	209.945	3.667
24.000	209.945	3.667
24.200	209.946	3.667
24.400	209.946	3.667
24.600	209.946	3.668
24.800	209.946	3.668
25.000	209.947	3.668
25.200	209.946	3.668
25.400	209.946	3.668
25.600	209.946	3.668
25.800	209.947	3.668
26.000	209.946	3.668
26.200	209.945	3.668
26.400	209.947	3.668
26.600	209.944	3.668
26.800	209.944	3.668
27.000	209.946	3.668
27.200	209.945	3.668
27.400	209.945	3.668
27.600	209.946	3.668
27.800	209.945	3.668
28.000	209.946	3.668
28.200	209.947	3.668
28.400	209.947	3.668
28.600	209.945	3.668
28.800	209.947	3.668
29.000	209.947	3.668
29.200	209.946	3.668
