time /s	I /mA	E /V
0.200	209.466	3.427
0.400	209.888	3.427
0.600	209.911	3.427
0.800	209.920	3.427
1.000	209.926	3.427
1.200	209.929	3.428
1.400	209.931	3.428
1.600	209.935	3.428
1.800	209.934	3.428
2.000	209.936	3.428
2.200	209.936	3.428
2.400	209.937	3.428
2.600	209.940	3.428
2.800	209.938	3.428
3.000	209.940	3.428
3.200	209.940	3.428
3.400	209.941	3.429
3.600	209.939	3.429
3.800	209.940	3.429
4.000	209.940	3.429
4.200	209.939	3.429
4.400	209.940	3.429
4.600	209.940	3.429
4.800	209.941	3.429
5.000	209.942	3.429
5.200	209.941	3.429
5.400	209.942	3.429
5.600	209.942	3.429
5.800	209.942	3.429
6.000	209.940	3.429
6.200	209.941	3.429
6.400	209.942	3.429
6.600	209.943	3.429
6.800	209.941	3.429
7.000	209.941	3.430
7.200	209.943	3.430
7.400	209.941	3.430
7.600	209.943	3.430
7.800	209.942	3.430
8.000	209.942	3.430
8.200	209.944	3.430
8.400	209.944	3.430
8.600	209.944	3.430
8.800	209.944	3.430
9.000	209.944	3.430
9.200	209.944	3.430
9.400	209.944	3.430
9.600	209.943	3.430
9.800	209.944	3.430
10.000	209.944	3.430
10.200	209.945	3.430
10.400	209.945	3.431
10.600	209.945	3.431
10.800	209.944	3.431
11.000	209.945	3.431
11.200	209.945	3.431
11.400	209.945	3.431
11.600	209.944	3.431
11.800	209.944	3.431
12.000	209.944	3.431
12.200	209.945	3.431
12.400	209.945	3.431
12.600	209.943	3.431
12.800	209.943	3.431
13.000	209.943	3.431
13.200	209.944	3.431
13.400	209.944	3.431
13.600	209.943	3.431
13.800	209.943	3.431
14.000	209.944	3.431
14.200	209.945	3.431
14.400	209.944	3.432
14.600	209.946	3.432
14.800	209.947	3.432
15.000	209.947	3.432
15.200	209.948	3.432
15.400	209.947	3.432
15.600	209.948	3.432
15.800	209.946	3.432
16.000	209.946	3.432
16.200	209.947	3.432
16.400	209.946	3.432
16.600	209.949	3.432
16.800	209.946	3.432
17.000	209.948	3.432
17.200	209.948	3.432
17.400	209.948	3.432
17.600	209.947	3.432
17.800	209.947	3.432
18.000	209.947	3.432
18.200	209.946	3.432
18.400	209.946	3.432
18.600	209.945	3.432
18.800	209.948	3.433
19.000	209.946	3.433
19.200	209.946	3.433
19.400	209.946	3.433
19.600	209.946	3.433
19.800	209.947	3.433
20.000	209.946	3.433
20.200	209.946	3.433
20.400	209.946	3.433
20.600	209.947	3.433
20.800	209.946	3.433
21.000	209.947	3.433
21.200	209.945	3.433
21.400	209.946	3.433
21.600	209.946	3.433
21.800	209.946	3.433
22.000	209.946	3.433
22.200	209.947	3.433
22.400	209.949	3.433
22.600	209.948	3.433
22.800	209.946	3.433
23.000	209.947	3.433
23.200	209.945	3.433
23.400	209.946	3.434
23.600	209.946	3.434
23.800	209.946	3.434
24.000	209.948	3.434
24.200	209.948	3.434
24.400	209.948	3.434
24.600	209.949	3.434
24.800	209.948	3.434
25.000	209.950	3.434
25.200	209.949	3.434
25.400	209.949	3.434
25.600	209.946	3.434
25.800	209.947	3.434
26.000	209.948	3.434
26.200	209.949	3.434
26.400	209.948	3.434
26.600	209.948	3.434
26.800	209.949	3.434
27.000	209.949	3.434
27.200	209.948	3.434
27.400	209.951	3.434
27.600	209.950	3.434
27.800	209.950	3.434
28.000	209.949	3.434
28.200	209.949	3.434
28.400	209.949	3.435
28.600	209.949	3.435
28.800	209.949	3.435
29.000	209.949	3.435
29.200	209.947	3.435
29.400	209.948	3.435
29.600	209.946	3.435
29.800	209.947	3.435
30.000	209.948	3.435
30.200	209.949	3.435
30.400	209.947	3.435
30.600	209.949	3.435
30.800	209.948	3.435
31.000	209.948	3.435
31.200	209.949	3.435
31.400	209.950	3.435
31.600	209.950	3.435
31.800	209.949	3.435
32.000	209.948	3.435
32.200	209.949	3.435
32.400	209.949	3.435
32.600	209.949	3.435
32.800	209.948	3.435
33.000	209.952	3.435
33.200	209.950	3.435
33.400	209.949	3.435
33.600	209.949	3.435
33.800	209.949	3.436
34.000	209.949	3.436
34.200	209.951	3.436
34.400	209.949	3.436
34.600	209.949	3.436
34.800	209.951	3.436
35.000	209.948	3.436
35.200	209.949	3.436
35.400	209.949	3.436
35.600	209.951	3.436
35.800	209.949	3.436
36.000	209.949	3.436
36.200	209.949	3.436
36.400	209.949	3.436
36.600	209.950	3.436
36.800	209.949	3.436
37.000	209.950	3.436
37.200	209.949	3.436
37.400	209.951	3.436
37.600	209.947	3.436
37.800	209.950	3.436
38.000	209.948	3.436
38.200	209.950	3.436
38.400	209.949	3.436
38.600	209.949	3.436
38.800	209.949	3.436
39.000	209.949	3.436
39.200	209.951	3.436
39.400	209.950	3.436
39.600	209.950	3.436
39.800	209.951	3.436
40.000	209.950	3.437
40.200	209.951	3.437
40.400	209.951	3.437
40.600	209.950	3.437
40.800	209.949	3.437
41.000	209.949	3.437
41.200	209.951	3.437
41.400	209.950	3.437
41.600	209.950	3.437
41.800	209.951	3.437
42.000	209.952	3.437
42.200	209.952	3.437
42.400	209.952	3.437
42.600	209.952	3.437
42.800	209.949	3.437
43.000	209.951	3.437
43.200	209.949	3.437
43.400	209.949	3.437
43.600	209.951	3.437
43.800	209.950	3.437
44.000	209.950	3.437
44.200	209.950	3.437
44.400	209.950	3.437
44.600	209.951	3.437
44.800	209.949	3.437
45.000	209.950	3.437
45.200	209.950	3.437
45.400	209.949	3.437
45.600	209.949	3.437
45.800	209.950	3.437
46.000	209.949	3.437
46.200	209.950	3.437
46.400	209.949	3.437
46.600	209.949	3.438
46.800	209.950	3.438
47.000	209.948	3.438
47.200	209.950	3.438
47.400	209.950	3.438
47.600	209.949	3.438
47.800	209.952	3.438
48.000	209.950	3.438
48.200	209.951	3.438
48.400	209.952	3.438
48.600	209.951	3.438
48.800	209.950	3.438
49.000	209.950	3.438
49.200	209.949	3.438
49.400	209.949	3.438
49.600	209.949	3.438
49.800	209.949	3.438
50.000	209.949	3.438
50.200	209.949	3.438
50.400	209.951	3.438
50.600	209.950	3.438
50.800	209.952	3.438
51.000	209.950	3.438
51.200	209.949	3.438
51.400	209.948	3.438
51.600	209.950	3.438
51.800	209.948	3.438
52.000	209.948	3.438
52.200	209.948	3.438
52.400	209.949	3.438
52.600	209.948	3.438
52.800	209.948	3.438
53.000	209.949	3.438
53.200	209.949	3.439
53.400	209.949	3.439
53.600	209.950	3.439
53.800	209.950	3.439
54.000	209.951	3.439
54.200	209.949	3.439
54.400	209.949	3.439
54.600	209.949	3.439
54.800	209.950	3.439
55.000	209.949	3.439
55.200	209.951	3.439
55.400	209.949	3.439
55.600	209.950	3.439
55.800	209.948	3.439
56.000	209.950	3.439
