freq. /Hz	Z1 /ohm	Z2 /ohm	
1.000E+03	9.773E-02	4.222E-01	
7.943E+02	9.796E-02	3.350E-01	
6.310E+02	9.815E-02	2.655E-01	
5.012E+02	9.844E-02	2.106E-01	
3.981E+02	9.870E-02	1.669E-01	
3.162E+02	9.897E-02	1.322E-01	
2.512E+02	9.923E-02	1.047E-01	
1.995E+02	9.948E-02	8.284E-02	
1.585E+02	9.976E-02	6.549E-02	
1.259E+02	1.000E-01	5.171E-02	
1.000E+02	1.003E-01	4.080E-02	
7.943E+01	1.006E-01	3.263E-02	
6.310E+01	1.009E-01	2.570E-02	
5.200E+01	1.010E-01	2.102E-02	
3.981E+01	1.013E-01	1.582E-02	
3.162E+01	1.014E-01	1.242E-02	
2.512E+01	1.016E-01	9.723E-03	
1.995E+01	1.018E-01	7.616E-03	
1.585E+01	1.018E-01	5.954E-03	
1.259E+01	1.020E-01	4.575E-03	
1.000E+01	1.020E-01	3.522E-03	
7.943E+00	1.021E-01	2.831E-03	
6.310E+00	1.021E-01	2.058E-03	
5.012E+00	1.022E-01	1.616E-03	
3.981E+00	1.023E-01	1.166E-03	
3.162E+00	1.023E-01	8.577E-04	
2.512E+00	1.023E-01	5.258E-04	
1.995E+00	1.024E-01	2.933E-04	
1.585E+00	1.024E-01	7.246E-05	
1.259E+00	1.026E-01	-1.214E-04	
1.000E+00	1.026E-01	-2.430E-04	
7.943E-01	1.026E-01	-4.580E-04	
6.310E-01	1.027E-01	-5.461E-04	
5.012E-01	1.025E-01	-1.875E-05	
3.981E-01	1.027E-01	-4.563E-04	
3.162E-01	1.027E-01	-7.420E-04	
2.512E-01	1.029E-01	-9.509E-04	
1.995E-01	1.030E-01	-1.287E-03	
1.585E-01	1.032E-01	-1.605E-03	
1.259E-01	1.034E-01	-1.851E-03	
1.000E-01	1.035E-01	-2.265E-03	
7.943E-02	1.038E-01	-2.648E-03	
6.310E-02	1.042E-01	-3.013E-03	
5.012E-02	1.044E-01	-3.506E-03	
3.981E-02	1.049E-01	-4.085E-03	
3.162E-02	1.053E-01	-4.795E-03	
2.512E-02	1.059E-01	-5.433E-03	
1.995E-02	1.064E-01	-6.432E-03	
1.585E-02	1.071E-01	-7.270E-03	
1.259E-02	1.083E-01	-8.222E-03	
1.000E-02	1.092E-01	-9.481E-03	
