freq. /Hz	Z1 /ohm	Z2 /ohm	
1.000E+03	1.058E-01	4.220E-01	
7.943E+02	1.061E-01	3.348E-01	
6.310E+02	1.063E-01	2.653E-01	
5.012E+02	1.066E-01	2.103E-01	
3.981E+02	1.069E-01	1.667E-01	
3.162E+02	1.073E-01	1.320E-01	
2.512E+02	1.075E-01	1.045E-01	
1.995E+02	1.079E-01	8.262E-02	
1.585E+02	1.081E-01	6.528E-02	
1.259E+02	1.084E-01	5.153E-02	
1.000E+02	1.087E-01	4.063E-02	
7.943E+01	1.091E-01	3.256E-02	
6.310E+01	1.094E-01	2.564E-02	
5.200E+01	1.095E-01	2.095E-02	
3.981E+01	1.098E-01	1.582E-02	
3.162E+01	1.099E-01	1.241E-02	
2.512E+01	1.102E-01	9.712E-03	
1.995E+01	1.103E-01	7.626E-03	
1.585E+01	1.104E-01	5.925E-03	
1.259E+01	1.105E-01	4.672E-03	
1.000E+01	1.106E-01	3.492E-03	
7.943E+00	1.106E-01	2.764E-03	
6.310E+00	1.107E-01	2.115E-03	
5.012E+00	1.108E-01	1.658E-03	
3.981E+00	1.108E-01	1.165E-03	
3.162E+00	1.109E-01	8.167E-04	
2.512E+00	1.109E-01	5.602E-04	
1.995E+00	1.109E-01	2.455E-04	
1.585E+00	1.110E-01	1.389E-04	
1.259E+00	1.111E-01	-1.022E-04	
1.000E+00	1.111E-01	-2.895E-04	
7.943E-01	1.111E-01	-4.333E-04	
6.310E-01	1.112E-01	-5.906E-04	
5.012E-01	1.096E-01	-2.114E-04	
3.981E-01	1.097E-01	-4.108E-04	
3.162E-01	1.098E-01	-8.576E-04	
2.512E-01	1.101E-01	-1.067E-03	
1.995E-01	1.102E-01	-1.438E-03	
1.585E-01	1.103E-01	-1.712E-03	
1.259E-01	1.106E-01	-2.040E-03	
1.000E-01	1.109E-01	-2.538E-03	
7.943E-02	1.111E-01	-2.797E-03	
6.310E-02	1.115E-01	-3.274E-03	
5.012E-02	1.118E-01	-3.852E-03	
3.981E-02	1.123E-01	-4.353E-03	
3.162E-02	1.128E-01	-5.007E-03	
2.512E-02	1.134E-01	-5.878E-03	
1.995E-02	1.140E-01	-7.034E-03	
1.585E-02	1.147E-01	-7.859E-03	
1.259E-02	1.161E-01	-9.103E-03	
1.000E-02	1.172E-01	-1.047E-02	
