freq. /Hz	Z1 /ohm	Z2 /ohm	
1.000E+03	9.925E-02	4.221E-01	
7.943E+02	9.950E-02	3.348E-01	
6.310E+02	9.972E-02	2.654E-01	
5.012E+02	1.000E-01	2.104E-01	
3.981E+02	1.003E-01	1.667E-01	
3.162E+02	1.006E-01	1.320E-01	
2.512E+02	1.009E-01	1.045E-01	
1.995E+02	1.012E-01	8.266E-02	
1.585E+02	1.015E-01	6.530E-02	
1.259E+02	1.018E-01	5.157E-02	
1.000E+02	1.021E-01	4.065E-02	
7.943E+01	1.025E-01	3.252E-02	
6.310E+01	1.027E-01	2.559E-02	
5.200E+01	1.029E-01	2.095E-02	
3.981E+01	1.031E-01	1.580E-02	
3.162E+01	1.033E-01	1.241E-02	
2.512E+01	1.034E-01	9.754E-03	
1.995E+01	1.036E-01	7.627E-03	
1.585E+01	1.036E-01	5.958E-03	
1.259E+01	1.037E-01	4.708E-03	
1.000E+01	1.038E-01	3.618E-03	
7.943E+00	1.039E-01	2.836E-03	
6.310E+00	1.039E-01	2.153E-03	
5.012E+00	1.039E-01	1.631E-03	
3.981E+00	1.041E-01	1.212E-03	
3.162E+00	1.041E-01	9.350E-04	
2.512E+00	1.041E-01	6.351E-04	
1.995E+00	1.042E-01	3.413E-04	
1.585E+00	1.042E-01	1.533E-04	
1.259E+00	1.042E-01	-9.657E-05	
1.000E+00	1.043E-01	-2.357E-04	
7.943E-01	1.043E-01	-4.130E-04	
6.310E-01	1.045E-01	-5.911E-04	
5.012E-01	1.045E-01	-4.736E-05	
3.981E-01	1.046E-01	-5.018E-04	
3.162E-01	1.047E-01	-7.235E-04	
2.512E-01	1.048E-01	-1.054E-03	
1.995E-01	1.051E-01	-1.272E-03	
1.585E-01	1.052E-01	-1.639E-03	
1.259E-01	1.054E-01	-1.879E-03	
1.000E-01	1.057E-01	-2.315E-03	
7.943E-02	1.060E-01	-2.553E-03	
6.310E-02	1.062E-01	-3.097E-03	
5.012E-02	1.065E-01	-3.579E-03	
3.981E-02	1.069E-01	-4.175E-03	
3.162E-02	1.072E-01	-4.689E-03	
2.512E-02	1.079E-01	-5.658E-03	
1.995E-02	1.083E-01	-6.681E-03	
1.585E-02	1.090E-01	-7.577E-03	
1.259E-02	1.101E-01	-8.752E-03	
1.000E-02	1.110E-01	-1.019E-02	
