time /s	I /mA	E /V
0.200	209.670	4.011
0.400	209.932	4.012
0.600	209.948	4.012
0.800	209.952	4.012
1.000	209.956	4.012
1.200	209.960	4.012
1.400	209.960	4.012
1.600	209.961	4.012
1.800	209.962	4.012
2.000	209.964	4.012
2.200	209.963	4.012
2.400	209.964	4.012
2.600	209.963	4.012
2.800	209.964	4.012
3.000	209.967	4.012
3.200	209.967	4.012
3.400	209.968	4.012
3.600	209.967	4.012
3.800	209.968	4.012
4.000	209.968	4.012
4.200	209.969	4.012
4.400	209.968	4.012
4.600	209.968	4.012
4.800	209.967	4.012
5.000	209.969	4.013
5.200	209.969	4.013
5.400	209.968	4.013
5.600	209.970	4.013
5.800	209.969	4.013
6.000	209.969	4.013
6.200	209.969	4.013
6.400	209.968	4.013
6.600	209.969	4.013
6.800	209.970	4.013
7.000	209.970	4.013
7.200	209.968	4.013
7.400	209.969	4.013
7.600	209.968	4.013
7.800	209.969	4.013
8.000	209.968	4.013
8.200	209.971	4.013
8.400	209.970	4.013
8.600	209.969	4.013
8.800	209.968	4.013
9.000	209.968	4.013
9.200	209.968	4.013
9.400	209.970	4.013
9.600	209.970	4.013
9.800	209.971	4.013
10.000	209.971	4.013
10.200	209.972	4.013
10.400	209.971	4.013
10.600	209.970	4.013
10.800	209.969	4.013
11.000	209.970	4.013
11.200	209.971	4.013
11.400	209.969	4.013
11.600	209.971	4.013
11.800	209.971	4.013
12.000	209.970	4.013
12.200	209.971	4.013
12.400	209.971	4.013
12.600	209.971	4.013
12.800	209.972	4.013
13.000	209.972	4.013
13.200	209.970	4.013
13.400	209.971	4.013
13.600	209.969	4.013
13.800	209.969	4.013
14.000	209.969	4.013
14.200	209.968	4.013
14.400	209.969	4.013
14.600	209.969	4.013
14.800	209.969	4.013
15.000	209.972	4.013
15.200	209.970	4.013
15.400	209.968	4.013
15.600	209.969	4.013
15.800	209.968	4.013
16.000	209.970	4.013
16.200	209.969	4.013
16.400	209.969	4.013
16.600	209.969	4.013
16.800	209.970	4.013
17.000	209.970	4.013
17.200	209.972	4.013
17.400	209.972	4.014
17.600	209.971	4.013
17.800	209.970	4.014
18.000	209.969	4.014
18.200	209.971	4.014
18.400	209.971	4.014
18.600	209.970	4.014
18.800	209.971	4.014
19.000	209.971	4.014
19.200	209.970	4.014
19.400	209.969	4.014
19.600	209.971	4.014
19.800	209.969	4.014
20.000	209.971	4.014
20.200	209.970	4.014
20.400	209.970	4.014
20.600	209.969	4.014
20.800	209.971	4.014
21.000	209.970	4.014
21.200	209.970	4.014
21.400	209.970	4.014
21.600	209.970	4.014
21.800	209.971	4.014
22.000	209.972	4.014
22.200	209.970	4.014
22.400	209.972	4.014
22.600	209.971	4.014
22.800	209.971	4.014
23.000	209.969	4.014
23.200	209.970	4.014
23.400	209.972	4.014
23.600	209.971	4.014
23.800	209.973	4.014
24.000	209.971	4.014
24.200	209.972	4.014
24.400	209.970	4.014
24.600	209.971	4.014
24.800	209.972	4.014
25.000	209.972	4.014
25.200	209.971	4.014
25.400	209.971	4.014
25.600	209.972	4.014
25.800	209.972	4.014
26.000	209.972	4.014
26.200	209.972	4.014
26.400	209.972	4.014
26.600	209.972	4.014
26.800	209.972	4.014
27.000	209.972	4.014
27.200	209.971	4.014
27.400	209.971	4.014
27.600	209.971	4.014
27.800	209.970	4.014
28.000	209.969	4.014
28.200	209.971	4.014
28.400	209.970	4.014
28.600	209.969	4.014
28.800	209.971	4.014
29.000	209.972	4.014
29.200	209.970	4.014
29.400	209.972	4.014
29.600	209.971	4.014
29.800	209.973	4.014
30.000	209.972	4.014
30.200	209.972	4.014
30.400	209.972	4.014
30.600	209.970	4.014
30.800	209.970	4.014
31.000	209.972	4.014
31.200	209.970	4.014
31.400	209.971	4.014
31.600	209.969	4.014
31.800	209.969	4.014
32.000	209.970	4.014
32.200	209.971	4.014
32.400	209.971	4.014
32.600	209.970	4.014
32.800	209.970	4.014
33.000	209.969	4.014
33.200	209.969	4.014
33.400	209.971	4.014
33.600	209.970	4.014
33.800	209.971	4.014
34.000	209.971	4.015
34.200	209.970	4.015
34.400	209.969	4.015
34.600	209.971	4.014
34.800	209.970	4.015
35.000	209.971	4.015
35.200	209.973	4.015
35.400	209.972	4.015
35.600	209.973	4.015
35.800	209.971	4.015
36.000	209.972	4.015
36.200	209.972	4.015
36.400	209.971	4.015
36.600	209.971	4.015
36.800	209.971	4.015
37.000	209.971	4.015
37.200	209.971	4.015
37.400	209.972	4.015
37.600	209.972	4.015
37.800	209.973	4.015
38.000	209.972	4.015
38.200	209.971	4.015
38.400	209.970	4.015
38.600	209.971	4.015
38.800	209.971	4.015
39.000	209.972	4.015
39.200	209.971	4.015
39.400	209.971	4.015
39.600	209.970	4.015
39.800	209.971	4.015
