time /s	I /mA	E /V
40.000	-1499.073	3.741
40.200	-1499.063	3.741
40.400	-1499.064	3.741
40.600	-1499.060	3.741
40.800	-1499.056	3.741
41.000	-1499.062	3.741
41.200	-1499.080	3.741
41.400	-1499.064	3.741
41.600	-1499.071	3.741
41.800	-1499.080	3.741
42.000	-1499.071	3.741
42.200	-1499.086	3.740
42.400	-1499.062	3.740
42.600	-1499.058	3.740
42.800	-1499.061	3.740
43.000	-1499.073	3.740
43.200	-1499.060	3.740
43.400	-1499.068	3.740
43.600	-1499.073	3.740
43.800	-1499.060	3.740
44.000	-1499.056	3.740
44.200	-1499.071	3.740
44.400	-1499.076	3.740
44.600	-1499.079	3.740
44.800	-1499.070	3.740
45.000	-1499.082	3.739
45.200	-1499.081	3.739
45.400	-1499.073	3.739
45.600	-1499.066	3.739
45.800	-1499.057	3.739
46.000	-1499.064	3.739
46.200	-1499.079	3.739
46.400	-1499.082	3.739
46.600	-1499.076	3.739
46.800	-1499.077	3.739
47.000	-1499.064	3.739
47.200	-1499.072	3.739
47.400	-1499.065	3.739
47.600	-1499.069	3.739
47.800	-1499.056	3.738
48.000	-1499.061	3.738
48.200	-1499.070	3.738
48.400	-1499.057	3.738
48.600	-1499.065	3.738
48.800	-1499.056	3.738
49.000	-1499.069	3.738
49.200	-1499.063	3.738
49.400	-1499.069	3.738
49.600	-1499.066	3.738
49.800	-1499.057	3.738
50.000	-1499.065	3.738
50.200	-1499.061	3.738
50.400	-1499.067	3.738
50.600	-1499.079	3.738
50.800	-1499.071	3.738
51.000	-1499.066	3.737
51.200	-1499.069	3.737
51.400	-1499.066	3.737
51.600	-1499.069	3.737
51.800	-1499.074	3.737
52.000	-1499.084	3.737
52.200	-1499.070	3.737
52.400	-1499.073	3.737
52.600	-1499.061	3.737
52.800	-1499.063	3.737
53.000	-1499.062	3.737
53.200	-1499.099	3.737
53.400	-1499.088	3.737
53.600	-1499.077	3.737
53.800	-1499.076	3.736
54.000	-1499.080	3.736
54.200	-1499.070	3.736
54.400	-1499.091	3.736
54.600	-1499.092	3.736
54.800	-1499.067	3.736
55.000	-1499.076	3.736
55.200	-1499.072	3.736
55.400	-1499.083	3.736
55.600	-1499.063	3.736
55.800	-1499.066	3.736
56.000	-1499.081	3.736
56.200	-1499.080	3.736
56.400	-1499.086	3.736
56.600	-1499.076	3.736
56.800	-1499.088	3.736
57.000	-1499.068	3.735
57.200	-1499.078	3.735
57.400	-1499.091	3.735
57.600	-1499.093	3.735
57.800	-1499.084	3.735
58.000	-1499.080	3.735
58.200	-1499.085	3.735
58.400	-1499.079	3.735
58.600	-1499.073	3.735
58.800	-1499.064	3.735
59.000	-1499.065	3.735
59.200	-1499.066	3.735
59.400	-1499.071	3.735
59.600	-1499.076	3.735
59.800	-1499.079	3.735
60.000	-1499.077	3.735
60.200	-1499.086	3.735
60.400	-1499.090	3.735
60.600	-1499.065	3.734
60.800	-1499.079	3.734
61.000	-1499.062	3.734
61.200	-1499.078	3.734
61.400	-1499.065	3.734
61.600	-1499.065	3.734
61.800	-1499.075	3.734
62.000	-1499.073	3.734
62.200	-1499.070	3.734
62.400	-1499.082	3.734
62.600	-1499.086	3.734
62.800	-1499.065	3.734
63.000	-1499.067	3.734
63.200	-1499.084	3.734
63.400	-1499.068	3.734
63.600	-1499.070	3.734
63.800	-1499.061	3.734
64.000	-1499.058	3.733
64.200	-1499.062	3.733
64.400	-1499.082	3.733
64.600	-1499.066	3.733
64.800	-1499.060	3.733
65.000	-1499.067	3.733
65.200	-1499.054	3.733
65.400	-1499.057	3.733
65.600	-1499.070	3.733
65.800	-1499.066	3.733
66.000	-1499.055	3.733
66.200	-1499.068	3.733
66.400	-1499.056	3.733
66.600	-1499.058	3.733
66.800	-1499.053	3.733
