frequency,gamma
3.16227766016838,7.8775440710456e-31
3.05946812602451,2.97629760511216e-30
2.96000105622019,1.38507555773107e-29
2.86376778313083,7.66891513073242e-29
2.77066317204989,4.64433648940593e-28
2.6805855063294,2.88493311589486e-27
2.59343637625463,1.77985718961292e-26
2.50912057153168,1.07606665112189e-25
2.42754597727033,6.34219878373585e-25
2.34862347334867,3.63695413699801e-24
2.27226683704955,2.02776214749476e-23
2.19839264886229,1.09890526159116e-22
2.1269202013471,5.78794221864068e-22
2.05777141096225,2.96273478941371e-21
1.99087073275793,1.47387311534928e-20
1.92614507784355,7.12564137424568e-20
1.86352373353818,3.34798550204558e-19
1.80293828611706,1.52875761709809e-18
1.74432254606975,6.78405035855201e-18
1.68761247578815,2.92573398327165e-17
1.63274611960552,1.22624137040591e-16
1.57966353611001,4.99473524688847e-16
1.52830673265877,1.9771717602217e-15
1.47861960202103,7.60627089635278e-15
1.43054786108109,2.84377151402173e-14
1.38403899153406,1.03326852818816e-13
1.33904218250971,3.64860946522284e-13
1.29550827506165,1.25209517078829e-12
1.2533897084613,4.17583383953493e-12
1.21264046823779,1.35345911881493e-11
1.1732160359073,4.26327482490636e-11
1.13507334033662,1.30508260857224e-10
1.09817071068805,3.88266072835531e-10
1.06246783089404,1.12258179826329e-09
1.02792569561195,3.15430788963581e-09
0.99450656761079,8.61366968996788e-09
0.962173936543333,2.28597257765866e-08
0.930892479058626,5.89594268219896e-08
0.900628020211279,1.47786870929419e-07
0.871347496125386,3.60014468516019e-07
0.843018917872296,8.52328361492853e-07
0.815611336522748,1.96109439231885e-06
0.789094809335221,4.38527353066541e-06
0.763440367043527,9.53024400388581e-06
0.738619982207936,2.01290628823445e-05
0.714606538595236,4.13198778532548e-05
0.691373801554293,8.24356346807977e-05
0.66889638935473,0.000159844232336591
0.647149745457427,0.000301239372593596
0.626110111686539,0.000551781966040584
0.605754502273723,0.000982368177152911
0.586060678746222,0.00169998177876855
0.567007125631367,0.00285951421841424
0.548573026950951,0.00467558839101135
0.530738243479813,0.00743187098321332
0.513483290743755,0.0114842978431266
0.49678931773279,0.0172538989826989
0.480638086306439,0.0252049259624575
0.465011951268589,0.0358051813642317
0.449893841090146,0.0494680855317597
0.43526723925841,0.0664799922662845
0.421116166232816,0.0869209930851396
0.407425161987305,0.110591843254278
0.394179269120271,0.136962310780468
0.38136401651362,0.165155878731987
0.368965403523098,0.193981573871475
0.356969884682607,0.222015990912316
0.345364354905801,0.247728725243704
0.334136135168805,0.269634737770104
0.323272958658394,0.286450284665108
0.312762957370521,0.297227061070521
0.302594649144541,0.301442961137573
0.292756925118966,0.299036525732127
0.28323903759505,0.290383452292416
0.274030588294948,0.276224456825357
0.265121517001609,0.257561532129663
0.256502090568005,0.235542595958108
0.248162892283683,0.211352598302539
0.240094811587023,0.186123718492567
0.232289034111965,0.16087048850528
0.224737032058322,0.136449652318946
0.217430554875176,0.113540707950387
0.210361620247162,0.0926417356337083
0.203522505373799,0.0740757355545266
0.196905738532344,0.0580042432538267
0.190504090914947,0.0444464489527579
0.184310568731185,0.0333028048245099
0.178318405567361,0.0243820652161875
0.172521054994204,0.0174301745048045
0.166912183414907,0.0121588595404199
0.161485663145682,0.00827158079689042
0.156235565721271,0.00548480784436714
0.151156155418112,0.00354333324635085
0.146241882988066,0.00222929326560143
0.141487379595874,0.0013654582508968
0.136887450953708,0.000813990057516161
0.132437071646426,0.00047215235740708
0.128131379641309,0.000266426580139926
0.123965670976298,0.000146227768356268
0.119935394620923,7.80505852574759e-05
0.116036147504311,4.05101805300761e-05
0.112263669704834,2.0443276969014e-05
0.108613839796153,1.0029961359394e-05
0.105082670344567,4.78388526194225e-06
0.101666303552746,2.21804586642417e-06
0.0983610070450914,9.99650975995131e-07
0.095163169790127,4.37923010913963e-07
0.0920692981554471,1.86468286035309e-07
0.0890760120909302,7.71718309771515e-08
0.08618004143604,3.10420230252201e-08
0.0833782223471789,1.213587344021e-08
0.080667493841194,4.6112179514013e-09
0.0780448944512577,1.70285921725374e-09
0.0755075589914695,6.11161704068113e-10
0.0730527154266445,2.13178979565555e-10
0.0706776818438698,7.22671059236396e-11
0.0683798635225178,2.38090832009779e-11
0.0661567500995184,7.62339656690525e-12
0.0640059128267907,2.37222908786154e-12
0.06192500191784,7.17407217716451e-13
0.0599117439806187,2.10850585691843e-13
0.0579639395338497,6.02258558005124e-14
0.0560794606040958,1.67182010672107e-14
0.0542562484009524,4.51018055869603e-15
0.0524923110678218,1.18248506034604e-15
0.0507857215058126,3.01296692210391e-16
0.0491346152683879,7.46087451591467e-17
0.0475371885244591,1.79548427890739e-17
0.0459916960877043,4.19923480902775e-18
0.0444964495099539,9.54458470513921e-19
0.043049815236564,2.10838869394084e-19
0.0416502128217605,4.52681471040518e-20
0.040296113202004,9.45130800240949e-21
0.0389860370254907,1.92362631049841e-21
0.0377185530359624,3.86608573243238e-22
0.0364922765090613,8.18387065686197e-23
0.0353058677395208,2.32825881906243e-23
0.0341580305775392,1.25231050754971e-23
0.0330475110127386,1.07866002017625e-23
0.0319730958041597,1.07149193740529e-23
0.0309336111547985,1.09521557412475e-23
0.0299279214292343,1.12558907921411e-23
0.0289549279129501,1.15842987962946e-23
0.0280135676119887,1.1930664986093e-23
0.0271028120916328,1.22942659440417e-23
0.0262216663528423,1.2675397410723e-23
0.025369167745219,1.3074550358601e-23
0.0245443849153126,1.34922727704169e-23
0.0237464167891181,1.39291343443437e-23
0.0229743915876545,1.43857024833768e-23
0.0222274658745468,1.48625221845744e-23
0.0215048236345737,1.5360105222111e-23
0.0208056753821717,1.58789305047828e-23
0.0201292572989235,1.64194494494014e-23
0.0194748303990876,1.69820835888241e-23
0.0188416797222572,1.75671994641144e-23
0.0182291135522675,1.8175046900037e-23
0.0176364626614964,1.88056464671942e-23
0.0170630795797345,1.94586061044271e-23
0.0165083378868248,2.01328357573728e-23
0.0159716315282997,2.08261186035501e-23
0.0154523741532675,2.15344975988687e-23
0.0149499984738246,2.22514551322453e-23
0.0144639556452946,2.29669048560423e-23
0.0139937146666162,2.36660755491036e-23
0.0135387618002254,2.43284399123905e-23
0.013098600010798,2.49269161275079e-23
0.0126727484222391,2.54276324003092e-23
0.0122607417923268,2.57905734914703e-23
0.0118621300044358,2.59713955117124e-23
0.0114764775757857,2.59245732373668e-23
0.0111033631816764,2.56078201407034e-23
0.0107423791951919,2.49874150535858e-23
0.0103931312418684,2.40437429013128e-23
0.0100552377688406,2.27761063482663e-23
0.00972832962799586,2.12057923901886e-23
0.00941204967268067,1.93765506220261e-23
0.00910605236751811,1.73520567611092e-23
0.00881000341091119,1.52105133021477e-23
0.00852357936981876,1.30371339446171e-23
