freq. /Hz	Z1 /ohm	Z2 /ohm	
1.000E+03	8.494E-02	1.069E+00	
7.943E+02	8.512E-02	8.485E-01	
6.310E+02	8.525E-02	6.737E-01	
5.012E+02	8.545E-02	5.348E-01	
3.981E+02	8.570E-02	4.245E-01	
3.162E+02	8.589E-02	3.369E-01	
2.512E+02	8.613E-02	2.673E-01	
1.995E+02	8.637E-02	2.121E-01	
1.585E+02	8.659E-02	1.682E-01	
1.259E+02	8.682E-02	1.334E-01	
1.000E+02	8.701E-02	1.057E-01	
7.943E+01	8.735E-02	8.449E-02	
6.310E+01	8.747E-02	6.696E-02	
5.200E+01	8.760E-02	5.505E-02	
3.981E+01	8.774E-02	4.205E-02	
3.162E+01	8.787E-02	3.330E-02	
2.512E+01	8.796E-02	2.637E-02	
1.995E+01	8.801E-02	2.090E-02	
1.585E+01	8.812E-02	1.653E-02	
1.259E+01	8.813E-02	1.305E-02	
1.000E+01	8.819E-02	1.035E-02	
7.943E+00	8.819E-02	8.129E-03	
6.310E+00	8.829E-02	6.447E-03	
5.012E+00	8.836E-02	5.013E-03	
3.981E+00	8.831E-02	3.903E-03	
3.162E+00	8.838E-02	2.963E-03	
2.512E+00	8.829E-02	2.223E-03	
1.995E+00	8.837E-02	1.673E-03	
1.585E+00	8.841E-02	1.149E-03	
1.259E+00	8.849E-02	7.652E-04	
1.000E+00	8.857E-02	4.000E-04	
7.943E-01	8.860E-02	6.532E-05	
6.310E-01	8.871E-02	-1.274E-04	
5.012E-01	8.903E-02	-9.516E-05	
3.981E-01	8.900E-02	-3.473E-04	
3.162E-01	8.910E-02	-5.318E-04	
2.512E-01	8.924E-02	-8.551E-04	
1.995E-01	8.943E-02	-1.237E-03	
1.585E-01	8.954E-02	-1.468E-03	
1.259E-01	8.983E-02	-1.844E-03	
1.000E-01	9.011E-02	-2.110E-03	
7.943E-02	9.019E-02	-2.342E-03	
6.310E-02	9.049E-02	-2.809E-03	
5.012E-02	9.079E-02	-3.270E-03	
3.981E-02	9.109E-02	-3.698E-03	
3.162E-02	9.154E-02	-4.252E-03	
2.512E-02	9.199E-02	-4.988E-03	
1.995E-02	9.269E-02	-5.669E-03	
1.585E-02	9.331E-02	-6.779E-03	
1.259E-02	9.406E-02	-7.514E-03	
1.000E-02	9.506E-02	-8.480E-03	
