freq. /Hz	Z1 /ohm	Z2 /ohm	
1.000E+03	8.526E-02	1.069E+00	
7.943E+02	8.544E-02	8.485E-01	
6.310E+02	8.554E-02	6.738E-01	
5.012E+02	8.576E-02	5.349E-01	
3.981E+02	8.595E-02	4.246E-01	
3.162E+02	8.617E-02	3.370E-01	
2.512E+02	8.638E-02	2.674E-01	
1.995E+02	8.657E-02	2.122E-01	
1.585E+02	8.680E-02	1.683E-01	
1.259E+02	8.702E-02	1.334E-01	
1.000E+02	8.721E-02	1.057E-01	
7.943E+01	8.754E-02	8.445E-02	
6.310E+01	8.771E-02	6.692E-02	
5.200E+01	8.780E-02	5.503E-02	
3.981E+01	8.796E-02	4.196E-02	
3.162E+01	8.811E-02	3.321E-02	
2.512E+01	8.821E-02	2.630E-02	
1.995E+01	8.831E-02	2.082E-02	
1.585E+01	8.845E-02	1.642E-02	
1.259E+01	8.844E-02	1.301E-02	
1.000E+01	8.856E-02	1.030E-02	
7.943E+00	8.853E-02	8.135E-03	
6.310E+00	8.861E-02	6.337E-03	
5.012E+00	8.861E-02	4.951E-03	
3.981E+00	8.866E-02	3.913E-03	
3.162E+00	8.876E-02	2.995E-03	
2.512E+00	8.875E-02	2.284E-03	
1.995E+00	8.891E-02	1.647E-03	
1.585E+00	8.880E-02	1.215E-03	
1.259E+00	8.888E-02	8.111E-04	
1.000E+00	8.899E-02	4.570E-04	
7.943E-01	8.899E-02	2.353E-04	
6.310E-01	8.902E-02	-5.319E-05	
5.012E-01	8.935E-02	2.355E-05	
3.981E-01	8.938E-02	-2.182E-04	
3.162E-01	8.946E-02	-5.101E-04	
2.512E-01	8.961E-02	-8.035E-04	
1.995E-01	8.971E-02	-1.111E-03	
1.585E-01	8.983E-02	-1.364E-03	
1.259E-01	9.012E-02	-1.706E-03	
1.000E-01	9.027E-02	-2.039E-03	
7.943E-02	9.054E-02	-2.248E-03	
6.310E-02	9.078E-02	-2.741E-03	
5.012E-02	9.115E-02	-3.165E-03	
3.981E-02	9.142E-02	-3.509E-03	
3.162E-02	9.185E-02	-4.159E-03	
2.512E-02	9.233E-02	-4.651E-03	
1.995E-02	9.299E-02	-5.443E-03	
1.585E-02	9.346E-02	-6.358E-03	
1.259E-02	9.424E-02	-7.045E-03	
1.000E-02	9.526E-02	-7.983E-03	
