time /s	I /mA	E /V
170.600	209.975	4.147
170.800	209.976	4.147
171.000	209.975	4.147
171.200	209.975	4.147
171.400	209.975	4.147
171.600	209.975	4.147
171.800	209.973	4.147
172.000	209.975	4.147
172.200	209.976	4.147
172.400	209.976	4.147
172.600	209.974	4.147
172.800	209.975	4.147
173.000	209.973	4.147
173.200	209.973	4.147
173.400	209.973	4.147
173.600	209.972	4.147
173.800	209.974	4.147
174.000	209.973	4.147
174.200	209.972	4.147
174.400	209.973	4.147
174.600	209.971	4.147
174.800	209.973	4.147
175.000	209.973	4.147
175.200	209.974	4.147
175.400	209.973	4.147
175.600	209.972	4.147
175.800	209.971	4.147
176.000	209.973	4.147
176.200	209.973	4.147
176.400	209.974	4.147
176.600	209.973	4.147
176.800	209.974	4.147
177.000	209.974	4.147
177.200	209.972	4.147
177.400	209.973	4.147
177.600	209.974	4.147
177.800	209.971	4.147
178.000	209.974	4.147
178.200	209.973	4.147
178.400	209.973	4.147
178.600	209.973	4.147
178.800	209.975	4.147
179.000	209.974	4.147
179.200	209.973	4.147
179.400	209.972	4.147
179.600	209.974	4.147
179.800	209.973	4.147
180.000	209.975	4.147
180.200	209.973	4.147
180.400	209.974	4.147
180.600	209.974	4.148
180.800	209.975	4.148
181.000	209.974	4.147
181.200	209.974	4.148
181.400	209.974	4.148
181.600	209.975	4.148
181.800	209.975	4.148
182.000	209.976	4.148
182.200	209.973	4.148
182.400	209.974	4.148
182.600	209.975	4.148
182.800	209.976	4.148
183.000	209.976	4.148
183.200	209.975	4.148
183.400	209.975	4.148
183.600	209.975	4.148
183.800	209.975	4.148
184.000	209.976	4.148
184.200	209.976	4.148
184.400	209.975	4.148
184.600	209.976	4.148
184.800	209.974	4.148
185.000	209.973	4.148
185.200	209.973	4.148
185.400	209.974	4.148
185.600	209.974	4.148
185.800	209.973	4.148
186.000	209.974	4.148
186.200	209.974	4.148
186.400	209.973	4.148
186.600	209.974	4.148
186.800	209.973	4.148
187.000	209.973	4.148
187.200	209.974	4.148
187.400	209.974	4.148
187.600	209.975	4.148
187.800	209.975	4.148
188.000	209.975	4.148
188.200	209.972	4.148
188.400	209.972	4.148
188.600	209.972	4.148
188.800	209.973	4.148
189.000	209.975	4.148
189.200	209.975	4.148
189.400	209.973	4.148
189.600	209.973	4.148
189.800	209.974	4.148
190.000	209.974	4.148
190.200	209.974	4.148
190.400	209.974	4.148
190.600	209.974	4.148
190.800	209.974	4.148
191.000	209.973	4.148
191.200	209.974	4.148
191.400	209.974	4.148
191.600	209.974	4.148
191.800	209.976	4.148
192.000	209.975	4.148
192.200	209.975	4.148
192.400	209.975	4.148
192.600	209.974	4.148
192.800	209.973	4.148
193.000	209.974	4.148
193.200	209.974	4.148
193.400	209.975	4.148
193.600	209.974	4.148
193.800	209.975	4.148
194.000	209.974	4.148
194.200	209.974	4.148
194.400	209.974	4.148
194.600	209.974	4.148
194.800	209.973	4.148
195.000	209.974	4.148
195.200	209.976	4.148
195.400	209.975	4.148
195.600	209.975	4.148
195.800	209.975	4.148
196.000	209.974	4.148
196.200	209.975	4.148
196.400	209.973	4.148
196.600	209.974	4.148
196.800	209.976	4.148
197.000	209.974	4.148
197.200	209.974	4.148
197.400	209.975	4.148
197.600	209.974	4.148
197.800	209.973	4.148
198.000	209.974	4.148
198.200	209.975	4.148
198.400	209.975	4.148
198.600	209.973	4.148
198.800	209.975	4.148
199.000	209.974	4.148
199.200	209.975	4.148
199.400	209.975	4.148
199.600	209.975	4.148
199.800	209.974	4.148
200.000	209.974	4.148
200.200	209.974	4.148
200.400	209.973	4.148
200.600	209.975	4.148
200.800	209.973	4.148
201.000	209.973	4.148
201.200	209.973	4.148
201.400	209.973	4.148
201.600	209.974	4.148
201.800	209.974	4.148
202.000	209.975	4.148
202.200	209.973	4.148
202.400	209.974	4.148
202.600	209.972	4.148
202.800	209.975	4.148
203.000	209.973	4.148
203.200	209.974	4.148
203.400	209.975	4.148
203.600	209.974	4.148
203.800	209.974	4.148
204.000	209.975	4.148
204.200	209.975	4.148
204.400	209.974	4.148
204.600	209.975	4.148
204.800	209.974	4.148
205.000	209.973	4.148
205.200	209.976	4.148
205.400	209.975	4.148
205.600	209.976	4.148
205.800	209.974	4.148
206.000	209.975	4.148
206.200	209.974	4.148
206.400	209.975	4.148
206.600	209.975	4.148
206.800	209.975	4.148
207.000	209.974	4.148
207.200	209.975	4.148
207.400	209.975	4.148
207.600	209.974	4.148
207.800	209.976	4.148
208.000	209.975	4.148
208.200	209.975	4.148
208.400	209.975	4.148
208.600	209.975	4.148
208.800	209.973	4.148
209.000	209.973	4.148
209.200	209.974	4.148
209.400	209.975	4.148
209.600	209.975	4.148
209.800	209.973	4.148
210.000	209.974	4.148
210.200	209.973	4.148
210.400	209.975	4.148
210.600	209.976	4.149
210.800	209.973	4.148
211.000	209.974	4.148
211.200	209.975	4.149
211.400	209.973	4.149
211.600	209.974	4.148
211.800	209.972	4.148
212.000	209.975	4.149
212.200	209.975	4.148
212.400	209.974	4.148
212.600	209.973	4.148
212.800	209.973	4.149
213.000	209.974	4.149
213.200	209.974	4.149
213.400	209.975	4.149
213.600	209.976	4.149
213.800	209.974	4.149
214.000	209.974	4.149
214.200	209.973	4.149
214.400	209.973	4.149
214.600	209.974	4.149
214.800	209.973	4.149
215.000	209.975	4.149
215.200	209.975	4.149
215.400	209.975	4.149
215.600	209.972	4.149
215.800	209.974	4.149
216.000	209.976	4.149
216.200	209.975	4.149
216.400	209.977	4.149
216.600	209.976	4.149
216.800	209.975	4.149
217.000	209.975	4.149
217.200	209.976	4.149
217.400	209.975	4.149
217.600	209.976	4.149
217.800	209.976	4.149
218.000	209.976	4.149
218.200	209.974	4.149
218.400	209.975	4.149
218.600	209.976	4.149
218.800	209.974	4.149
219.000	209.974	4.149
219.200	209.976	4.149
219.400	209.975	4.149
219.600	209.977	4.149
219.800	209.975	4.149
220.000	209.975	4.149
220.200	209.976	4.149
220.400	209.975	4.149
220.600	209.977	4.149
220.800	209.975	4.149
221.000	209.975	4.149
221.200	209.977	4.149
221.400	209.978	4.149
221.600	209.974	4.149
221.800	209.975	4.149
222.000	209.975	4.149
222.200	209.976	4.149
222.400	209.975	4.149
222.600	209.976	4.149
222.800	209.975	4.149
223.000	209.976	4.149
223.200	209.974	4.149
223.400	209.972	4.149
223.600	209.976	4.149
223.800	209.975	4.149
224.000	209.975	4.149
224.200	209.976	4.149
224.400	209.973	4.149
224.600	209.975	4.149
224.800	209.976	4.149
225.000	209.975	4.149
225.200	209.976	4.149
225.400	209.975	4.149
225.600	209.975	4.149
225.800	209.976	4.149
226.000	209.976	4.149
226.200	209.977	4.149
226.400	209.976	4.149
226.600	209.976	4.149
226.800	209.977	4.149
227.000	209.977	4.149
227.200	209.978	4.149
227.400	209.978	4.149
227.600	209.975	4.149
227.800	209.976	4.149
228.000	209.979	4.149
228.200	209.978	4.149
228.400	209.975	4.149
228.600	209.976	4.149
228.800	209.976	4.149
229.000	209.978	4.149
229.200	209.975	4.149
229.400	209.978	4.149
229.600	209.976	4.149
229.800	209.976	4.149
230.000	209.976	4.149
230.200	209.977	4.149
230.400	209.975	4.149
230.600	209.976	4.149
230.800	209.977	4.149
231.000	209.975	4.149
231.200	209.976	4.149
231.400	209.976	4.149
231.600	209.977	4.149
231.800	209.975	4.149
232.000	209.975	4.149
232.200	209.976	4.149
232.400	209.974	4.149
232.600	209.975	4.149
232.800	209.974	4.149
