freq. /Hz	Z1 /ohm	Z2 /ohm	
1.000E+03	8.523E-02	1.069E+00	
7.943E+02	8.543E-02	8.483E-01	
6.310E+02	8.560E-02	6.735E-01	
5.012E+02	8.585E-02	5.346E-01	
3.981E+02	8.611E-02	4.243E-01	
3.162E+02	8.639E-02	3.367E-01	
2.512E+02	8.666E-02	2.671E-01	
1.995E+02	8.692E-02	2.118E-01	
1.585E+02	8.719E-02	1.679E-01	
1.259E+02	8.748E-02	1.331E-01	
1.000E+02	8.776E-02	1.054E-01	
7.943E+01	8.814E-02	8.416E-02	
6.310E+01	8.833E-02	6.662E-02	
5.200E+01	8.849E-02	5.474E-02	
3.981E+01	8.873E-02	4.174E-02	
3.162E+01	8.890E-02	3.298E-02	
2.512E+01	8.900E-02	2.612E-02	
1.995E+01	8.912E-02	2.062E-02	
1.585E+01	8.920E-02	1.631E-02	
1.259E+01	8.935E-02	1.290E-02	
1.000E+01	8.941E-02	1.017E-02	
7.943E+00	8.940E-02	8.028E-03	
6.310E+00	8.944E-02	6.317E-03	
5.012E+00	8.955E-02	4.911E-03	
3.981E+00	8.960E-02	3.875E-03	
3.162E+00	8.958E-02	3.088E-03	
2.512E+00	8.967E-02	2.255E-03	
1.995E+00	8.974E-02	1.776E-03	
1.585E+00	8.967E-02	1.210E-03	
1.259E+00	8.985E-02	8.767E-04	
1.000E+00	8.981E-02	5.354E-04	
7.943E-01	8.988E-02	2.456E-04	
6.310E-01	8.991E-02	-1.557E-05	
5.012E-01	9.018E-02	4.312E-05	
3.981E-01	9.019E-02	-2.674E-04	
3.162E-01	9.019E-02	-3.983E-04	
2.512E-01	9.037E-02	-7.761E-04	
1.995E-01	9.049E-02	-1.049E-03	
1.585E-01	9.067E-02	-1.366E-03	
1.259E-01	9.077E-02	-1.648E-03	
1.000E-01	9.108E-02	-1.912E-03	
7.943E-02	4.277E-01	6.044E-02	
6.310E-02	9.029E-02	-3.271E-03	
5.012E-02	9.152E-02	-3.397E-03	
3.981E-02	9.175E-02	-3.371E-03	
3.162E-02	9.257E-02	-3.855E-03	
2.512E-02	9.326E-02	-4.828E-03	
1.995E-02	9.370E-02	-5.794E-03	
1.585E-02	9.395E-02	-6.436E-03	
1.259E-02	9.473E-02	-7.183E-03	
1.000E-02	9.585E-02	-8.086E-03	
