time /s	I /mA	E /V
0.200	209.680	3.815
0.400	209.934	3.815
0.600	209.948	3.816
0.800	209.951	3.816
1.000	209.957	3.816
1.200	209.959	3.816
1.400	209.960	3.816
1.600	209.961	3.816
1.800	209.961	3.816
2.000	209.960	3.816
2.200	209.960	3.816
2.400	209.961	3.816
2.600	209.963	3.816
2.800	209.961	3.816
3.000	209.963	3.816
3.200	209.963	3.816
3.400	209.963	3.816
3.600	209.963	3.816
3.800	209.964	3.816
4.000	209.962	3.816
4.200	209.964	3.816
4.400	209.963	3.816
4.600	209.964	3.816
4.800	209.965	3.816
5.000	209.964	3.816
5.200	209.963	3.816
5.400	209.963	3.816
5.600	209.965	3.816
5.800	209.966	3.817
6.000	209.965	3.817
6.200	209.964	3.817
6.400	209.965	3.817
6.600	209.965	3.817
6.800	209.965	3.817
7.000	209.965	3.817
7.200	209.966	3.817
7.400	209.966	3.817
7.600	209.966	3.817
7.800	209.967	3.817
8.000	209.965	3.817
8.200	209.964	3.817
8.400	209.965	3.817
8.600	209.963	3.817
8.800	209.963	3.817
9.000	209.965	3.817
9.200	209.965	3.817
9.400	209.966	3.817
9.600	209.965	3.817
9.800	209.965	3.817
10.000	209.966	3.817
10.200	209.964	3.817
10.400	209.966	3.817
10.600	209.967	3.817
10.800	209.968	3.817
11.000	209.966	3.817
11.200	209.966	3.817
11.400	209.966	3.817
11.600	209.966	3.817
11.800	209.966	3.817
12.000	209.966	3.817
12.200	209.967	3.817
12.400	209.966	3.817
12.600	209.964	3.817
12.800	209.964	3.817
13.000	209.965	3.817
13.200	209.965	3.817
13.400	209.966	3.817
13.600	209.966	3.817
13.800	209.966	3.817
14.000	209.964	3.817
14.200	209.965	3.817
14.400	209.964	3.817
14.600	209.964	3.817
14.800	209.963	3.817
15.000	209.962	3.817
15.200	209.965	3.817
15.400	209.965	3.817
15.600	209.965	3.817
15.800	209.967	3.817
16.000	209.966	3.818
16.200	209.967	3.818
16.400	209.965	3.818
16.600	209.965	3.818
16.800	209.967	3.818
17.000	209.967	3.818
17.200	209.966	3.818
17.400	209.965	3.818
17.600	209.966	3.818
17.800	209.965	3.818
18.000	209.964	3.818
18.200	209.965	3.818
18.400	209.966	3.818
18.600	209.964	3.818
18.800	209.965	3.818
19.000	209.966	3.818
19.200	209.966	3.818
19.400	209.967	3.818
19.600	209.967	3.818
19.800	209.965	3.818
20.000	209.967	3.818
20.200	209.965	3.818
20.400	209.967	3.818
20.600	209.967	3.818
20.800	209.967	3.818
21.000	209.965	3.818
21.200	209.965	3.818
21.400	209.964	3.818
21.600	209.965	3.818
21.800	209.964	3.818
22.000	209.965	3.818
22.200	209.965	3.818
22.400	209.966	3.818
22.600	209.964	3.818
22.800	209.964	3.818
23.000	209.965	3.818
23.200	209.963	3.818
23.400	209.964	3.818
23.600	209.966	3.818
23.800	209.965	3.818
24.000	209.965	3.818
24.200	209.966	3.818
24.400	209.967	3.818
24.600	209.966	3.818
24.800	209.966	3.818
25.000	209.967	3.818
25.200	209.965	3.818
25.400	209.966	3.818
25.600	209.966	3.818
25.800	209.965	3.818
26.000	209.965	3.818
26.200	209.964	3.818
26.400	209.966	3.818
26.600	209.965	3.818
26.800	209.966	3.818
27.000	209.964	3.818
27.200	209.965	3.818
27.400	209.966	3.819
27.600	209.968	3.819
27.800	209.964	3.819
28.000	209.966	3.819
28.200	209.965	3.819
28.400	209.965	3.819
28.600	209.967	3.819
28.800	209.969	3.819
29.000	209.966	3.819
29.200	209.967	3.819
29.400	209.965	3.819
29.600	209.965	3.819
29.800	209.966	3.819
30.000	209.966	3.819
30.200	209.966	3.819
30.400	209.966	3.819
30.600	209.967	3.819
30.800	209.967	3.819
31.000	209.966	3.819
31.200	209.966	3.819
31.400	209.964	3.819
31.600	209.966	3.819
31.800	209.966	3.819
32.000	209.966	3.819
32.200	209.966	3.819
32.400	209.966	3.819
32.600	209.965	3.819
32.800	209.965	3.819
33.000	209.964	3.819
33.200	209.967	3.819
33.400	209.967	3.819
33.600	209.966	3.819
33.800	209.966	3.819
34.000	209.966	3.819
34.200	209.967	3.819
34.400	209.965	3.819
34.600	209.965	3.819
34.800	209.964	3.819
35.000	209.965	3.819
35.200	209.965	3.819
35.400	209.966	3.819
35.600	209.967	3.819
35.800	209.964	3.819
36.000	209.964	3.819
36.200	209.966	3.819
36.400	209.967	3.819
36.600	209.966	3.819
36.800	209.965	3.819
37.000	209.967	3.819
37.200	209.964	3.819
37.400	209.964	3.819
37.600	209.966	3.819
37.800	209.966	3.819
38.000	209.965	3.819
38.200	209.964	3.819
38.400	209.965	3.819
38.600	209.965	3.819
38.800	209.966	3.819
39.000	209.966	3.819
39.200	209.965	3.819
39.400	209.964	3.819
39.600	209.965	3.820
39.800	209.965	3.819
40.000	209.966	3.820
40.200	209.966	3.820
40.400	209.966	3.820
40.600	209.967	3.820
40.800	209.966	3.820
41.000	209.964	3.820
41.200	209.964	3.820
41.400	209.964	3.820
41.600	209.964	3.820
41.800	209.965	3.820
42.000	209.964	3.820
