time /s	I /mA	E /V
0.200	209.671	3.918
0.400	209.951	3.918
0.600	209.962	3.918
0.800	209.966	3.918
1.000	209.969	3.918
1.200	209.972	3.918
1.400	209.972	3.918
1.600	209.974	3.918
1.800	209.973	3.917
2.000	209.975	3.917
2.200	209.974	3.917
2.400	209.975	3.917
2.600	209.975	3.917
2.800	209.973	3.917
3.000	209.974	3.917
3.200	209.973	3.916
3.400	209.975	3.916
3.600	209.975	3.916
3.800	209.974	3.916
4.000	209.975	3.916
4.200	209.976	3.916
4.400	209.976	3.916
4.600	209.975	3.916
4.800	209.976	3.915
5.000	209.975	3.915
5.200	209.976	3.915
5.400	209.977	3.915
5.600	209.977	3.915
5.800	209.977	3.915
6.000	209.977	3.915
6.200	209.976	3.915
6.400	209.976	3.915
6.600	209.978	3.915
6.800	209.977	3.915
7.000	209.976	3.914
7.200	209.976	3.914
7.400	209.976	3.914
7.600	209.976	3.914
7.800	209.976	3.914
8.000	209.977	3.914
8.200	209.974	3.914
8.400	209.977	3.914
8.600	209.976	3.914
8.800	209.976	3.914
9.000	209.975	3.914
9.200	209.976	3.914
9.400	209.975	3.913
9.600	209.977	3.913
9.800	209.978	3.913
10.000	209.977	3.913
10.200	209.977	3.913
10.400	209.976	3.913
10.600	209.975	3.913
10.800	209.977	3.913
11.000	209.978	3.913
11.200	209.977	3.913
11.400	209.979	3.913
11.600	209.976	3.913
11.800	209.976	3.913
12.000	209.977	3.913
12.200	209.976	3.913
12.400	209.977	3.912
12.600	209.977	3.912
12.800	209.978	3.912
13.000	209.975	3.912
13.200	209.977	3.912
13.400	209.975	3.912
13.600	209.976	3.912
13.800	209.976	3.912
14.000	209.975	3.912
14.200	209.976	3.912
14.400	209.977	3.912
14.600	209.975	3.912
14.800	209.975	3.912
15.000	209.974	3.912
15.200	209.975	3.912
15.400	209.975	3.912
15.600	209.973	3.912
15.800	209.973	3.912
16.000	209.975	3.912
16.200	209.976	3.912
16.400	209.977	3.912
16.600	209.976	3.911
16.800	209.975	3.911
17.000	209.975	3.911
17.200	209.977	3.911
17.400	209.974	3.911
17.600	209.977	3.911
17.800	209.975	3.911
18.000	209.978	3.911
18.200	209.976	3.911
18.400	209.977	3.911
18.600	209.976	3.911
18.800	209.978	3.911
19.000	209.975	3.911
19.200	209.974	3.911
19.400	209.977	3.911
19.600	209.976	3.911
19.800	209.976	3.911
20.000	209.976	3.911
20.200	209.976	3.911
20.400	209.974	3.911
20.600	209.976	3.910
20.800	209.974	3.910
21.000	209.975	3.910
21.200	209.977	3.910
21.400	209.976	3.910
21.600	209.974	3.910
21.800	209.976	3.910
22.000	209.975	3.910
22.200	209.975	3.910
22.400	209.974	3.910
22.600	209.975	3.910
22.800	209.978	3.910
23.000	209.974	3.910
23.200	209.976	3.910
23.400	209.977	3.910
23.600	209.975	3.910
23.800	209.974	3.910
24.000	209.975	3.910
24.200	209.975	3.910
24.400	209.976	3.910
24.600	209.976	3.910
24.800	209.976	3.910
25.000	209.974	3.910
25.200	209.974	3.910
25.400	209.975	3.910
25.600	209.975	3.910
25.800	209.975	3.909
26.000	209.975	3.909
26.200	209.975	3.909
26.400	209.976	3.909
26.600	209.975	3.909
26.800	209.975	3.909
27.000	209.974	3.909
27.200	209.974	3.909
27.400	209.974	3.909
27.600	209.975	3.909
27.800	209.974	3.909
28.000	209.976	3.909
28.200	209.976	3.909
28.400	209.975	3.909
28.600	209.975	3.909
28.800	209.973	3.909
29.000	209.973	3.909
29.200	209.974	3.909
29.400	209.974	3.909
29.600	209.973	3.909
29.800	209.975	3.909
30.000	209.974	3.909
30.200	209.974	3.909
30.400	209.975	3.909
30.600	209.975	3.909
30.800	209.975	3.909
31.000	209.975	3.909
31.200	209.977	3.909
31.400	209.974	3.909
31.600	209.974	3.909
31.800	209.974	3.909
32.000	209.974	3.909
32.200	209.974	3.909
32.400	209.975	3.909
32.600	209.974	3.909
32.800	209.976	3.909
33.000	209.975	3.909
33.200	209.974	3.909
