freq. /Hz	Z1 /ohm	Z2 /ohm	
1.000E+03	8.505E-02	1.069E+00	
7.943E+02	8.526E-02	8.483E-01	
6.310E+02	8.541E-02	6.735E-01	
5.012E+02	8.567E-02	5.346E-01	
3.981E+02	8.595E-02	4.243E-01	
3.162E+02	8.621E-02	3.367E-01	
2.512E+02	8.649E-02	2.671E-01	
1.995E+02	8.675E-02	2.118E-01	
1.585E+02	8.703E-02	1.680E-01	
1.259E+02	8.730E-02	1.331E-01	
1.000E+02	8.753E-02	1.055E-01	
7.943E+01	8.793E-02	8.422E-02	
6.310E+01	8.811E-02	6.675E-02	
5.200E+01	8.827E-02	5.488E-02	
3.981E+01	8.844E-02	4.185E-02	
3.162E+01	8.858E-02	3.311E-02	
2.512E+01	8.869E-02	2.622E-02	
1.995E+01	8.875E-02	2.076E-02	
1.585E+01	8.884E-02	1.636E-02	
1.259E+01	8.888E-02	1.298E-02	
1.000E+01	8.900E-02	1.026E-02	
7.943E+00	8.898E-02	8.080E-03	
6.310E+00	8.909E-02	6.306E-03	
5.012E+00	8.913E-02	4.940E-03	
3.981E+00	8.914E-02	3.873E-03	
3.162E+00	8.920E-02	2.953E-03	
2.512E+00	8.924E-02	2.252E-03	
1.995E+00	8.921E-02	1.611E-03	
1.585E+00	8.927E-02	1.202E-03	
1.259E+00	8.936E-02	7.683E-04	
1.000E+00	8.940E-02	3.117E-04	
7.943E-01	8.938E-02	7.130E-05	
6.310E-01	8.956E-02	-2.367E-04	
5.012E-01	8.978E-02	-1.990E-04	
3.981E-01	8.984E-02	-5.347E-04	
3.162E-01	8.994E-02	-8.295E-04	
2.512E-01	9.002E-02	-1.263E-03	
1.995E-01	9.023E-02	-1.608E-03	
1.585E-01	9.037E-02	-1.950E-03	
1.259E-01	9.059E-02	-2.315E-03	
1.000E-01	9.083E-02	-2.798E-03	
7.943E-02	9.118E-02	-3.296E-03	
6.310E-02	9.147E-02	-3.910E-03	
5.012E-02	9.189E-02	-4.534E-03	
3.981E-02	9.238E-02	-5.418E-03	
3.162E-02	9.278E-02	-6.138E-03	
2.512E-02	9.345E-02	-7.308E-03	
1.995E-02	9.405E-02	-8.485E-03	
1.585E-02	9.497E-02	-1.005E-02	
1.259E-02	9.610E-02	-1.190E-02	
1.000E-02	9.719E-02	-1.383E-02	
