freq. /Hz	Z1 /ohm	Z2 /ohm	
1.000E+03	8.522E-02	1.069E+00	
7.943E+02	8.542E-02	8.483E-01	
6.310E+02	8.557E-02	6.735E-01	
5.012E+02	8.582E-02	5.346E-01	
3.981E+02	8.607E-02	4.243E-01	
3.162E+02	8.635E-02	3.367E-01	
2.512E+02	8.662E-02	2.671E-01	
1.995E+02	8.688E-02	2.118E-01	
1.585E+02	8.716E-02	1.680E-01	
1.259E+02	8.741E-02	1.331E-01	
1.000E+02	8.769E-02	1.055E-01	
7.943E+01	8.806E-02	8.418E-02	
6.310E+01	8.826E-02	6.669E-02	
5.200E+01	8.843E-02	5.479E-02	
3.981E+01	8.861E-02	4.178E-02	
3.162E+01	8.878E-02	3.307E-02	
2.512E+01	8.892E-02	2.617E-02	
1.995E+01	8.899E-02	2.071E-02	
1.585E+01	8.905E-02	1.634E-02	
1.259E+01	8.915E-02	1.293E-02	
1.000E+01	8.921E-02	1.026E-02	
7.943E+00	8.923E-02	8.046E-03	
6.310E+00	8.934E-02	6.345E-03	
5.012E+00	8.926E-02	4.878E-03	
3.981E+00	8.944E-02	3.786E-03	
3.162E+00	8.938E-02	2.953E-03	
2.512E+00	8.949E-02	2.319E-03	
1.995E+00	8.944E-02	1.745E-03	
1.585E+00	8.955E-02	1.280E-03	
1.259E+00	8.951E-02	7.272E-04	
1.000E+00	8.956E-02	4.802E-04	
7.943E-01	8.965E-02	1.903E-04	
6.310E-01	8.971E-02	-5.973E-05	
5.012E-01	8.985E-02	-4.804E-05	
3.981E-01	8.988E-02	-2.186E-04	
3.162E-01	9.002E-02	-5.951E-04	
2.512E-01	9.007E-02	-8.552E-04	
1.995E-01	9.029E-02	-1.143E-03	
1.585E-01	9.048E-02	-1.435E-03	
1.259E-01	9.068E-02	-1.766E-03	
1.000E-01	9.087E-02	-2.004E-03	
7.943E-02	9.113E-02	-2.377E-03	
6.310E-02	9.138E-02	-2.733E-03	
5.012E-02	9.168E-02	-3.278E-03	
3.981E-02	9.213E-02	-3.753E-03	
3.162E-02	9.245E-02	-4.357E-03	
2.512E-02	9.300E-02	-5.101E-03	
1.995E-02	9.350E-02	-5.941E-03	
1.585E-02	9.415E-02	-6.749E-03	
1.259E-02	9.516E-02	-7.669E-03	
1.000E-02	9.601E-02	-8.824E-03	
