freq. /Hz	Z1 /ohm	Z2 /ohm	
1.000E+03	8.529E-02	1.069E+00	
7.943E+02	8.550E-02	8.483E-01	
6.310E+02	8.566E-02	6.735E-01	
5.012E+02	8.591E-02	5.346E-01	
3.981E+02	8.618E-02	4.242E-01	
3.162E+02	8.646E-02	3.366E-01	
2.512E+02	8.674E-02	2.670E-01	
1.995E+02	8.702E-02	2.117E-01	
1.585E+02	8.730E-02	1.678E-01	
1.259E+02	8.758E-02	1.330E-01	
1.000E+02	8.787E-02	1.053E-01	
7.943E+01	8.827E-02	8.398E-02	
6.310E+01	8.851E-02	6.643E-02	
5.200E+01	8.870E-02	5.456E-02	
3.981E+01	8.895E-02	4.150E-02	
3.162E+01	8.916E-02	3.276E-02	
2.512E+01	8.933E-02	2.581E-02	
1.995E+01	8.956E-02	2.041E-02	
1.585E+01	8.970E-02	1.609E-02	
1.259E+01	8.974E-02	1.263E-02	
1.000E+01	8.992E-02	9.985E-03	
7.943E+00	8.998E-02	7.853E-03	
6.310E+00	9.003E-02	6.163E-03	
5.012E+00	9.013E-02	4.781E-03	
3.981E+00	9.024E-02	3.774E-03	
3.162E+00	9.022E-02	2.894E-03	
2.512E+00	9.017E-02	2.157E-03	
1.995E+00	9.022E-02	1.609E-03	
1.585E+00	9.033E-02	1.157E-03	
1.259E+00	9.035E-02	7.318E-04	
1.000E+00	9.031E-02	3.572E-04	
7.943E-01	9.047E-02	2.479E-04	
6.310E-01	9.047E-02	-1.400E-04	
5.012E-01	9.061E-02	7.415E-05	
3.981E-01	9.075E-02	-2.658E-04	
3.162E-01	9.083E-02	-5.343E-04	
2.512E-01	9.099E-02	-8.938E-04	
1.995E-01	9.115E-02	-1.185E-03	
1.585E-01	9.124E-02	-1.433E-03	
1.259E-01	9.148E-02	-1.754E-03	
1.000E-01	9.173E-02	-2.080E-03	
7.943E-02	9.190E-02	-2.463E-03	
6.310E-02	9.219E-02	-2.902E-03	
5.012E-02	9.255E-02	-3.305E-03	
3.981E-02	9.297E-02	-3.881E-03	
3.162E-02	9.336E-02	-4.516E-03	
2.512E-02	9.383E-02	-5.221E-03	
1.995E-02	9.438E-02	-6.063E-03	
1.585E-02	9.510E-02	-7.004E-03	
1.259E-02	9.579E-02	-8.079E-03	
1.000E-02	9.675E-02	-9.160E-03	
