freq. /Hz	Z1 /ohm	Z2 /ohm	
1.000E+03	8.528E-02	1.069E+00	
7.943E+02	8.549E-02	8.483E-01	
6.310E+02	8.564E-02	6.735E-01	
5.012E+02	8.590E-02	5.346E-01	
3.981E+02	8.617E-02	4.242E-01	
3.162E+02	8.645E-02	3.366E-01	
2.512E+02	8.672E-02	2.670E-01	
1.995E+02	8.699E-02	2.117E-01	
1.585E+02	8.728E-02	1.679E-01	
1.259E+02	8.755E-02	1.330E-01	
1.000E+02	8.781E-02	1.054E-01	
7.943E+01	8.823E-02	8.405E-02	
6.310E+01	8.845E-02	6.653E-02	
5.200E+01	8.863E-02	5.463E-02	
3.981E+01	8.888E-02	4.163E-02	
3.162E+01	8.908E-02	3.291E-02	
2.512E+01	8.924E-02	2.596E-02	
1.995E+01	8.938E-02	2.054E-02	
1.585E+01	8.948E-02	1.625E-02	
1.259E+01	8.965E-02	1.283E-02	
1.000E+01	8.965E-02	1.011E-02	
7.943E+00	8.973E-02	7.989E-03	
6.310E+00	8.982E-02	6.217E-03	
5.012E+00	8.980E-02	4.911E-03	
3.981E+00	8.992E-02	3.782E-03	
3.162E+00	8.994E-02	2.947E-03	
2.512E+00	8.989E-02	2.273E-03	
1.995E+00	8.993E-02	1.655E-03	
1.585E+00	8.997E-02	1.138E-03	
1.259E+00	9.009E-02	8.316E-04	
1.000E+00	9.007E-02	5.401E-04	
7.943E-01	9.015E-02	2.239E-04	
6.310E-01	9.018E-02	-6.469E-05	
5.012E-01	9.040E-02	1.426E-04	
3.981E-01	9.044E-02	-1.432E-04	
3.162E-01	8.962E-01	2.405E-01	
2.512E-01	9.116E-02	-6.053E-04	
1.995E-01	8.963E-02	4.352E-04	
1.585E-01	9.079E-02	-1.349E-03	
1.259E-01	9.109E-02	-1.803E-03	
1.000E-01	9.107E-02	-1.922E-03	
7.943E-02	9.161E-02	-2.281E-03	
6.310E-02	9.164E-02	-2.741E-03	
5.012E-02	9.208E-02	-3.043E-03	
3.981E-02	9.242E-02	-3.597E-03	
3.162E-02	9.288E-02	-4.277E-03	
2.512E-02	9.315E-02	-5.000E-03	
1.995E-02	9.379E-02	-5.474E-03	
1.585E-02	9.451E-02	-6.276E-03	
1.259E-02	9.523E-02	-7.301E-03	
1.000E-02	9.625E-02	-8.233E-03	
