time /s	I /mA	E /V
0.200	209.666	4.054
0.400	209.928	4.055
0.600	209.943	4.055
0.800	209.951	4.055
1.000	209.956	4.055
1.200	209.958	4.055
1.400	209.961	4.055
1.600	209.961	4.055
1.800	209.961	4.055
2.000	209.961	4.055
2.200	209.962	4.055
2.400	209.965	4.055
2.600	209.964	4.055
2.800	209.963	4.055
3.000	209.963	4.055
3.200	209.964	4.055
3.400	209.963	4.055
3.600	209.965	4.056
3.800	209.964	4.056
4.000	209.965	4.056
4.200	209.966	4.056
4.400	209.966	4.056
4.600	209.963	4.056
4.800	209.966	4.056
5.000	209.963	4.056
5.200	209.966	4.056
5.400	209.966	4.056
5.600	209.967	4.056
5.800	209.967	4.056
6.000	209.969	4.056
6.200	209.965	4.056
6.400	209.966	4.056
6.600	209.969	4.056
6.800	209.970	4.056
7.000	209.970	4.056
7.200	209.968	4.056
7.400	209.969	4.056
7.600	209.970	4.056
7.800	209.969	4.056
8.000	209.968	4.056
8.200	209.968	4.056
8.400	209.968	4.056
8.600	209.969	4.056
8.800	209.967	4.056
9.000	209.969	4.056
9.200	209.970	4.056
9.400	209.968	4.056
9.600	209.968	4.056
9.800	209.969	4.056
10.000	209.969	4.056
10.200	209.970	4.056
10.400	209.968	4.056
10.600	209.970	4.056
10.800	209.969	4.056
11.000	209.970	4.056
11.200	209.968	4.056
11.400	209.969	4.056
11.600	209.970	4.056
11.800	209.968	4.056
12.000	209.969	4.056
12.200	209.969	4.056
12.400	209.970	4.056
12.600	209.970	4.056
12.800	209.969	4.056
13.000	209.969	4.056
13.200	209.969	4.056
13.400	209.970	4.056
13.600	209.972	4.056
13.800	209.970	4.056
14.000	209.970	4.056
14.200	209.969	4.056
14.400	209.968	4.056
14.600	209.969	4.056
14.800	209.970	4.056
15.000	209.969	4.056
15.200	209.972	4.057
15.400	209.969	4.057
15.600	209.970	4.057
15.800	209.971	4.057
16.000	209.969	4.057
16.200	209.972	4.057
16.400	209.970	4.057
16.600	209.971	4.057
16.800	209.971	4.057
17.000	209.970	4.057
17.200	209.970	4.057
17.400	209.969	4.057
17.600	209.969	4.057
17.800	209.971	4.057
18.000	209.969	4.057
18.200	209.969	4.057
18.400	209.970	4.057
18.600	209.969	4.057
18.800	209.970	4.057
19.000	209.970	4.057
19.200	209.971	4.057
19.400	209.971	4.057
19.600	209.971	4.057
19.800	209.970	4.057
20.000	209.970	4.057
20.200	209.972	4.057
20.400	209.970	4.057
20.600	209.970	4.057
20.800	209.971	4.057
21.000	209.969	4.057
21.200	209.969	4.057
21.400	209.970	4.057
21.600	209.970	4.057
21.800	209.971	4.057
22.000	209.969	4.057
22.200	209.969	4.057
22.400	209.970	4.057
22.600	209.971	4.057
22.800	209.971	4.057
23.000	209.970	4.057
23.200	209.970	4.057
23.400	209.970	4.057
23.600	209.970	4.057
23.800	209.969	4.057
24.000	209.969	4.057
24.200	209.971	4.057
24.400	209.970	4.057
24.600	209.969	4.057
24.800	209.970	4.057
25.000	209.970	4.057
25.200	209.970	4.057
25.400	209.970	4.057
25.600	209.971	4.057
25.800	209.971	4.057
26.000	209.970	4.057
26.200	209.970	4.057
26.400	209.968	4.057
26.600	209.969	4.057
26.800	209.969	4.057
27.000	209.968	4.057
27.200	209.969	4.057
27.400	209.968	4.057
27.600	209.968	4.057
27.800	209.968	4.057
28.000	209.968	4.057
28.200	209.967	4.057
28.400	209.970	4.057
28.600	209.970	4.057
28.800	209.968	4.057
29.000	209.966	4.057
29.200	209.968	4.057
29.400	209.967	4.057
29.600	209.968	4.057
29.800	209.966	4.057
30.000	209.967	4.057
30.200	209.968	4.057
30.400	209.968	4.057
30.600	209.967	4.057
30.800	209.967	4.057
31.000	209.969	4.057
31.200	209.969	4.057
31.400	209.969	4.057
31.600	209.969	4.057
31.800	209.969	4.057
32.000	209.969	4.057
32.200	209.969	4.058
32.400	209.970	4.057
32.600	209.968	4.057
32.800	209.969	4.058
33.000	209.970	4.058
33.200	209.970	4.058
33.400	209.970	4.058
33.600	209.969	4.058
33.800	209.968	4.058
34.000	209.968	4.058
34.200	209.966	4.058
34.400	209.966	4.058
34.600	209.967	4.058
34.800	209.967	4.058
35.000	209.967	4.058
35.200	209.968	4.058
35.400	209.968	4.058
35.600	209.968	4.058
35.800	209.968	4.058
36.000	209.968	4.058
36.200	209.970	4.058
36.400	209.969	4.058
36.600	209.968	4.058
36.800	209.968	4.058
37.000	209.969	4.058
37.200	209.969	4.058
37.400	209.970	4.058
37.600	209.969	4.058
37.800	209.970	4.058
38.000	209.967	4.058
38.200	209.967	4.058
38.400	209.968	4.058
38.600	209.969	4.058
38.800	209.968	4.058
39.000	209.969	4.058
39.200	209.968	4.058
39.400	209.968	4.058
39.600	209.967	4.058
39.800	209.967	4.058
40.000	209.968	4.058
40.200	209.967	4.058
40.400	209.968	4.058
40.600	209.967	4.058
40.800	209.968	4.058
41.000	209.967	4.058
