frequency,gamma
3162.27766016838,2.12636675991702e-10
3077.60005277838,4.76764598445832e-10
2995.18989245149,1.04858596415622e-09
2914.98646282665,2.2622380110276e-09
2836.93067336974,4.78747771423952e-09
2760.96501583811,9.93823931112621e-09
2687.03352191097,2.02370101782069e-08
2615.08172195422,4.04219690171751e-08
2545.05660488951,7.91995646806064e-08
2476.90657913791,1.52216712856635e-07
2410.5814346094,2.86969736203808e-07
2346.03230571013,5.30693872072343e-07
2283.21163534035,9.62689560064074e-07
2222.07313985626,1.71302091810738e-06
2162.57177497023,2.99001443737592e-06
2104.663702564,5.119388862725e-06
2048.30625839061,8.59799460287575e-06
1993.45792064115,1.4164799512756e-05
1940.07827935325,2.28906386988971e-05
1888.12800663868,3.62860424402144e-05
1837.56882770823,5.64229141078385e-05
1788.36349267243,8.60608509645589e-05
1740.47574909742,0.000128762670228046
1693.87031529562,0.000188976816029434
1648.5128543317,0.000272057871287793
1604.36994872453,0.000384191965728386
1561.40907582661,0.000532193390381768
1519.59858386273,0.000723144170046908
1478.90766861025,0.000963861241699774
1439.30635070385,0.00126019676260634
1400.76545354798,0.00161620489247848
1363.25658182079,0.00203324020836426
1326.75210055361,0.00250908386019077
1291.22511477066,0.00303721739847625
1256.64944967399,0.00360637427240734
1222.99963135896,0.00420048973926206
1190.25086804612,0.00479913840638663
1158.37903181569,0.0053784958383408
1127.36064083111,0.00591279216309341
1097.1728420386,0.00637615117338841
1067.79339432996,0.00674464058964456
1039.2006521563,0.0069983109183857
1011.37354958048,0.00712298237264003
984.291584756605,0.00711155741789195
957.934804825122,0.00696468994125465
932.283791212395,0.006690723274661
907.319645323909,0.00630490524398597
883.023974620571,0.00582798298051015
859.378879067861,0.00528435761606497
836.366937947835,0.00470002687478291
813.971197024265,0.00410055552325126
792.175156051468,0.00350929006810315
770.962756617616,0.00294598175352635
750.318370313567,0.00242591205656321
730.226787218509,0.00195954060883589
710.673204693925,0.00155262901607132
691.643216477627,0.00120674454174468
673.122802069825,0.000920019861413692
655.098316403411,0.000688039351416244
637.55647979084,0.000504735170004176
620.484368140212,0.000363201866805278
603.869403433345,0.000256369756891613
587.699344458815,0.000177508733734907
571.962277793139,0.000120561009340775
556.646609023472,8.03208395837628e-05
541.741054205318,5.24908757530584e-05
527.234631548997,3.36491123799326e-05
513.116653328722,2.11591209737017e-05
499.376718008328,1.30513623027002e-05
486.004702577853,7.89674812613443e-06
472.990755095332,4.68678408391545e-06
460.325287428293,2.72857467765439e-06
447.998968189625,1.55822818632213e-06
436.002715862602,8.72892800955168e-07
424.32769211,4.79652653420842e-07
412.96529526238,2.58544402553306e-07
401.907153980738,1.367140170568e-07
391.14512108885,7.09380424610721e-08
380.671267570778,3.61617167709916e-08
370.477876729097,1.82032167466602e-08
360.557438499559,9.24557446834064e-09
350.90264391799,5.13928697006409e-09
341.506379735351,3.85552316501016e-09
332.361723176991,4.66742976015974e-09
323.461936842243,7.80999594005324e-09
314.800463740581,1.44947822247382e-08
306.370922460706,2.72512303276517e-08
298.167102468992,5.06451528571169e-08
