frequency,gamma
3162.27766016838,2.03131271508947e-10
3077.60005277838,4.5545199877247e-10
2995.18989245149,1.00171148364735e-09
2914.98646282665,2.16111017298748e-09
2836.93067336974,4.57346518834867e-09
2760.96501583811,9.49397453856012e-09
2687.03352191097,1.93323639483487e-08
2615.08172195422,3.86150033857494e-08
2545.05660488951,7.56591411218004e-08
2476.90657913791,1.45412235604583e-07
2410.5814346094,2.74141453386628e-07
2346.03230571013,5.06970495627334e-07
2283.21163534035,9.19654869002167e-07
2222.07313985626,1.63644449196599e-06
2162.57177497023,2.85635312751966e-06
2104.663702564,4.89053905768663e-06
2048.30625839061,8.21364220430806e-06
1993.45792064115,1.35315966649504e-05
1940.07827935325,2.18673684719392e-05
1888.12800663868,3.46639633286782e-05
1837.56882770823,5.39006652145589e-05
1788.36349267243,8.22137103208625e-05
1740.47574909742,0.00012300664880282
1693.87031529562,0.000180529067935907
1648.5128543317,0.000259896187056948
1604.36994872453,0.000367017600035162
1561.40907582661,0.000508402981624509
1519.59858386273,0.000690817771961611
1478.90766861025,0.000920774173465297
1439.30635070385,0.00120386273697052
1400.76545354798,0.00154395639085774
1363.25658182079,0.00194234915910868
1326.75210055361,0.00239692137993643
1291.22511477066,0.00290144599526024
1256.64944967399,0.00344516009796842
1222.99963135896,0.0040127170805185
1190.25086804612,0.0045846046176661
1158.37903181569,0.00513806328730593
1127.36064083111,0.00564847519674428
1097.1728420386,0.00609112087151968
1067.79339432996,0.00644313786629538
1039.2006521563,0.00668546848109149
1011.37354958048,0.00680456680176185
984.291584756605,0.00679365257177731
957.934804825122,0.00665335044782095
932.283791212395,0.0063916307935012
907.319645323909,0.00602305981779065
883.023974620571,0.00556745720201913
859.378879067861,0.00504813328487614
836.366937947835,0.00448992362558373
813.971197024265,0.00391725018013083
792.175156051468,0.00335241580645841
770.962756617616,0.00281428881750936
750.318370313567,0.00231746756913017
730.226787218509,0.00187194412059764
710.673204693925,0.00148322251909357
691.643216477627,0.00115279996739835
673.122802069825,0.000878892615258885
655.098316403411,0.000657282228709635
637.55647979084,0.000482172214082688
620.484368140212,0.000346965812338675
603.869403433345,0.000244909371588134
587.699344458815,0.000169573638316334
571.962277793139,0.000115171623180558
556.646609023472,7.67302921619485e-05
541.741054205318,5.01443990526234e-05
527.234631548997,3.21449107998224e-05
513.116653328722,2.02132540236288e-05
499.376718008328,1.24679329423502e-05
486.004702577853,7.54374321690325e-06
472.990755095332,4.47727275547753e-06
460.325287428293,2.60660022862798e-06
447.998968189625,1.48857097845514e-06
436.002715862602,8.33871247169462e-07
424.32769211,4.58208539881315e-07
412.96529526238,2.46981150670572e-07
401.907153980738,1.30589538523283e-07
391.14512108885,6.77375591600868e-08
380.671267570778,3.44801600734368e-08
370.477876729097,1.72482262916848e-08
360.557438499559,8.53129945705462e-09
350.90264391799,4.28050614418415e-09
341.506379735351,2.39352536180161e-09
332.361723176991,1.86517804025115e-09
323.461936842243,2.3442752635591e-09
314.800463740581,3.94527849740043e-09
306.370922460706,7.23672080924897e-09
298.167102468992,1.33792951577491e-08
290.18295953382,2.44241051096424e-08
282.412611272445,4.38119028683067e-08
274.8503328171,7.71405459277255e-08
267.490552597149,1.33291098388535e-07
260.327848234196,2.26021148602274e-07
253.356942547096,3.76142738408231e-07
246.572699663948,6.14395440451855e-07
239.970121238205,9.85094950598336e-07
233.544342766097,1.55057667309938e-06
227.290630002667,2.39635718539096e-06
221.204375473782,3.63680435308898e-06
215.281095081534,5.42094727307887e-06
209.516424800546,7.93788790920296e-06
203.906117462742,1.14211246002311e-05
198.446039628207,1.61509974925538e-05
193.132168539846,2.24544515613377e-05
187.960589159582,3.07014096102429e-05
182.92749128392,4.12972621367026e-05
178.029166736747,5.46712934302442e-05
173.262006637308,7.12612255788889e-05
168.622498741326,9.14944045009085e-05
164.107224853334,0.000115766399931276
159.712858308287,0.000144417888264287
155.436161520616,0.000177710620237894
151.273983598912,0.000215803091443142
147.223258024477,0.000258726338901871
143.281000392043,0.000306360224384371
139.444306210989,0.00035841076968503
135.710348765432,0.000414389651532629
132.076377031619,0.00047359780040097
128.539713651092,0.000535115995753982
125.097752958117,0.000597806107893355
121.747959059945,0.000660326848212308
118.487863968465,0.000721167250443637
115.315065781898,0.000778699474082067
112.227226915177,0.000831250005385376
109.222072377708,0.000877185311911748
106.297388097255,0.000915005079322749
103.451019288704,0.000943434001573281
100.680868866506,0.000961502288851775
97.9848958996319,0.000968605916065973
95.3611141079035,0.000964540096273552
92.8075903985806,0.000949503080819712
90.3224434421414,0.000924071429049877
87.9038422861973,0.000889151523803219
85.5500050065238,0.000845914619389843
83.2591973942127,0.000795723680090813
81.02973167798,0.000740059676347624
78.8599652806865,0.000680453203668468
76.7482996091555,0.000618424877972065
74.693178876396,0.000555435609544432
72.6930889553642,0.000492846114741117
70.746556263418,0.000431884184438109
68.8521466766427,0.00037361828452742
67.0084644732485,0.000318936754554438
65.214151305261,0.000268532791868176
63.4678851977476,0.000222896153232599
61.7683795748408,0.000182312783497231
60.1143823118438,0.000146873286785904
58.5046748127169,0.000116490374665646
56.9380711122666,9.09243818161205e-05
55.4134170023768,6.98149134185269e-05
53.9295891816357,5.27159321902018e-05
52.485494427735,3.91312677947253e-05
51.0800687920287,2.85476792855444e-05
49.7122768156609,2.04631535228047e-05
48.3811107666823,1.44089343682371e-05
47.085589897596,9.96467475434542e-06
45.8247597227837,6.76692675368019e-06
44.5976913152801,4.51181906784105e-06
43.4034806223789,2.95316094065137e-06
42.2412477995641,1.89735599330777e-06
41.110136562278,1.19644998631268e-06
40.0093135550458,7.40436686572378e-07
38.9379677374944,4.49673947606332e-07
37.8953097868119,2.67976776786142e-07
36.8805715162075,1.56697941246799e-07
35.8930053089435,8.99034809451147e-08
34.9318835675224,5.06081023854756e-08
33.9964981776239,2.79498592936469e-08
33.0861599863955,1.51440846063807e-08
32.2001982947135,8.05007377344141e-09
31.3379603630403,4.19798873247056e-09
30.4988109305128,2.14763123125996e-09
29.6821317469086,1.07782628437138e-09
28.8873211171459,5.30643675098189e-10
28.1137934579788,2.56281800038848e-10
27.3609788665644,1.21419750709059e-10
26.6283227005826,5.64307084481343e-11
25.915285169598,2.57276616375338e-11
25.2213409373656,1.15075502874447e-11
24.5459787347847,5.05255763631688e-12
23.8887009832173,2.18517687147881e-12
23.2490234278927,9.50088824219546e-13
22.6264747811293,4.62489856049406e-13
22.020596375109,3.57165498168711e-13
21.4309418239505,5.49439453450816e-13
20.8570766948303,1.17512801059745e-12
20.2985781879111,2.67283550828543e-12
19.7550348248404,6.04957365620282e-12
19.2260461455906,1.34637502117237e-11
18.7112224134166,2.94054504847705e-11
18.2101843277142,6.30039477718594e-11
17.7225627445672,1.32423313043989e-10
17.2479984047776,2.73034180615444e-10
16.7861416691785,5.52240791053874e-10
16.3366522610347,1.09572875817204e-09
15.8991990153405,2.13277888663463e-09
15.4734596348318,4.07251597528377e-09
15.0591204525307,7.62888389463471e-09
14.6558762006486,1.40200237874769e-08
14.2634297856779,2.5277596315046e-08
13.8814920695059,4.47129698000782e-08
13.5097816563897,7.7598871891687e-08
13.1480246856361,1.32134797473213e-07
12.7959546298318,2.2076863645541e-07
12.4533120984775,3.61940817594177e-07
12.11984464688,5.82295045149955e-07
11.7953065901612,9.19355721187669e-07
11.4794588222479,1.42460219299954e-06
11.1720686397083,2.16677338615565e-06
10.8729095703061,3.23511833369371e-06
10.5817612061449,4.74218146244239e-06
10.2984090412813,6.82559758197859e-06
10.0226443136853,9.64829885547765e-06
9.75426385143366,1.33965363607598e-05
9.49306992302126,1.82752204562126e-05
9.2388700916805,2.45003032428849e-05
8.99147707360223,3.22882583403784e-05
8.75070859995272,4.18431263634562e-05
8.51638728258564,5.3342029553111e-05
8.28834048334994,6.69204357118501e-05
8.06640018689716,8.26586834971126e-05
7.85040287689486,0.000100571296254666
7.64018941555458,0.000120600374055683
7.43560492638575,0.000142613880010939
7.23649868008916,0.000166409000937995
7.042723983506,0.000191720083833802
6.85413807154035,0.000218230068112126
6.67060200197589,0.000245583973297662
6.49198055310913,0.000273402936054178
6.31814212412361,0.000301297518029041
6.14895863813196,0.000328879449106579
5.98430544781427,0.000355771495530072
5.82406124358305,0.000381615599050477
5.66810796420745,0.000406079701840482
5.51633070983069,0.00042886369965297
5.36861765731665,0.000449704782201687
5.22485997786319,0.000468382123930893
5.08495175682176,0.000484720611539694
4.94878991566379,0.00049859315277965
4.81627413603682,0.000509921163621607
4.68730678585409,0.000518673061620422
4.56179284736334,0.000524860919624282
4.43963984714166,0.000528535740902054
4.32075778796497,0.000529782001548102
4.2050590825018,0.00052871211586541
4.09245848878262,0.000525461328850548
3.98287304739713,0.000520183296422393
3.87622202037323,0.000513046372686656
3.77242683169262,0.000504230464195148
3.67141100939934,0.000493924269835245
3.57310012925838,0.000482322784486998
3.47742175992304,0.000469625048029288
3.38430540957051,0.000456032200942124
3.29368247396649,0.000441745915973039
3.20548618592042,0.00042696720415018
3.11965156609421,0.000411895475467704
3.03611537512822,0.000396727626241249
2.95481606704907,0.000381656880554739
2.87569374392519,0.000366871160721563
2.79869011173654,0.000352550892502156
2.72374843742598,0.000338866323748532
2.65081350710073,0.000325974593841623
2.57983158535308,0.000314016886115585
2.51075037567043,0.000303116000811075
2.44351898190534,0.000293374607017417
2.37808787077743,0.000284874299146775
2.31440883537929,0.000277675439610979
2.25243495965967,0.000271817654395991
2.1921205838577,0.000267320787316288
2.13342127086266,0.000264186117513586
2.0762937734746,0.000262397691330455
2.0206960025416,0.000261923691139372
1.96658699595024,0.000262717834240984
1.91392688844643,0.000264720843043736
1.86267688226437,0.000267862041134067
1.81279921854194,0.000272061107875607
1.76425714950161,0.000277229977434933
1.71701491137615,0.000283274815442137
1.67103769805942,0.000290097969368258
1.62629163546268,0.000297599784256292
1.58274375655757,0.000305680209732268
1.54036197708738,0.000314240188592568
1.49911507192873,0.00032318288990567
1.45897265208617,0.00033241490272211
1.41990514230288,0.000341847517228104
1.38188375927083,0.000351398180600369
1.34488049042443,0.000360992136981576
1.3088680733021,0.000370564173674796
1.27381997546034,0.000380060333398474
1.23971037492582,0.000389439441071697
1.20651414117079,0.000398674338420236
1.17420681659793,0.000407752802000451
1.14276459852109,0.000416678204279855
1.11216432162839,0.000425470025313348
1.08238344091502,0.000434164310853133
1.05340001507304,0.000442814103181056
1.0251926903259,0.000451489770580699
0.997740684695921,0.000460279071575001
0.971023772692939,0.000469286749516659
0.945022270413069,0.000478633481994803
0.919717021036395,0.000488454101814198
0.895089380713035,0.000498895133276906
0.871121204827132,0.000510111810007483
0.847794834628656,0.000522264824279779
0.825093084223179,0.00053551708452262
0.802999227910026,0.000550030728459625
0.781496987859474,0.000565964569515092
0.760570522119931,0.000583472064155048
0.740204412946251,0.000602699795278181
0.720383655440576,0.000623786383026212
0.701093646497363,0.000646861666457069
0.68232017404442,0.000672045953770924
0.664049406572049,0.000699449122637896
0.646267882942565,0.000729169371774969
0.628962502472697,0.0007612914798322
0.612120515281547,0.000795884506891231
0.595729512897014,0.000832998957361045
0.579777419113748,0.000872663489700482
0.564252481095912,0.000914881297564648
0.549143260718177,0.000959626306420161
0.534438626138592,0.00100683935362025
0.520127743597112,0.0010564245754225
0.506200069433731,0.00110824632118729
0.492645342320357,0.00116212702939232
0.479453575700694,0.00121784657440252
0.466615050432564,0.00127514355483145
0.454120307627249,0.00133371879153087
0.441960141680582,0.0013932409383211
0.430125593490634,0.00145335365567281
0.41860794385703,0.00151368338833999
0.407398707057004,0.00157384656745273
0.39648962459347,0.00163345512583137
0.385872659110512,0.00169211958010058
0.375539988471794,0.00174944949762142
0.365483999997535,0.00180505176032033
0.355697284855807,0.00185852748360759
0.346172632604017,0.00190946863324796
0.336903025876553,0.00195745530185324
0.327881635214684,0.00200205436017088
0.319101814034901,0.0020428199386455
0.310557093731989,0.00207929604642702
0.302241178913233,0.00211102162833529
0.294147942760231,0.00213753841082613
0.286271422514914,0.00215840183641385
0.278605815086437,0.00217319508284808
0.271145472775697,0.00218154556019793
0.263884899114353,0.00218314248110256
0.25681874481525,0.00217775334998412
0.249941803831295,0.00216523681339667
0.243249009519852,0.00214554948812493
0.23673543090986,0.00211874519884901
0.230396269068891,0.0020849663638512
0.224226853567503,0.00204442874460726
0.218222639038259,0.00199740203997233
0.212379201826896,0.00194418954531862
0.206692236733153,0.00188511017123877
0.201157553838888,0.00182048558814892
0.195771075421115,0.00175063434817974
0.190528832947712,0.00167587379890151
0.185426964153571,0.00159652964903211
0.180461710195043,0.00151295225261129
0.175629412880578,0.00142553800233085
0.170926511975524,0.0013347535694445
0.166349542579094,0.00124116004501631
0.161895132571571,0.00114543339083235
0.157560000129875,0.00104837719460543
0.153340951309647,0.000950923811545836
0.14923487769209,0.000854120793129485
0.145238754093812,0.000759101129439792
0.141349636338,0.000667038111044465
0.137564659085272,0.000579088172026704
0.133881033722614,0.000496327388185704
0.13029604630885,0.000419688851500346
0.126807055575119,0.0003499085464758
0.123411490978903,0.00028748649171041
0.120106850810156,0.000232667944988587
0.116890700348146,0.000185446809082619
0.113760670067663,0.000145590558401917
0.110714453893243,0.000112683570202342
0.107749807500152,8.61840958211145e-05
0.104864546660862,6.54894440319374e-05
0.102056545635801,5.0004232933411e-05
0.0993237356072003,3.92075610851418e-05
0.0966641031548725,3.27162882928793e-05
0.0940756887728101,3.03429015221416e-05
0.0915565854255019,3.21473245651155e-05
0.0891049371429101,3.84822859870702e-05
0.086718937653069,5.00314278952243e-05
0.0843968290512981,6.78383359569802e-05
0.0821369005050532,9.33233802934769e-05
0.0799374869934554,0.000128284080384352
0.0777969680805732,0.000174874101072924
0.0757137667215538,0.000235556369285474
0.0736863481007221,0.000313027447757464
0.0717132185007919,0.000410113245846466
0.0697929242023588,0.000529640109108093
0.0679240504128597,0.000674289707161707
0.0661052202242125,0.000846450082046094
0.0643350935983685,0.00104807778508591
0.0626123663800283,0.00128058641198234
0.0609357693357938,0.00154477460918397
0.0593040672190514,0.00184080189054723
0.0577160578598929,0.0021682141037246
0.0561705712794076,0.00252601334944655
0.0546664688276905,0.0029127610321578
0.0532026423449323,0.00332669879819963
0.0517780133449744,0.00376587116552602
0.0503915322207247,0.00422823567941537
0.0490421774708511,0.00471175069271315
0.0477289549471824,0.00521443609358819
0.046450897122261,0.00573440710316801
0.0452070623765091,0.0062698845869992
0.0439965343044835,0.00681918676236513
0.0428184210397054,0.00738070704230243
0.0416718545975711,0.00795288183782205
0.0405559902358571,0.00853415134078846
0.0394700058323491,0.00912291621221669
0.038413101279137,0.00971749372144455
0.0373844978931288,0.0103160777074486
0.0363834378423495,0.0109167070209784
0.0354091835876016,0.0115172463065731
0.0344610173390782,0.0121153810843347
0.0335382405275242,0.0127086266932221
0.0326401732895607,0.0132943487273216
0.0317661539667894,0.013869791993856
0.0309155386183109,0.014432116022343
0.0300877005462953,0.014978437213781
0.0292820298342581,0.0155058796257049
0.0284979328976989,0.016011636777977
0.0277348320467731,0.0164930448765439
0.0269921650606745,0.0169476636412589
0.026269384773414,0.0173733557462105
0.0255659586706911,0.0177683516936471
0.0248813684975592,0.0181312856461547
0.0242151098765973,0.0184611903888775
0.0235666919363058,0.0187574459114622
0.0229356369494526,0.0190196845465794
0.0223214799811041,0.0192476639427484
0.02172376854608,0.0194411252943911
0.0211420622755819,0.0195996569915576
0.0205759325927471,0.0197225831615151
0.0200249623968918,0.0198088933822862
0.0194887457562084,0.0198572254056369
0.0189668876086921,0.0198659079203854
0.0184590034710754,0.0198330653478714
0.0179647191555573,0.0197567808792614
0.0174836704941172,0.0196353068450394
0.0170155030702111,0.0194673030857834
0.0165598719576521,0.0192520754107862
0.0161164414664839,0.0189897796780624
0.0156848848956576,0.0186815551106202
0.0152648842923326,0.0183295552119315
0.0148561302176221,0.0179368565935695
0.0144583215186113,0.017507243762027
0.0140711651064807,0.0170448882870248
0.0136943757405707,0.0165539597627275
0.0133276758182275,0.0160382197901266
0.012970795170278,0.0155006562912604
0.0126234708619798,0.0149432129727348
0.012285446999302,0.0143666584671399
0.0119564745403933,0.0137706234489116
0.0116363111120984,0.0131538140910547
0.0113247208313873,0.0125143887488102
0.011021474131567,0.0118504636481624
0.0107263475931459,0.0111606944993788
0.0104391237792279,0.0104448664410906
0.0101595910753141,0.00970441690731197
0.00988754353339379,0.00894281718973989
0.00962278072021068,0.00816575017684533
0.00936510756959217,0.0073810439675781
0.00911433423873267,0.00659835163619914
0.00887027596832526,0.00582860208297323
0.00863275294643893,0.00508327988347131
0.00840159017604056,0.00437361732557025
0.0081766173460644,0.00370979454651893
0.0079576687059341,0.00310024138790612
0.0077445829434445,0.0025511178251142
0.00753720306591363,0.00206602202397648
0.00733537628451704,0.00164594167062469
0.00713895390171932,0.00128943136178494
0.00694779120172006,0.000992972019284012
0.00676174734383327,0.000751451244136339
0.0065806852587218,0.000558697691518094
0.00640447154741045,0.000408007108486053
0.00623297638300318,0.000292610087143469
0.00606607341503198,0.000206048392646732
0.00590363967636728,0.000142444414086256
0.0057455554926208,9.66639670864361e-05
0.00559170439397448,6.43844831124195e-05
0.00544197302937042,4.20878010571801e-05
0.00529625108299856,2.69995411008444e-05
0.00515443119302054,1.69962548681504e-05
0.00501640887247006,1.04983864946088e-05
0.00488208243227123,6.36273292764348e-06
0.00475135290631825,3.78354629862821e-06
0.00462412397856143,2.20736246210866e-06
0.00450030191204547,1.26344035892058e-06
0.004379795479848,7.09465832827169e-07
0.00426251589786741,3.90836076880968e-07
0.00414837675941048,2.11220653188945e-07
0.00403729397153142,1.1198246511685e-07
0.00392918569307583,5.82411447562627e-08
0.00382397227438351,2.97146897449575e-08
0.00372157619860588,1.48720152187277e-08
0.00362192202459487,7.30167143801768e-09
0.00352493633132103,3.51662160667883e-09
0.0034305476637799,1.6614121049929e-09
0.00333868648034708,7.69972729472865e-10
0.00324928510154276,3.50040058725763e-10
0.00316227766016838,1.56100050509892e-10
