frequency,gamma
3162.27766016838,3.97546389732558e-10
3075.92648740031,8.7666615532114e-10
2991.93327488738,1.89636056844972e-09
2910.23363466142,4.02390613517028e-09
2830.7649369732,8.37558240432684e-09
2753.46626228144,1.71010367185054e-08
2678.27835455272,3.42507520935326e-08
2605.14357583671,6.72911630277452e-08
2534.00586208177,1.29683942777993e-07
2464.81068015701,2.45162830338504e-07
2397.50498604807,4.54635449764527e-07
2332.03718419428,8.2701276989699e-07
2268.35708793632,1.47571123578534e-06
2206.4158810438,2.58303803735692e-06
2146.16608029351,4.43506989411863e-06
2087.56149906944,7.46982426255623e-06
2030.55721195679,1.23412897821745e-05
1975.10952030286,2.00009656790066e-05
1921.17591871822,3.17966691875113e-05
1868.71506249275,4.95852539306036e-05
1817.68673590139,7.5851417988319e-05
1768.05182137535,0.000113819091736153
1719.77226951514,0.00016753547316256
1672.81106992246,0.000241901569802025
1627.13222282858,0.000342618528945681
1582.70071149744,0.000476017867826497
1539.48247538234,0.000648747821675891
1497.4443840156,0.000867298948289779
1456.55421161124,0.00113737054291413
1416.7806123612,0.00146310462038511
1378.09309640602,0.00184624374384162
1340.46200646185,0.00228529853286152
1303.85849508554,0.00277483455553772
1268.25450256065,0.00330500025138508
1233.62273538728,0.0038614120609452
1199.93664535925,0.00442548680188761
1167.17040921266,0.00497526480004485
1135.29890883013,0.00548670486768522
1104.29771198565,0.0059353625048314
1074.14305361514,0.00629829715614188
1044.81181759856,0.00655600527544344
1016.2815190394,0.00669415387459325
988.530287028071,0.00670490049309793
961.536847876023,0.0065876305065992
935.280508807621,0.0063490153409264
909.741142097374,0.00600238392135222
884.899169640315,0.00556648974084705
860.735547943709,0.00506383218938834
837.231753528592,0.00451874096758008
814.369768729947,0.00395544943646014
792.132067884616,0.00339636594091475
770.501603896392,0.00286070691805907
749.46179516796,0.00236359196336708
728.996512889687,0.00191563115797643
709.090068675516,0.00152297063348568
689.727202536473,0.00118771274102517
670.893071182588,0.000908597527636677
652.573236644242,0.000681823452375937
634.753655204233,0.000501894653450528
617.420666632069,0.000362404392132205
600.560983712232,0.000256693330510169
584.161682058391,0.000178351171558115
568.210190205766,0.000121556335010789
552.694279974017,8.12679823386941e-05
537.602057093303,5.32968580062045e-05
522.921952086311,3.4286565639953e-05
508.642711399261,2.16364802945345e-05
494.753388775099,1.33933584046836e-05
481.243336862253,8.13266001537224e-06
468.10219905253,4.84413226541025e-06
455.319901541897,2.8303465725789e-06
442.886645608041,1.62219661853452e-06
430.79290009882,9.12026831253601e-07
419.029394125814,5.02981472363667e-07
407.587109957404,2.72105054900163e-07
396.457276105908,1.44398100705498e-07
385.631360603485,7.51668933786443e-08
375.101064461658,3.83823862351051e-08
364.858315309424,1.92254977299488e-08
354.8952612051,9.44633777987515e-09
345.204264617133,4.55291613212795e-09
335.777896569287,2.15256551325737e-09
326.608930945689,9.98309248554662e-10
317.690338951403,4.54176000077294e-10
309.015283724253,2.02713371720868e-10
300.57711509379,8.88225475989454e-11
292.369364483361,3.83520653431092e-11
284.385739951399,1.66721662745006e-11
276.620121368111,8.13299953200359e-12
269.066555723874,6.23072068752632e-12
261.719252565749,9.26539311245041e-12
254.5725795586,1.90177862701439e-11
247.62105816743,4.15661616504073e-11
240.859359457617,9.04768909621254e-11
234.282300009832,1.93698639729959e-10
227.884837946499,4.06968833038748e-10
221.662069066775,8.38841203039153e-10
215.609223087053,1.69611798352268e-09
209.721659984138,3.36424230519312e-09
203.994866438269,6.54598384469589e-09
198.424452373277,1.24945808547754e-08
193.006147591216,2.33954180204081e-08
187.73579849889,4.29740345260913e-08
182.609364923773,7.74376511783313e-08
177.622917016867,1.36890797359702e-07
172.772632240142,2.37398853613847e-07
168.05479243623,4.0389883634243e-07
163.465780978143,6.74162870212659e-07
159.00207999682,1.10399075489636e-06
154.660267684375,1.77372519581111e-06
150.437015670995,2.79602809542898e-06
146.32908647346,4.32461538309999e-06
142.33333101333,6.5633198077262e-06
138.446686202914,9.7744543658828e-06
134.666172597148,1.42850287087177e-05
130.988892109599,2.04890019928016e-05
127.412025790829,2.88435397049997e-05
123.932831667436,3.98572943261478e-05
120.548642640093,5.406915681923e-05
117.256864438992,7.20167948734962e-05
114.05497363511,9.4195598972947e-05
110.94051570579,0.000121010293365276
107.911103153136,0.000152723220383849
104.964413673796,0.000189404862818913
102.098188378715,0.000230893169981439
99.3102300615037,0.000276768361122807
96.5984015140947,0.000326348866414538
93.9606238883882,0.000378711891795213
91.3948751026379,0.000432738960915421
88.8991882913525,0.000487183136805206
86.4716502975258,0.000540751079459569
84.110400206038,0.000592190339937471
81.813627917106,0.000640370930957821
79.5795727586867,0.000684350625109793
77.4065221367723,0.000723415659820255
75.2928102225401,0.00075709225351506
73.2368166753528,0.000785128926322878
71.2369654006294,0.000807454248739038
69.2917233416333,0.000824118471694268
67.3995993042544,0.000835229835026587
65.5591428138806,0.000840896812463075
63.7689430034861,0.00084118609271319
62.0276275320805,0.000836103030145416
60.3338615326927,0.000825597207476387
58.6863465890817,0.000809591367092953
57.083819740389,0.000788028026616928
55.5250525129718,0.00076092522203733
54.0088499786729,0.000728431433844735
52.5340498388063,0.000690870004808956
51.0995215331559,0.000648765142421788
49.7041653733047,0.000602844569282318
48.3469116996299,0.000554017523423527
47.0267200613171,0.000503330514744892
45.7425784187662,0.000451906423296581
44.4935023677765,0.000400874699787683
43.2785343849169,0.000351301306295153
42.0967430935026,0.000304126557219067
40.947222549615,0.00026011736353577
39.8290915476187,0.000219837914782684
38.7414929446419,0.000183640030894517
37.6835930035033,0.00015167176960814
36.6545807535815,0.000123900791524944
35.6536673691365,0.000100147719192487
34.6800855646077,8.01243522120106e-05
33.7330890064239,6.34720212023834e-05
32.8119517408747,4.97963596347804e-05
31.9159676376056,3.86960653593969e-05
31.044449848308,2.97845409989293e-05
30.1967302801919,2.27044301796119e-05
29.3721590838356,1.71358768373117e-05
28.5701041550206,1.27997892859236e-05
27.7899506501696,9.45752457801806e-06
27.031100515017,6.90830324298235e-06
26.2929720261482,4.98541773240629e-06
25.5749993450601,3.55200018194555e-06
24.8766320843968,2.49683397600122e-06
24.1973348860308,1.73046845005733e-06
23.5365870106658,1.18174049063507e-06
22.8938819386448,7.94715695029843e-07
22.2687269816602,5.2601980069816e-07
21.6606429050659,3.42520156444536e-07
21.0691635605027,2.19321230666937e-07
20.4938355285566,1.38046423315059e-07
19.9342177711733,8.53847242371773e-08
19.3898812935651,5.18830662174939e-08
18.8604088153502,3.0964126767992e-08
18.345394450671,1.8146507033979e-08
17.8444433970484,1.04413770604308e-08
17.357171632732,5.89802592714745e-09
16.8832056223143,3.27081892932616e-09
16.4221820303841,1.78179425120554e-09
15.973747442999,9.56124200385972e-10
15.5375580967635,5.11384840291178e-10
15.1132796153046,2.85526431713166e-10
14.7005867529442,1.92259927863125e-10
14.2991631453701,1.96095942807798e-10
13.9087010671164,3.02492917613213e-10
13.5289011956648,5.61643975800205e-10
13.1594723819892,1.08763149830996e-09
12.8001314273643,2.09836545124803e-09
12.4506028662702,3.98630047534441e-09
12.1106187552246,7.43578308552096e-09
11.7799184673804,1.36102807447643e-08
11.4582484927342,2.44416862210511e-08
11.1453622437883,4.30638936618391e-08
10.8410198665206,7.44427007875944e-08
10.5449880565162,1.26261624780403e-07
10.2570398801195,2.10125114842456e-07
9.97695460047015,3.43132504754589e-07
9.70451750828938,5.4985279474075e-07
9.43951975728719,8.64687106448209e-07
9.18175820406362,1.33453916316921e-06
8.93103525238216,2.02162463893212e-06
8.68715870169521,3.00614340477413e-06
8.44994159980612,4.38842735713521e-06
8.21920209955421,6.29008094299264e-06
7.99476331941353,8.85357808862219e-06
7.77645320789796,1.22397966267044e-05
7.56410441166914,1.66230841329861e-05
7.35755414724579,2.21836701305445e-05
7.15664407621634,2.90975621405373e-05
6.96122018385893,3.75244554862345e-05
6.77113266107606,4.75945924293019e-05
6.58623578955308,5.93958498530565e-05
6.40638783005268,7.2962535869479e-05
6.23145091375966,8.82673673060025e-05
6.06129093659269,0.000105217847607643
5.89577745640215,0.00012365778126875
5.73478359297499,0.000143374011625863
5.57818593077029,0.000164107762396727
5.42586442431069,0.000185569330435348
5.27770230615726,0.000207454440489276
5.13358599739733,0.000229460416506965
4.99340502057652,0.000251300472038529
4.85705191500836,0.000272714831660275
4.72442215439649,0.000293477968759793
4.59541406670633,0.000313401857627194
4.46992875622481,0.000332335670972478
4.34787002774832,0.000350162724688896
4.22914431284091,0.000366795648460985
4.11366059810607,0.000382170762177504
4.00133035541721,0.000396242515549386
3.89206747405328,0.000408978661931707
3.78578819468757,0.000420356634022265
3.68241104517901,0.000430361391679177
3.58185677811683,0.000438984822060938
3.48404831007067,0.000446226582910717
3.38891066249951,0.000452096091716816
3.29637090427427,0.000456615194272054
3.20635809576982,0.000459820928749432
3.11880323448373,0.000461767771750656
3.03363920213997,0.000462528832705178
2.95080071323699,0.000462195646705445
2.87022426500084,0.000460876466878618
2.79184808870485,0.000458693218064802
2.71561210231866,0.000455777483499375
2.64145786445015,0.0004522660119156
2.5693285295452,0.00044829624030956
2.49916880431067,0.000444002244837898
2.43092490532739,0.000439511397185633
2.36454451782057,0.000434941859306093
2.29997675555606,0.000430400928605512
2.2371721218317,0.000425984163195786
2.17608247153391,0.000421775170419519
2.11666097423028,0.000417845919673221
2.05886207827013,0.000414257430801858
2.00264147586519,0.000411060686439647
1.94795606912398,0.000408297622032302
1.89476393701354,0.000406002065361013
1.84302430322343,0.00040420053039331
1.79269750490714,0.000402912814864522
1.74374496227719,0.000402152398823945
1.6961291490304,0.000401926682839082
1.6498135635808,0.000402237132977089
1.60476270107801,0.00040307941358784
1.56094202618978,0.000404443591021042
1.51831794662768,0.000406314485475359
1.47685778739577,0.000408672235944425
1.43652976574238,0.000411493123687119
1.39730296679598,0.0004147506711789
1.35914731986626,0.000418416997371297
1.32203357539235,0.000422464372778913
1.28593328252059,0.000426866890080285
1.25081876729449,0.000431602157844619
1.21666311144027,0.000436652940690449
1.18344013173173,0.000442008702501092
1.15112435991858,0.000447667044865185
1.11969102320279,0.000453635052080195
1.08911602524822,0.000459930543816521
1.05937592770862,0.000466583196639994
1.03044793226023,0.000473635440396269
1.00230986312484,0.00048114298898899
0.974940150070224,0.000489174851194026
0.94831781187467,0.000497812699313947
0.922422440243112,0.000507149548834887
0.897234184162417,0.000517287802624352
0.872733734683889,0.000528336812314818
0.848902310121315,0.000540410182743327
0.825721641653195,0.000553623077533561
0.803173959318136,0.000568089772169667
0.78124197839265,0.000583921651868427
0.759908886140952,0.000601225776107547
